¦æ¬F°Ï,¦~,¤ë,¦~ÄÖ,¨k,¤k,¦X­p
¦Á¤î°Ï,112,1,0·³,548,523,1071
¦Á¤î°Ï,112,1,1·³,611,597,1208
¦Á¤î°Ï,112,1,2·³,661,559,1220
¦Á¤î°Ï,112,1,3·³,676,638,1314
¦Á¤î°Ï,112,1,4·³,682,624,1306
¦Á¤î°Ï,112,1,5·³,682,628,1310
¦Á¤î°Ï,112,1,6·³,801,720,1521
¦Á¤î°Ï,112,1,7·³,769,714,1483
¦Á¤î°Ï,112,1,8·³,761,731,1492
¦Á¤î°Ï,112,1,9·³,707,675,1382
¦Á¤î°Ï,112,1,10·³,854,758,1612
¦Á¤î°Ï,112,1,11·³,646,646,1292
¦Á¤î°Ï,112,1,12·³,576,511,1087
¦Á¤î°Ï,112,1,13·³,670,601,1271
¦Á¤î°Ï,112,1,14·³,710,677,1387
¦Á¤î°Ï,112,1,15·³,828,719,1547
¦Á¤î°Ï,112,1,16·³,782,742,1524
¦Á¤î°Ï,112,1,17·³,858,702,1560
¦Á¤î°Ï,112,1,18·³,919,769,1688
¦Á¤î°Ï,112,1,19·³,960,912,1872
¦Á¤î°Ï,112,1,20·³,1048,1021,2069
¦Á¤î°Ï,112,1,21·³,1150,1053,2203
¦Á¤î°Ï,112,1,22·³,1421,1230,2651
¦Á¤î°Ï,112,1,23·³,1384,1217,2601
¦Á¤î°Ï,112,1,24·³,1269,1197,2466
¦Á¤î°Ï,112,1,25·³,1514,1451,2965
¦Á¤î°Ï,112,1,26·³,1500,1384,2884
¦Á¤î°Ï,112,1,27·³,1570,1402,2972
¦Á¤î°Ï,112,1,28·³,1513,1421,2934
¦Á¤î°Ï,112,1,29·³,1554,1405,2959
¦Á¤î°Ï,112,1,30·³,1499,1388,2887
¦Á¤î°Ï,112,1,31·³,1505,1327,2832
¦Á¤î°Ï,112,1,32·³,1594,1412,3006
¦Á¤î°Ï,112,1,33·³,1389,1291,2680
¦Á¤î°Ï,112,1,34·³,1438,1434,2872
¦Á¤î°Ï,112,1,35·³,1293,1242,2535
¦Á¤î°Ï,112,1,36·³,1177,1185,2362
¦Á¤î°Ï,112,1,37·³,1400,1343,2743
¦Á¤î°Ï,112,1,38·³,1498,1505,3003
¦Á¤î°Ï,112,1,39·³,1586,1520,3106
¦Á¤î°Ï,112,1,40·³,1754,1673,3427
¦Á¤î°Ï,112,1,41·³,1706,1741,3447
¦Á¤î°Ï,112,1,42·³,1729,1736,3465
¦Á¤î°Ï,112,1,43·³,1832,1861,3693
¦Á¤î°Ï,112,1,44·³,1744,1768,3512
¦Á¤î°Ï,112,1,45·³,1609,1764,3373
¦Á¤î°Ï,112,1,46·³,1873,1974,3847
¦Á¤î°Ï,112,1,47·³,1589,1746,3335
¦Á¤î°Ï,112,1,48·³,1598,1684,3282
¦Á¤î°Ï,112,1,49·³,1583,1720,3303
¦Á¤î°Ï,112,1,50·³,1568,1828,3396
¦Á¤î°Ï,112,1,51·³,1691,1877,3568
¦Á¤î°Ï,112,1,52·³,1770,2022,3792
¦Á¤î°Ï,112,1,53·³,1769,2032,3801
¦Á¤î°Ï,112,1,54·³,1744,2112,3856
¦Á¤î°Ï,112,1,55·³,1792,2030,3822
¦Á¤î°Ï,112,1,56·³,1877,2090,3967
¦Á¤î°Ï,112,1,57·³,1854,2130,3984
¦Á¤î°Ï,112,1,58·³,1813,2135,3948
¦Á¤î°Ï,112,1,59·³,1845,2033,3878
¦Á¤î°Ï,112,1,60·³,1767,1972,3739
¦Á¤î°Ï,112,1,61·³,1693,1868,3561
¦Á¤î°Ï,112,1,62·³,1672,1838,3510
¦Á¤î°Ï,112,1,63·³,1474,1722,3196
¦Á¤î°Ï,112,1,64·³,1489,1711,3200
¦Á¤î°Ï,112,1,65·³,1309,1545,2854
¦Á¤î°Ï,112,1,66·³,1340,1629,2969
¦Á¤î°Ï,112,1,67·³,1230,1575,2805
¦Á¤î°Ï,112,1,68·³,1167,1442,2609
¦Á¤î°Ï,112,1,69·³,1077,1336,2413
¦Á¤î°Ï,112,1,70·³,1037,1322,2359
¦Á¤î°Ï,112,1,71·³,996,1319,2315
¦Á¤î°Ï,112,1,72·³,833,1044,1877
¦Á¤î°Ï,112,1,73·³,794,998,1792
¦Á¤î°Ï,112,1,74·³,644,797,1441
¦Á¤î°Ï,112,1,75·³,516,679,1195
¦Á¤î°Ï,112,1,76·³,403,490,893
¦Á¤î°Ï,112,1,77·³,316,416,732
¦Á¤î°Ï,112,1,78·³,351,453,804
¦Á¤î°Ï,112,1,79·³,362,486,848
¦Á¤î°Ï,112,1,80·³,324,510,834
¦Á¤î°Ï,112,1,81·³,289,477,766
¦Á¤î°Ï,112,1,82·³,257,416,673
¦Á¤î°Ï,112,1,83·³,234,392,626
¦Á¤î°Ï,112,1,84·³,192,294,486
¦Á¤î°Ï,112,1,85·³,162,294,456
¦Á¤î°Ï,112,1,86·³,136,250,386
¦Á¤î°Ï,112,1,87·³,118,207,325
¦Á¤î°Ï,112,1,88·³,114,176,290
¦Á¤î°Ï,112,1,89·³,97,143,240
¦Á¤î°Ï,112,1,90·³,66,117,183
¦Á¤î°Ï,112,1,91·³,66,88,154
¦Á¤î°Ï,112,1,92·³,64,89,153
¦Á¤î°Ï,112,1,93·³,52,82,134
¦Á¤î°Ï,112,1,94·³,33,46,79
¦Á¤î°Ï,112,1,95·³,34,41,75
¦Á¤î°Ï,112,1,96·³,25,27,52
¦Á¤î°Ï,112,1,97·³,8,28,36
¦Á¤î°Ï,112,1,98·³,3,14,17
¦Á¤î°Ï,112,1,99·³,7,17,24
