¦æ¬F°Ï,¦~,¤ë,¦~ÄÖ,¨k,¤k,¦X­p
¦Á¤î°Ï,112,4,0·³,546,536,1082
¦Á¤î°Ï,112,4,1·³,599,596,1195
¦Á¤î°Ï,112,4,2·³,645,552,1197
¦Á¤î°Ï,112,4,3·³,677,619,1296
¦Á¤î°Ï,112,4,4·³,668,644,1312
¦Á¤î°Ï,112,4,5·³,711,633,1344
¦Á¤î°Ï,112,4,6·³,777,704,1481
¦Á¤î°Ï,112,4,7·³,787,716,1503
¦Á¤î°Ï,112,4,8·³,775,741,1516
¦Á¤î°Ï,112,4,9·³,716,683,1399
¦Á¤î°Ï,112,4,10·³,806,736,1542
¦Á¤î°Ï,112,4,11·³,688,680,1368
¦Á¤î°Ï,112,4,12·³,577,528,1105
¦Á¤î°Ï,112,4,13·³,672,566,1238
¦Á¤î°Ï,112,4,14·³,693,676,1369
¦Á¤î°Ï,112,4,15·³,849,713,1562
¦Á¤î°Ï,112,4,16·³,784,726,1510
¦Á¤î°Ï,112,4,17·³,827,738,1565
¦Á¤î°Ï,112,4,18·³,943,751,1694
¦Á¤î°Ï,112,4,19·³,911,874,1785
¦Á¤î°Ï,112,4,20·³,1016,998,2014
¦Á¤î°Ï,112,4,21·³,1153,1043,2196
¦Á¤î°Ï,112,4,22·³,1368,1231,2599
¦Á¤î°Ï,112,4,23·³,1381,1206,2587
¦Á¤î°Ï,112,4,24·³,1281,1193,2474
¦Á¤î°Ï,112,4,25·³,1492,1407,2899
¦Á¤î°Ï,112,4,26·³,1519,1371,2890
¦Á¤î°Ï,112,4,27·³,1537,1462,2999
¦Á¤î°Ï,112,4,28·³,1544,1389,2933
¦Á¤î°Ï,112,4,29·³,1582,1446,3028
¦Á¤î°Ï,112,4,30·³,1527,1390,2917
¦Á¤î°Ï,112,4,31·³,1501,1353,2854
¦Á¤î°Ï,112,4,32·³,1592,1430,3022
¦Á¤î°Ï,112,4,33·³,1448,1313,2761
¦Á¤î°Ï,112,4,34·³,1436,1401,2837
¦Á¤î°Ï,112,4,35·³,1268,1303,2571
¦Á¤î°Ï,112,4,36·³,1238,1200,2438
¦Á¤î°Ï,112,4,37·³,1398,1376,2774
¦Á¤î°Ï,112,4,38·³,1491,1463,2954
¦Á¤î°Ï,112,4,39·³,1587,1518,3105
¦Á¤î°Ï,112,4,40·³,1698,1660,3358
¦Á¤î°Ï,112,4,41·³,1764,1760,3524
¦Á¤î°Ï,112,4,42·³,1716,1752,3468
¦Á¤î°Ï,112,4,43·³,1836,1822,3658
¦Á¤î°Ï,112,4,44·³,1758,1791,3549
¦Á¤î°Ï,112,4,45·³,1657,1768,3425
¦Á¤î°Ï,112,4,46·³,1793,1975,3768
¦Á¤î°Ï,112,4,47·³,1664,1757,3421
¦Á¤î°Ï,112,4,48·³,1623,1729,3352
¦Á¤î°Ï,112,4,49·³,1591,1694,3285
¦Á¤î°Ï,112,4,50·³,1582,1834,3416
¦Á¤î°Ï,112,4,51·³,1663,1847,3510
¦Á¤î°Ï,112,4,52·³,1741,2014,3755
¦Á¤î°Ï,112,4,53·³,1787,2029,3816
¦Á¤î°Ï,112,4,54·³,1720,2082,3802
¦Á¤î°Ï,112,4,55·³,1821,2053,3874
¦Á¤î°Ï,112,4,56·³,1829,2080,3909
¦Á¤î°Ï,112,4,57·³,1856,2177,4033
¦Á¤î°Ï,112,4,58·³,1847,2098,3945
¦Á¤î°Ï,112,4,59·³,1840,2078,3918
¦Á¤î°Ï,112,4,60·³,1757,1996,3753
¦Á¤î°Ï,112,4,61·³,1726,1899,3625
¦Á¤î°Ï,112,4,62·³,1654,1861,3515
¦Á¤î°Ï,112,4,63·³,1526,1739,3265
¦Á¤î°Ï,112,4,64·³,1539,1734,3273
¦Á¤î°Ï,112,4,65·³,1330,1533,2863
¦Á¤î°Ï,112,4,66·³,1348,1592,2940
¦Á¤î°Ï,112,4,67·³,1220,1605,2825
¦Á¤î°Ï,112,4,68·³,1182,1479,2661
¦Á¤î°Ï,112,4,69·³,1080,1366,2446
¦Á¤î°Ï,112,4,70·³,1044,1373,2417
¦Á¤î°Ï,112,4,71·³,1034,1318,2352
¦Á¤î°Ï,112,4,72·³,837,1073,1910
¦Á¤î°Ï,112,4,73·³,796,1004,1800
¦Á¤î°Ï,112,4,74·³,723,939,1662
¦Á¤î°Ï,112,4,75·³,506,658,1164
¦Á¤î°Ï,112,4,76·³,483,569,1052
¦Á¤î°Ï,112,4,77·³,316,390,706
¦Á¤î°Ï,112,4,78·³,343,490,833
¦Á¤î°Ï,112,4,79·³,365,475,840
¦Á¤î°Ï,112,4,80·³,321,496,817
¦Á¤î°Ï,112,4,81·³,306,487,793
¦Á¤î°Ï,112,4,82·³,263,412,675
¦Á¤î°Ï,112,4,83·³,229,407,636
¦Á¤î°Ï,112,4,84·³,197,305,502
¦Á¤î°Ï,112,4,85·³,163,289,452
¦Á¤î°Ï,112,4,86·³,141,266,407
¦Á¤î°Ï,112,4,87·³,111,195,306
¦Á¤î°Ï,112,4,88·³,114,177,291
¦Á¤î°Ï,112,4,89·³,93,147,240
¦Á¤î°Ï,112,4,90·³,70,125,195
¦Á¤î°Ï,112,4,91·³,69,98,167
¦Á¤î°Ï,112,4,92·³,60,78,138
¦Á¤î°Ï,112,4,93·³,49,79,128
¦Á¤î°Ï,112,4,94·³,38,53,91
¦Á¤î°Ï,112,4,95·³,32,42,74
¦Á¤î°Ï,112,4,96·³,27,28,55
¦Á¤î°Ï,112,4,97·³,12,24,36
¦Á¤î°Ï,112,4,98·³,3,20,23
¦Á¤î°Ï,112,4,99·³,4,12,16
¦Á¤î°Ï,112,4,100·³¥H¤W,15,33,48
Á`­p,,,,100922,106771,207693


              
