行政區,年,月,年齡,男,女,合計
坪林區,112,8,0歲,12,14,26
坪林區,112,8,1歲,12,8,20
坪林區,112,8,2歲,20,10,30
坪林區,112,8,3歲,17,9,26
坪林區,112,8,4歲,15,15,30
坪林區,112,8,5歲,11,12,23
坪林區,112,8,6歲,9,16,25
坪林區,112,8,7歲,8,16,24
坪林區,112,8,8歲,16,10,26
坪林區,112,8,9歲,13,18,31
坪林區,112,8,10歲,15,12,27
坪林區,112,8,11歲,13,20,33
坪林區,112,8,12歲,13,13,26
坪林區,112,8,13歲,15,9,24
坪林區,112,8,14歲,20,13,33
坪林區,112,8,15歲,20,10,30
坪林區,112,8,16歲,23,24,47
坪林區,112,8,17歲,20,22,42
坪林區,112,8,18歲,20,18,38
坪林區,112,8,19歲,25,33,58
坪林區,112,8,20歲,31,30,61
坪林區,112,8,21歲,36,28,64
坪林區,112,8,22歲,48,29,77
坪林區,112,8,23歲,37,38,75
坪林區,112,8,24歲,34,33,67
坪林區,112,8,25歲,50,43,93
坪林區,112,8,26歲,39,41,80
坪林區,112,8,27歲,45,36,81
坪林區,112,8,28歲,32,30,62
坪林區,112,8,29歲,42,35,77
坪林區,112,8,30歲,36,47,83
坪林區,112,8,31歲,32,32,64
坪林區,112,8,32歲,41,27,68
坪林區,112,8,33歲,33,35,68
坪林區,112,8,34歲,46,32,78
坪林區,112,8,35歲,40,22,62
坪林區,112,8,36歲,32,21,53
坪林區,112,8,37歲,23,34,57
坪林區,112,8,38歲,29,33,62
坪林區,112,8,39歲,32,29,61
坪林區,112,8,40歲,33,29,62
坪林區,112,8,41歲,30,37,67
坪林區,112,8,42歲,42,36,78
坪林區,112,8,43歲,39,41,80
坪林區,112,8,44歲,38,30,68
坪林區,112,8,45歲,49,35,84
坪林區,112,8,46歲,46,39,85
坪林區,112,8,47歲,44,47,91
坪林區,112,8,48歲,43,35,78
坪林區,112,8,49歲,45,40,85
坪林區,112,8,50歲,52,39,91
坪林區,112,8,51歲,64,46,110
坪林區,112,8,52歲,63,41,104
坪林區,112,8,53歲,68,53,121
坪林區,112,8,54歲,53,54,107
坪林區,112,8,55歲,81,48,129
坪林區,112,8,56歲,73,41,114
坪林區,112,8,57歲,75,55,130
坪林區,112,8,58歲,77,47,124
坪林區,112,8,59歲,95,55,150
坪林區,112,8,60歲,83,62,145
坪林區,112,8,61歲,69,46,115
坪林區,112,8,62歲,61,46,107
坪林區,112,8,63歲,80,53,133
坪林區,112,8,64歲,80,46,126
坪林區,112,8,65歲,70,50,120
坪林區,112,8,66歲,58,47,105
坪林區,112,8,67歲,76,57,133
坪林區,112,8,68歲,53,51,104
坪林區,112,8,69歲,57,42,99
坪林區,112,8,70歲,48,50,98
坪林區,112,8,71歲,63,38,101
坪林區,112,8,72歲,44,59,103
坪林區,112,8,73歲,49,39,88
坪林區,112,8,74歲,43,36,79
坪林區,112,8,75歲,30,34,64
坪林區,112,8,76歲,31,28,59
坪林區,112,8,77歲,26,29,55
坪林區,112,8,78歲,32,33,65
坪林區,112,8,79歲,38,27,65
坪林區,112,8,80歲,21,31,52
坪林區,112,8,81歲,30,29,59
坪林區,112,8,82歲,22,26,48
坪林區,112,8,83歲,24,34,58
坪林區,112,8,84歲,23,29,52
坪林區,112,8,85歲,19,23,42
坪林區,112,8,86歲,28,21,49
坪林區,112,8,87歲,16,19,35
坪林區,112,8,88歲,12,14,26
坪林區,112,8,89歲,7,11,18
坪林區,112,8,90歲,10,12,22
坪林區,112,8,91歲,4,15,19
坪林區,112,8,92歲,4,8,12
坪林區,112,8,93歲,8,8,16
坪林區,112,8,94歲,5,9,14
坪林區,112,8,95歲,6,7,13
坪林區,112,8,96歲,1,4,5
坪林區,112,8,97歲,1,4,5
坪林區,112,8,98歲,0,3,3
坪林區,112,8,99歲,1,2,3
坪林區,112,8,100歲以上,3,6,9
總計,,,,3501,2993,6494


              
