行政區,年,月,年齡,男,女,合計
坪林區,112,6,0歲,15,11,26
坪林區,112,6,1歲,12,11,23
坪林區,112,6,2歲,16,10,26
坪林區,112,6,3歲,20,12,32
坪林區,112,6,4歲,13,12,25
坪林區,112,6,5歲,12,14,26
坪林區,112,6,6歲,10,18,28
坪林區,112,6,7歲,9,14,23
坪林區,112,6,8歲,17,12,29
坪林區,112,6,9歲,10,17,27
坪林區,112,6,10歲,15,9,24
坪林區,112,6,11歲,11,17,28
坪林區,112,6,12歲,14,12,26
坪林區,112,6,13歲,13,13,26
坪林區,112,6,14歲,24,14,38
坪林區,112,6,15歲,16,14,30
坪林區,112,6,16歲,23,21,44
坪林區,112,6,17歲,21,20,41
坪林區,112,6,18歲,16,24,40
坪林區,112,6,19歲,27,30,57
坪林區,112,6,20歲,34,28,62
坪林區,112,6,21歲,35,27,62
坪林區,112,6,22歲,47,34,81
坪林區,112,6,23歲,35,38,73
坪林區,112,6,24歲,41,32,73
坪林區,112,6,25歲,44,46,90
坪林區,112,6,26歲,45,38,83
坪林區,112,6,27歲,40,35,75
坪林區,112,6,28歲,33,36,69
坪林區,112,6,29歲,45,32,77
坪林區,112,6,30歲,36,50,86
坪林區,112,6,31歲,29,25,54
坪林區,112,6,32歲,38,31,69
坪林區,112,6,33歲,36,35,71
坪林區,112,6,34歲,43,28,71
坪林區,112,6,35歲,39,24,63
坪林區,112,6,36歲,36,26,62
坪林區,112,6,37歲,23,31,54
坪林區,112,6,38歲,28,32,60
坪林區,112,6,39歲,31,29,60
坪林區,112,6,40歲,34,30,64
坪林區,112,6,41歲,28,38,66
坪林區,112,6,42歲,46,35,81
坪林區,112,6,43歲,38,41,79
坪林區,112,6,44歲,37,35,72
坪林區,112,6,45歲,46,32,78
坪林區,112,6,46歲,53,49,102
坪林區,112,6,47歲,45,39,84
坪林區,112,6,48歲,38,34,72
坪林區,112,6,49歲,49,44,93
坪林區,112,6,50歲,52,39,91
坪林區,112,6,51歲,64,43,107
坪林區,112,6,52歲,64,43,107
坪林區,112,6,53歲,64,54,118
坪林區,112,6,54歲,57,49,106
坪林區,112,6,55歲,84,47,131
坪林區,112,6,56歲,75,46,121
坪林區,112,6,57歲,71,54,125
坪林區,112,6,58歲,85,49,134
坪林區,112,6,59歲,95,59,154
坪林區,112,6,60歲,83,58,141
坪林區,112,6,61歲,66,46,112
坪林區,112,6,62歲,59,39,98
坪林區,112,6,63歲,84,55,139
坪林區,112,6,64歲,74,49,123
坪林區,112,6,65歲,68,54,122
坪林區,112,6,66歲,66,41,107
坪林區,112,6,67歲,73,56,129
坪林區,112,6,68歲,46,52,98
坪林區,112,6,69歲,60,43,103
坪林區,112,6,70歲,49,46,95
坪林區,112,6,71歲,60,45,105
坪林區,112,6,72歲,47,52,99
坪林區,112,6,73歲,48,37,85
坪林區,112,6,74歲,45,39,84
坪林區,112,6,75歲,28,31,59
坪林區,112,6,76歲,31,32,63
坪林區,112,6,77歲,25,29,54
坪林區,112,6,78歲,35,31,66
坪林區,112,6,79歲,33,28,61
坪林區,112,6,80歲,26,32,58
坪林區,112,6,81歲,28,31,59
坪林區,112,6,82歲,20,22,42
坪林區,112,6,83歲,25,40,65
坪林區,112,6,84歲,23,27,50
坪林區,112,6,85歲,18,20,38
坪林區,112,6,86歲,29,21,50
坪林區,112,6,87歲,17,18,35
坪林區,112,6,88歲,10,14,24
坪林區,112,6,89歲,9,11,20
坪林區,112,6,90歲,10,12,22
坪林區,112,6,91歲,3,18,21
坪林區,112,6,92歲,5,6,11
坪林區,112,6,93歲,8,9,17
坪林區,112,6,94歲,6,10,16
坪林區,112,6,95歲,5,6,11
坪林區,112,6,96歲,2,5,7
坪林區,112,6,97歲,0,2,2
坪林區,112,6,98歲,1,3,4
坪林區,112,6,99歲,1,2,3
坪林區,112,6,100歲以上,4,6,10
總計,,,,3507,3000,6507


              
