行政區,年,月,年齡,男,女,合計
中和區,112,1,0歲,931,851,1782
中和區,112,1,1歲,1228,1160,2388
中和區,112,1,2歲,1191,1106,2297
中和區,112,1,3歲,1328,1259,2587
中和區,112,1,4歲,1320,1335,2655
中和區,112,1,5歲,1547,1330,2877
中和區,112,1,6歲,1565,1481,3046
中和區,112,1,7歲,1627,1513,3140
中和區,112,1,8歲,1628,1508,3136
中和區,112,1,9歲,1473,1304,2777
中和區,112,1,10歲,1637,1576,3213
中和區,112,1,11歲,1301,1225,2526
中和區,112,1,12歲,1136,990,2126
中和區,112,1,13歲,1433,1234,2667
中和區,112,1,14歲,1405,1386,2791
中和區,112,1,15歲,1536,1466,3002
中和區,112,1,16歲,1697,1478,3175
中和區,112,1,17歲,1690,1521,3211
中和區,112,1,18歲,1782,1588,3370
中和區,112,1,19歲,1893,1616,3509
中和區,112,1,20歲,2010,1815,3825
中和區,112,1,21歲,1950,1852,3802
中和區,112,1,22歲,2430,2296,4726
中和區,112,1,23歲,2263,2126,4389
中和區,112,1,24歲,2101,2067,4168
中和區,112,1,25歲,2565,2377,4942
中和區,112,1,26歲,2532,2484,5016
中和區,112,1,27歲,2649,2492,5141
中和區,112,1,28歲,2571,2373,4944
中和區,112,1,29歲,2693,2535,5228
中和區,112,1,30歲,2713,2486,5199
中和區,112,1,31歲,2658,2453,5111
中和區,112,1,32歲,2966,2624,5590
中和區,112,1,33歲,2652,2587,5239
中和區,112,1,34歲,2981,2874,5855
中和區,112,1,35歲,2643,2607,5250
中和區,112,1,36歲,2506,2554,5060
中和區,112,1,37歲,2937,2864,5801
中和區,112,1,38歲,3301,3247,6548
中和區,112,1,39歲,3287,3295,6582
中和區,112,1,40歲,3480,3496,6976
中和區,112,1,41歲,3603,3667,7270
中和區,112,1,42歲,3594,3706,7300
中和區,112,1,43歲,3847,3870,7717
中和區,112,1,44歲,3616,3799,7415
中和區,112,1,45歲,3484,3517,7001
中和區,112,1,46歲,3754,3933,7687
中和區,112,1,47歲,3168,3396,6564
中和區,112,1,48歲,3158,3313,6471
中和區,112,1,49歲,3211,3308,6519
中和區,112,1,50歲,3063,3329,6392
中和區,112,1,51歲,3116,3392,6508
中和區,112,1,52歲,3086,3481,6567
中和區,112,1,53歲,3043,3370,6413
中和區,112,1,54歲,2943,3342,6285
中和區,112,1,55歲,2906,3119,6025
中和區,112,1,56歲,2868,3395,6263
中和區,112,1,57歲,2839,3322,6161
中和區,112,1,58歲,2849,3469,6318
中和區,112,1,59歲,2872,3602,6474
中和區,112,1,60歲,2901,3639,6540
中和區,112,1,61歲,2870,3431,6301
中和區,112,1,62歲,2863,3513,6376
中和區,112,1,63歲,2810,3545,6355
中和區,112,1,64歲,2783,3696,6479
中和區,112,1,65歲,2631,3360,5991
中和區,112,1,66歲,2815,3553,6368
中和區,112,1,67歲,2825,3510,6335
中和區,112,1,68歲,2611,3390,6001
中和區,112,1,69歲,2496,3279,5775
中和區,112,1,70歲,2466,3144,5610
中和區,112,1,71歲,2479,3077,5556
中和區,112,1,72歲,2038,2578,4616
中和區,112,1,73歲,1888,2408,4296
中和區,112,1,74歲,1611,1940,3551
中和區,112,1,75歲,1326,1763,3089
中和區,112,1,76歲,1066,1395,2461
中和區,112,1,77歲,800,1113,1913
中和區,112,1,78歲,873,1155,2028
中和區,112,1,79歲,867,1178,2045
中和區,112,1,80歲,689,1091,1780
中和區,112,1,81歲,661,976,1637
中和區,112,1,82歲,564,980,1544
中和區,112,1,83歲,471,719,1190
中和區,112,1,84歲,343,708,1051
中和區,112,1,85歲,310,573,883
中和區,112,1,86歲,298,512,810
中和區,112,1,87歲,239,453,692
中和區,112,1,88歲,213,370,583
中和區,112,1,89歲,206,344,550
中和區,112,1,90歲,223,251,474
中和區,112,1,91歲,218,229,447
中和區,112,1,92歲,193,181,374
中和區,112,1,93歲,188,139,327
中和區,112,1,94歲,153,117,270
中和區,112,1,95歲,94,99,193
中和區,112,1,96歲,84,78,162
中和區,112,1,97歲,71,54,125
中和區,112,1,98歲,35,32,67
中和區,112,1,99歲,30,32,62
中和區,112,1,100歲以上,44,43,87
總計,,,,194602,209409,404011


              
