行政區,年,月,年齡,男,女,合計
中和區,112,6,0歲,945,839,1784
中和區,112,6,1歲,1165,1078,2243
中和區,112,6,2歲,1179,1133,2312
中和區,112,6,3歲,1303,1205,2508
中和區,112,6,4歲,1320,1304,2624
中和區,112,6,5歲,1450,1325,2775
中和區,112,6,6歲,1597,1432,3029
中和區,112,6,7歲,1587,1534,3121
中和區,112,6,8歲,1653,1516,3169
中和區,112,6,9歲,1503,1346,2849
中和區,112,6,10歲,1535,1454,2989
中和區,112,6,11歲,1435,1341,2776
中和區,112,6,12歲,1123,1009,2132
中和區,112,6,13歲,1387,1193,2580
中和區,112,6,14歲,1469,1369,2838
中和區,112,6,15歲,1507,1474,2981
中和區,112,6,16歲,1719,1482,3201
中和區,112,6,17歲,1655,1490,3145
中和區,112,6,18歲,1796,1602,3398
中和區,112,6,19歲,1836,1613,3449
中和區,112,6,20歲,1970,1746,3716
中和區,112,6,21歲,1985,1848,3833
中和區,112,6,22歲,2292,2192,4484
中和區,112,6,23歲,2286,2143,4429
中和區,112,6,24歲,2186,2128,4314
中和區,112,6,25歲,2424,2233,4657
中和區,112,6,26歲,2556,2540,5096
中和區,112,6,27歲,2585,2483,5068
中和區,112,6,28歲,2613,2367,4980
中和區,112,6,29歲,2671,2545,5216
中和區,112,6,30歲,2728,2510,5238
中和區,112,6,31歲,2682,2472,5154
中和區,112,6,32歲,2802,2549,5351
中和區,112,6,33歲,2882,2685,5567
中和區,112,6,34歲,2821,2732,5553
中和區,112,6,35歲,2750,2676,5426
中和區,112,6,36歲,2585,2622,5207
中和區,112,6,37歲,2832,2729,5561
中和區,112,6,38歲,3190,3161,6351
中和區,112,6,39歲,3214,3284,6498
中和區,112,6,40歲,3445,3387,6832
中和區,112,6,41歲,3579,3598,7177
中和區,112,6,42歲,3649,3771,7420
中和區,112,6,43歲,3792,3791,7583
中和區,112,6,44歲,3681,3886,7567
中和區,112,6,45歲,3572,3627,7199
中和區,112,6,46歲,3718,3841,7559
中和區,112,6,47歲,3361,3523,6884
中和區,112,6,48歲,3170,3394,6564
中和區,112,6,49歲,3158,3288,6446
中和區,112,6,50歲,3210,3363,6573
中和區,112,6,51歲,3084,3422,6506
中和區,112,6,52歲,3109,3443,6552
中和區,112,6,53歲,3061,3463,6524
中和區,112,6,54歲,2990,3342,6332
中和區,112,6,55歲,2934,3191,6125
中和區,112,6,56歲,2874,3338,6212
中和區,112,6,57歲,2867,3318,6185
中和區,112,6,58歲,2840,3459,6299
中和區,112,6,59歲,2853,3527,6380
中和區,112,6,60歲,2943,3664,6607
中和區,112,6,61歲,2875,3552,6427
中和區,112,6,62歲,2879,3527,6406
中和區,112,6,63歲,2815,3528,6343
中和區,112,6,64歲,2791,3737,6528
中和區,112,6,65歲,2723,3414,6137
中和區,112,6,66歲,2716,3456,6172
中和區,112,6,67歲,2825,3530,6355
中和區,112,6,68歲,2734,3588,6322
中和區,112,6,69歲,2565,3382,5947
中和區,112,6,70歲,2449,3172,5621
中和區,112,6,71歲,2509,3176,5685
中和區,112,6,72歲,2184,2757,4941
中和區,112,6,73歲,1905,2425,4330
中和區,112,6,74歲,1739,2198,3937
中和區,112,6,75歲,1497,1827,3324
中和區,112,6,76歲,1206,1608,2814
中和區,112,6,77歲,809,1121,1930
中和區,112,6,78歲,875,1196,2071
中和區,112,6,79歲,845,1186,2031
中和區,112,6,80歲,719,1057,1776
中和區,112,6,81歲,664,1003,1667
中和區,112,6,82歲,599,988,1587
中和區,112,6,83歲,492,794,1286
中和區,112,6,84歲,372,731,1103
中和區,112,6,85歲,294,614,908
中和區,112,6,86歲,276,527,803
中和區,112,6,87歲,244,427,671
中和區,112,6,88歲,214,409,623
中和區,112,6,89歲,210,314,524
中和區,112,6,90歲,195,282,477
中和區,112,6,91歲,214,226,440
中和區,112,6,92歲,175,190,365
中和區,112,6,93歲,177,116,293
中和區,112,6,94歲,157,131,288
中和區,112,6,95歲,95,103,198
中和區,112,6,96歲,79,66,145
中和區,112,6,97歲,69,55,124
中和區,112,6,98歲,46,36,82
中和區,112,6,99歲,24,22,46
中和區,112,6,100歲以上,43,49,92
總計,,,,195407,210540,405947


              
