行政區,年,月,年齡,男,女,合計
中和區,112,3,0歲,963,877,1840
中和區,112,3,1歲,1200,1118,2318
中和區,112,3,2歲,1184,1103,2287
中和區,112,3,3歲,1339,1229,2568
中和區,112,3,4歲,1318,1321,2639
中和區,112,3,5歲,1497,1332,2829
中和區,112,3,6歲,1587,1445,3032
中和區,112,3,7歲,1615,1515,3130
中和區,112,3,8歲,1662,1514,3176
中和區,112,3,9歲,1475,1298,2773
中和區,112,3,10歲,1611,1550,3161
中和區,112,3,11歲,1318,1250,2568
中和區,112,3,12歲,1126,1008,2134
中和區,112,3,13歲,1402,1216,2618
中和區,112,3,14歲,1417,1367,2784
中和區,112,3,15歲,1575,1476,3051
中和區,112,3,16歲,1655,1461,3116
中和區,112,3,17歲,1703,1552,3255
中和區,112,3,18歲,1757,1572,3329
中和區,112,3,19歲,1894,1628,3522
中和區,112,3,20歲,2002,1757,3759
中和區,112,3,21歲,1929,1859,3788
中和區,112,3,22歲,2375,2232,4607
中和區,112,3,23歲,2282,2124,4406
中和區,112,3,24歲,2169,2121,4290
中和區,112,3,25歲,2461,2331,4792
中和區,112,3,26歲,2568,2527,5095
中和區,112,3,27歲,2643,2496,5139
中和區,112,3,28歲,2579,2331,4910
中和區,112,3,29歲,2682,2569,5251
中和區,112,3,30歲,2698,2495,5193
中和區,112,3,31歲,2681,2486,5167
中和區,112,3,32歲,2934,2566,5500
中和區,112,3,33歲,2718,2646,5364
中和區,112,3,34歲,2978,2827,5805
中和區,112,3,35歲,2629,2623,5252
中和區,112,3,36歲,2534,2575,5109
中和區,112,3,37歲,2942,2802,5744
中和區,112,3,38歲,3231,3209,6440
中和區,112,3,39歲,3267,3327,6594
中和區,112,3,40歲,3489,3463,6952
中和區,112,3,41歲,3576,3642,7218
中和區,112,3,42歲,3593,3703,7296
中和區,112,3,43歲,3878,3867,7745
中和區,112,3,44歲,3637,3821,7458
中和區,112,3,45歲,3509,3521,7030
中和區,112,3,46歲,3776,3935,7711
中和區,112,3,47歲,3211,3395,6606
中和區,112,3,48歲,3138,3376,6514
中和區,112,3,49歲,3201,3321,6522
中和區,112,3,50歲,3111,3320,6431
中和區,112,3,51歲,3065,3408,6473
中和區,112,3,52歲,3137,3419,6556
中和區,112,3,53歲,3054,3430,6484
中和區,112,3,54歲,2928,3326,6254
中和區,112,3,55歲,2932,3190,6122
中和區,112,3,56歲,2866,3342,6208
中和區,112,3,57歲,2863,3297,6160
中和區,112,3,58歲,2839,3469,6308
中和區,112,3,59歲,2849,3541,6390
中和區,112,3,60歲,2956,3704,6660
中和區,112,3,61歲,2852,3446,6298
中和區,112,3,62歲,2825,3502,6327
中和區,112,3,63歲,2861,3605,6466
中和區,112,3,64歲,2820,3772,6592
中和區,112,3,65歲,2632,3271,5903
中和區,112,3,66歲,2761,3561,6322
中和區,112,3,67歲,2818,3491,6309
中和區,112,3,68歲,2658,3453,6111
中和區,112,3,69歲,2554,3347,5901
中和區,112,3,70歲,2449,3200,5649
中和區,112,3,71歲,2536,3141,5677
中和區,112,3,72歲,2038,2602,4640
中和區,112,3,73歲,1956,2473,4429
中和區,112,3,74歲,1678,2050,3728
中和區,112,3,75歲,1413,1803,3216
中和區,112,3,76歲,1121,1513,2634
中和區,112,3,77歲,777,1091,1868
中和區,112,3,78歲,878,1154,2032
中和區,112,3,79歲,839,1205,2044
中和區,112,3,80歲,693,1083,1776
中和區,112,3,81歲,662,970,1632
中和區,112,3,82歲,594,983,1577
中和區,112,3,83歲,465,759,1224
中和區,112,3,84歲,360,700,1060
中和區,112,3,85歲,300,582,882
中和區,112,3,86歲,300,533,833
中和區,112,3,87歲,236,432,668
中和區,112,3,88歲,219,395,614
中和區,112,3,89歲,204,328,532
中和區,112,3,90歲,208,271,479
中和區,112,3,91歲,217,224,441
中和區,112,3,92歲,178,190,368
中和區,112,3,93歲,191,120,311
中和區,112,3,94歲,150,126,276
中和區,112,3,95歲,98,99,197
中和區,112,3,96歲,80,71,151
中和區,112,3,97歲,66,57,123
中和區,112,3,98歲,44,33,77
中和區,112,3,99歲,30,27,57
中和區,112,3,100歲以上,45,44,89
總計,,,,195014,209932,404946


              
