¦æ¬F°Ï,¦~,¤ë,¦~ÄÖ,¨k,¤k,¦X­p
°^¼d°Ï,112,5,0·³,20,12,32
°^¼d°Ï,112,5,1·³,18,22,40
°^¼d°Ï,112,5,2·³,18,17,35
°^¼d°Ï,112,5,3·³,17,19,36
°^¼d°Ï,112,5,4·³,16,16,32
°^¼d°Ï,112,5,5·³,23,12,35
°^¼d°Ï,112,5,6·³,10,18,28
°^¼d°Ï,112,5,7·³,21,16,37
°^¼d°Ï,112,5,8·³,16,15,31
°^¼d°Ï,112,5,9·³,15,11,26
°^¼d°Ï,112,5,10·³,21,20,41
°^¼d°Ï,112,5,11·³,17,17,34
°^¼d°Ï,112,5,12·³,18,12,30
°^¼d°Ï,112,5,13·³,10,16,26
°^¼d°Ï,112,5,14·³,31,16,47
°^¼d°Ï,112,5,15·³,24,23,47
°^¼d°Ï,112,5,16·³,35,23,58
°^¼d°Ï,112,5,17·³,32,30,62
°^¼d°Ï,112,5,18·³,39,40,79
°^¼d°Ï,112,5,19·³,41,47,88
°^¼d°Ï,112,5,20·³,41,52,93
°^¼d°Ï,112,5,21·³,48,39,87
°^¼d°Ï,112,5,22·³,56,57,113
°^¼d°Ï,112,5,23·³,58,61,119
°^¼d°Ï,112,5,24·³,67,48,115
°^¼d°Ï,112,5,25·³,77,46,123
°^¼d°Ï,112,5,26·³,61,65,126
°^¼d°Ï,112,5,27·³,63,52,115
°^¼d°Ï,112,5,28·³,76,58,134
°^¼d°Ï,112,5,29·³,71,55,126
°^¼d°Ï,112,5,30·³,58,69,127
°^¼d°Ï,112,5,31·³,64,46,110
°^¼d°Ï,112,5,32·³,57,48,105
°^¼d°Ï,112,5,33·³,52,55,107
°^¼d°Ï,112,5,34·³,64,59,123
°^¼d°Ï,112,5,35·³,61,49,110
°^¼d°Ï,112,5,36·³,54,50,104
°^¼d°Ï,112,5,37·³,65,46,111
°^¼d°Ï,112,5,38·³,64,53,117
°^¼d°Ï,112,5,39·³,69,72,141
°^¼d°Ï,112,5,40·³,81,79,160
°^¼d°Ï,112,5,41·³,53,91,144
°^¼d°Ï,112,5,42·³,82,92,174
°^¼d°Ï,112,5,43·³,93,73,166
°^¼d°Ï,112,5,44·³,86,92,178
°^¼d°Ï,112,5,45·³,82,87,169
°^¼d°Ï,112,5,46·³,89,103,192
°^¼d°Ï,112,5,47·³,99,97,196
°^¼d°Ï,112,5,48·³,109,108,217
°^¼d°Ï,112,5,49·³,106,120,226
°^¼d°Ï,112,5,50·³,119,121,240
°^¼d°Ï,112,5,51·³,111,110,221
°^¼d°Ï,112,5,52·³,117,132,249
°^¼d°Ï,112,5,53·³,130,92,222
°^¼d°Ï,112,5,54·³,125,118,243
°^¼d°Ï,112,5,55·³,130,99,229
°^¼d°Ï,112,5,56·³,142,100,242
°^¼d°Ï,112,5,57·³,125,104,229
°^¼d°Ï,112,5,58·³,146,109,255
°^¼d°Ï,112,5,59·³,141,108,249
°^¼d°Ï,112,5,60·³,109,98,207
°^¼d°Ï,112,5,61·³,122,79,201
°^¼d°Ï,112,5,62·³,98,84,182
°^¼d°Ï,112,5,63·³,118,69,187
°^¼d°Ï,112,5,64·³,99,85,184
°^¼d°Ï,112,5,65·³,86,82,168
°^¼d°Ï,112,5,66·³,79,80,159
°^¼d°Ï,112,5,67·³,91,80,171
°^¼d°Ï,112,5,68·³,93,72,165
°^¼d°Ï,112,5,69·³,73,69,142
°^¼d°Ï,112,5,70·³,71,76,147
°^¼d°Ï,112,5,71·³,77,87,164
°^¼d°Ï,112,5,72·³,58,52,110
°^¼d°Ï,112,5,73·³,54,65,119
°^¼d°Ï,112,5,74·³,59,74,133
°^¼d°Ï,112,5,75·³,33,47,80
°^¼d°Ï,112,5,76·³,33,46,79
°^¼d°Ï,112,5,77·³,17,31,48
°^¼d°Ï,112,5,78·³,36,52,88
°^¼d°Ï,112,5,79·³,33,51,84
°^¼d°Ï,112,5,80·³,42,50,92
°^¼d°Ï,112,5,81·³,36,52,88
°^¼d°Ï,112,5,82·³,43,54,97
°^¼d°Ï,112,5,83·³,45,56,101
°^¼d°Ï,112,5,84·³,31,51,82
°^¼d°Ï,112,5,85·³,26,44,70
°^¼d°Ï,112,5,86·³,20,45,65
°^¼d°Ï,112,5,87·³,24,19,43
°^¼d°Ï,112,5,88·³,27,35,62
°^¼d°Ï,112,5,89·³,23,20,43
°^¼d°Ï,112,5,90·³,20,31,51
°^¼d°Ï,112,5,91·³,13,21,34
°^¼d°Ï,112,5,92·³,8,11,19
°^¼d°Ï,112,5,93·³,12,9,21
°^¼d°Ï,112,5,94·³,6,11,17
°^¼d°Ï,112,5,95·³,0,10,10
°^¼d°Ï,112,5,96·³,1,11,12
°^¼d°Ï,112,5,97·³,5,5,10
°^¼d°Ï,112,5,98·³,2,3,5
°^¼d°Ï,112,5,99·³,0,4,4
°^¼d°Ï,112,5,100·³¥H¤W,0,2,2
Á`­p,,,,5657,5440,11097


              
