行政區,年,月,年齡,男,女,合計
泰山區,112,3,0歲,205,188,393
泰山區,112,3,1歲,253,226,479
泰山區,112,3,2歲,278,234,512
泰山區,112,3,3歲,283,273,556
泰山區,112,3,4歲,301,296,597
泰山區,112,3,5歲,299,310,609
泰山區,112,3,6歲,338,354,692
泰山區,112,3,7歲,384,367,751
泰山區,112,3,8歲,398,376,774
泰山區,112,3,9歲,371,332,703
泰山區,112,3,10歲,458,428,886
泰山區,112,3,11歲,405,358,763
泰山區,112,3,12歲,335,311,646
泰山區,112,3,13歲,392,364,756
泰山區,112,3,14歲,423,361,784
泰山區,112,3,15歲,426,402,828
泰山區,112,3,16歲,438,392,830
泰山區,112,3,17歲,426,357,783
泰山區,112,3,18歲,416,390,806
泰山區,112,3,19歲,434,428,862
泰山區,112,3,20歲,427,366,793
泰山區,112,3,21歲,442,414,856
泰山區,112,3,22歲,541,478,1019
泰山區,112,3,23歲,497,408,905
泰山區,112,3,24歲,469,412,881
泰山區,112,3,25歲,529,499,1028
泰山區,112,3,26歲,548,503,1051
泰山區,112,3,27歲,571,483,1054
泰山區,112,3,28歲,511,507,1018
泰山區,112,3,29歲,588,499,1087
泰山區,112,3,30歲,539,451,990
泰山區,112,3,31歲,532,476,1008
泰山區,112,3,32歲,563,517,1080
泰山區,112,3,33歲,538,478,1016
泰山區,112,3,34歲,531,520,1051
泰山區,112,3,35歲,495,492,987
泰山區,112,3,36歲,468,475,943
泰山區,112,3,37歲,513,529,1042
泰山區,112,3,38歲,600,629,1229
泰山區,112,3,39歲,599,677,1276
泰山區,112,3,40歲,690,719,1409
泰山區,112,3,41歲,713,789,1502
泰山區,112,3,42歲,735,805,1540
泰山區,112,3,43歲,760,851,1611
泰山區,112,3,44歲,831,828,1659
泰山區,112,3,45歲,784,780,1564
泰山區,112,3,46歲,812,824,1636
泰山區,112,3,47歲,699,771,1470
泰山區,112,3,48歲,675,705,1380
泰山區,112,3,49歲,672,670,1342
泰山區,112,3,50歲,600,619,1219
泰山區,112,3,51歲,617,560,1177
泰山區,112,3,52歲,632,578,1210
泰山區,112,3,53歲,574,550,1124
泰山區,112,3,54歲,456,569,1025
泰山區,112,3,55歲,501,519,1020
泰山區,112,3,56歲,512,545,1057
泰山區,112,3,57歲,525,558,1083
泰山區,112,3,58歲,483,590,1073
泰山區,112,3,59歲,487,632,1119
泰山區,112,3,60歲,483,580,1063
泰山區,112,3,61歲,490,534,1024
泰山區,112,3,62歲,463,531,994
泰山區,112,3,63歲,444,556,1000
泰山區,112,3,64歲,464,571,1035
泰山區,112,3,65歲,400,531,931
泰山區,112,3,66歲,456,558,1014
泰山區,112,3,67歲,416,537,953
泰山區,112,3,68歲,431,494,925
泰山區,112,3,69歲,388,492,880
泰山區,112,3,70歲,384,466,850
泰山區,112,3,71歲,374,444,818
泰山區,112,3,72歲,343,359,702
泰山區,112,3,73歲,262,330,592
泰山區,112,3,74歲,259,312,571
泰山區,112,3,75歲,200,237,437
泰山區,112,3,76歲,174,173,347
泰山區,112,3,77歲,136,144,280
泰山區,112,3,78歲,123,172,295
泰山區,112,3,79歲,136,142,278
泰山區,112,3,80歲,103,131,234
泰山區,112,3,81歲,88,137,225
泰山區,112,3,82歲,84,116,200
泰山區,112,3,83歲,78,111,189
泰山區,112,3,84歲,66,85,151
泰山區,112,3,85歲,51,79,130
泰山區,112,3,86歲,36,47,83
泰山區,112,3,87歲,27,56,83
泰山區,112,3,88歲,29,42,71
泰山區,112,3,89歲,15,33,48
泰山區,112,3,90歲,20,29,49
泰山區,112,3,91歲,26,22,48
泰山區,112,3,92歲,15,17,32
泰山區,112,3,93歲,15,13,28
泰山區,112,3,94歲,9,14,23
泰山區,112,3,95歲,14,11,25
泰山區,112,3,96歲,4,6,10
泰山區,112,3,97歲,3,5,8
泰山區,112,3,98歲,4,4,8
泰山區,112,3,99歲,2,2,4
泰山區,112,3,100歲以上,3,5,8
總計,,,,38040,39150,77190


              
