行政區,年,月,年齡,男,女,合計
泰山區,112,1,0歲,204,196,400
泰山區,112,1,1歲,267,221,488
泰山區,112,1,2歲,266,245,511
泰山區,112,1,3歲,290,279,569
泰山區,112,1,4歲,286,304,590
泰山區,112,1,5歲,306,307,613
泰山區,112,1,6歲,336,355,691
泰山區,112,1,7歲,389,367,756
泰山區,112,1,8歲,394,376,770
泰山區,112,1,9歲,380,323,703
泰山區,112,1,10歲,444,450,894
泰山區,112,1,11歲,399,351,750
泰山區,112,1,12歲,355,312,667
泰山區,112,1,13歲,376,364,740
泰山區,112,1,14歲,432,373,805
泰山區,112,1,15歲,420,393,813
泰山區,112,1,16歲,456,386,842
泰山區,112,1,17歲,410,359,769
泰山區,112,1,18歲,419,403,822
泰山區,112,1,19歲,437,423,860
泰山區,112,1,20歲,429,360,789
泰山區,112,1,21歲,449,424,873
泰山區,112,1,22歲,548,473,1021
泰山區,112,1,23歲,486,414,900
泰山區,112,1,24歲,473,408,881
泰山區,112,1,25歲,553,508,1061
泰山區,112,1,26歲,532,506,1038
泰山區,112,1,27歲,575,475,1050
泰山區,112,1,28歲,506,525,1031
泰山區,112,1,29歲,600,481,1081
泰山區,112,1,30歲,533,461,994
泰山區,112,1,31歲,534,471,1005
泰山區,112,1,32歲,562,510,1072
泰山區,112,1,33歲,502,485,987
泰山區,112,1,34歲,542,522,1064
泰山區,112,1,35歲,492,492,984
泰山區,112,1,36歲,459,462,921
泰山區,112,1,37歲,538,549,1087
泰山區,112,1,38歲,597,651,1248
泰山區,112,1,39歲,612,665,1277
泰山區,112,1,40歲,694,755,1449
泰山區,112,1,41歲,724,788,1512
泰山區,112,1,42歲,735,799,1534
泰山區,112,1,43歲,788,855,1643
泰山區,112,1,44歲,804,819,1623
泰山區,112,1,45歲,772,806,1578
泰山區,112,1,46歲,835,824,1659
泰山區,112,1,47歲,673,753,1426
泰山區,112,1,48歲,671,691,1362
泰山區,112,1,49歲,671,673,1344
泰山區,112,1,50歲,587,595,1182
泰山區,112,1,51歲,622,552,1174
泰山區,112,1,52歲,621,583,1204
泰山區,112,1,53歲,557,561,1118
泰山區,112,1,54歲,464,571,1035
泰山區,112,1,55歲,521,506,1027
泰山區,112,1,56歲,514,544,1058
泰山區,112,1,57歲,510,569,1079
泰山區,112,1,58歲,465,588,1053
泰山區,112,1,59歲,521,641,1162
泰山區,112,1,60歲,467,552,1019
泰山區,112,1,61歲,492,537,1029
泰山區,112,1,62歲,448,540,988
泰山區,112,1,63歲,449,539,988
泰山區,112,1,64歲,439,579,1018
泰山區,112,1,65歲,435,538,973
泰山區,112,1,66歲,442,560,1002
泰山區,112,1,67歲,425,519,944
泰山區,112,1,68歲,425,502,927
泰山區,112,1,69歲,385,488,873
泰山區,112,1,70歲,368,468,836
泰山區,112,1,71歲,393,425,818
泰山區,112,1,72歲,316,359,675
泰山區,112,1,73歲,268,305,573
泰山區,112,1,74歲,231,299,530
泰山區,112,1,75歲,202,232,434
泰山區,112,1,76歲,175,160,335
泰山區,112,1,77歲,130,149,279
泰山區,112,1,78歲,129,176,305
泰山區,112,1,79歲,138,139,277
泰山區,112,1,80歲,91,127,218
泰山區,112,1,81歲,97,140,237
泰山區,112,1,82歲,79,110,189
泰山區,112,1,83歲,79,114,193
泰山區,112,1,84歲,64,78,142
泰山區,112,1,85歲,55,82,137
泰山區,112,1,86歲,34,45,79
泰山區,112,1,87歲,25,54,79
泰山區,112,1,88歲,27,39,66
泰山區,112,1,89歲,14,33,47
泰山區,112,1,90歲,26,32,58
泰山區,112,1,91歲,23,20,43
泰山區,112,1,92歲,19,15,34
泰山區,112,1,93歲,12,16,28
泰山區,112,1,94歲,13,12,25
泰山區,112,1,95歲,9,9,18
泰山區,112,1,96歲,5,7,12
泰山區,112,1,97歲,3,6,9
泰山區,112,1,98歲,4,3,7
泰山區,112,1,99歲,1,1,2
泰山區,112,1,100歲以上,3,6,9
總計,,,,37977,39117,77094


              
