行政區,年,月,年齡,男,女,合計
泰山區,112,8,0歲,217,191,408
泰山區,112,8,1歲,237,197,434
泰山區,112,8,2歲,266,234,500
泰山區,112,8,3歲,270,258,528
泰山區,112,8,4歲,310,293,603
泰山區,112,8,5歲,283,298,581
泰山區,112,8,6歲,345,342,687
泰山區,112,8,7歲,355,389,744
泰山區,112,8,8歲,397,349,746
泰山區,112,8,9歲,395,343,738
泰山區,112,8,10歲,408,391,799
泰山區,112,8,11歲,432,381,813
泰山區,112,8,12歲,372,342,714
泰山區,112,8,13歲,361,370,731
泰山區,112,8,14歲,421,339,760
泰山區,112,8,15歲,445,387,832
泰山區,112,8,16歲,416,416,832
泰山區,112,8,17歲,447,364,811
泰山區,112,8,18歲,438,398,836
泰山區,112,8,19歲,424,404,828
泰山區,112,8,20歲,408,390,798
泰山區,112,8,21歲,444,377,821
泰山區,112,8,22歲,499,475,974
泰山區,112,8,23歲,511,416,927
泰山區,112,8,24歲,483,427,910
泰山區,112,8,25歲,489,441,930
泰山區,112,8,26歲,560,520,1080
泰山區,112,8,27歲,562,508,1070
泰山區,112,8,28歲,528,468,996
泰山區,112,8,29歲,558,505,1063
泰山區,112,8,30歲,572,471,1043
泰山區,112,8,31歲,521,482,1003
泰山區,112,8,32歲,562,484,1046
泰山區,112,8,33歲,555,501,1056
泰山區,112,8,34歲,509,494,1003
泰山區,112,8,35歲,498,484,982
泰山區,112,8,36歲,490,519,1009
泰山區,112,8,37歲,489,491,980
泰山區,112,8,38歲,597,601,1198
泰山區,112,8,39歲,575,656,1231
泰山區,112,8,40歲,662,734,1396
泰山區,112,8,41歲,683,761,1444
泰山區,112,8,42歲,739,819,1558
泰山區,112,8,43歲,759,830,1589
泰山區,112,8,44歲,819,797,1616
泰山區,112,8,45歲,796,815,1611
泰山區,112,8,46歲,820,847,1667
泰山區,112,8,47歲,740,751,1491
泰山區,112,8,48歲,680,731,1411
泰山區,112,8,49歲,659,696,1355
泰山區,112,8,50歲,617,655,1272
泰山區,112,8,51歲,623,555,1178
泰山區,112,8,52歲,630,587,1217
泰山區,112,8,53歲,610,556,1166
泰山區,112,8,54歲,493,574,1067
泰山區,112,8,55歲,471,523,994
泰山區,112,8,56歲,538,540,1078
泰山區,112,8,57歲,520,555,1075
泰山區,112,8,58歲,483,589,1072
泰山區,112,8,59歲,480,600,1080
泰山區,112,8,60歲,516,624,1140
泰山區,112,8,61歲,466,543,1009
泰山區,112,8,62歲,479,547,1026
泰山區,112,8,63歲,429,532,961
泰山區,112,8,64歲,485,548,1033
泰山區,112,8,65歲,403,580,983
泰山區,112,8,66歲,418,538,956
泰山區,112,8,67歲,441,554,995
泰山區,112,8,68歲,438,522,960
泰山區,112,8,69歲,396,465,861
泰山區,112,8,70歲,389,501,890
泰山區,112,8,71歲,355,429,784
泰山區,112,8,72歲,378,395,773
泰山區,112,8,73歲,265,348,613
泰山區,112,8,74歲,272,311,583
泰山區,112,8,75歲,200,250,450
泰山區,112,8,76歲,193,194,387
泰山區,112,8,77歲,138,147,285
泰山區,112,8,78歲,127,168,295
泰山區,112,8,79歲,131,158,289
泰山區,112,8,80歲,114,132,246
泰山區,112,8,81歲,85,132,217
泰山區,112,8,82歲,88,117,205
泰山區,112,8,83歲,71,108,179
泰山區,112,8,84歲,66,90,156
泰山區,112,8,85歲,57,80,137
泰山區,112,8,86歲,41,54,95
泰山區,112,8,87歲,28,51,79
泰山區,112,8,88歲,25,49,74
泰山區,112,8,89歲,18,37,55
泰山區,112,8,90歲,14,26,40
泰山區,112,8,91歲,27,27,54
泰山區,112,8,92歲,17,9,26
泰山區,112,8,93歲,12,17,29
泰山區,112,8,94歲,9,15,24
泰山區,112,8,95歲,8,12,20
泰山區,112,8,96歲,9,8,17
泰山區,112,8,97歲,3,2,5
泰山區,112,8,98歲,4,5,9
泰山區,112,8,99歲,2,3,5
泰山區,112,8,100歲以上,3,5,8
總計,,,,38091,39244,77335


              
