行政區,年,月,年齡,男,女,合計
泰山區,112,2,0歲,205,193,398
泰山區,112,2,1歲,261,226,487
泰山區,112,2,2歲,270,247,517
泰山區,112,2,3歲,278,268,546
泰山區,112,2,4歲,303,298,601
泰山區,112,2,5歲,298,307,605
泰山區,112,2,6歲,333,363,696
泰山區,112,2,7歲,394,372,766
泰山區,112,2,8歲,400,372,772
泰山區,112,2,9歲,369,325,694
泰山區,112,2,10歲,459,439,898
泰山區,112,2,11歲,400,351,751
泰山區,112,2,12歲,340,312,652
泰山區,112,2,13歲,382,371,753
泰山區,112,2,14歲,422,362,784
泰山區,112,2,15歲,436,396,832
泰山區,112,2,16歲,441,395,836
泰山區,112,2,17歲,418,351,769
泰山區,112,2,18歲,418,405,823
泰山區,112,2,19歲,433,419,852
泰山區,112,2,20歲,434,373,807
泰山區,112,2,21歲,437,419,856
泰山區,112,2,22歲,546,469,1015
泰山區,112,2,23歲,496,420,916
泰山區,112,2,24歲,466,415,881
泰山區,112,2,25歲,546,490,1036
泰山區,112,2,26歲,539,507,1046
泰山區,112,2,27歲,580,478,1058
泰山區,112,2,28歲,503,530,1033
泰山區,112,2,29歲,592,478,1070
泰山區,112,2,30歲,537,462,999
泰山區,112,2,31歲,538,475,1013
泰山區,112,2,32歲,559,506,1065
泰山區,112,2,33歲,527,487,1014
泰山區,112,2,34歲,531,522,1053
泰山區,112,2,35歲,488,485,973
泰山區,112,2,36歲,456,476,932
泰山區,112,2,37歲,527,537,1064
泰山區,112,2,38歲,601,645,1246
泰山區,112,2,39歲,602,663,1265
泰山區,112,2,40歲,698,740,1438
泰山區,112,2,41歲,719,797,1516
泰山區,112,2,42歲,744,798,1542
泰山區,112,2,43歲,772,844,1616
泰山區,112,2,44歲,818,835,1653
泰山區,112,2,45歲,781,783,1564
泰山區,112,2,46歲,821,837,1658
泰山區,112,2,47歲,680,759,1439
泰山區,112,2,48歲,666,708,1374
泰山區,112,2,49歲,675,672,1347
泰山區,112,2,50歲,589,599,1188
泰山區,112,2,51歲,635,556,1191
泰山區,112,2,52歲,614,582,1196
泰山區,112,2,53歲,579,555,1134
泰山區,112,2,54歲,457,567,1024
泰山區,112,2,55歲,513,511,1024
泰山區,112,2,56歲,508,537,1045
泰山區,112,2,57歲,514,572,1086
泰山區,112,2,58歲,482,594,1076
泰山區,112,2,59歲,503,630,1133
泰山區,112,2,60歲,474,560,1034
泰山區,112,2,61歲,493,545,1038
泰山區,112,2,62歲,447,526,973
泰山區,112,2,63歲,442,554,996
泰山區,112,2,64歲,461,570,1031
泰山區,112,2,65歲,416,536,952
泰山區,112,2,66歲,460,563,1023
泰山區,112,2,67歲,403,523,926
泰山區,112,2,68歲,439,495,934
泰山區,112,2,69歲,390,505,895
泰山區,112,2,70歲,370,462,832
泰山區,112,2,71歲,387,442,829
泰山區,112,2,72歲,330,356,686
泰山區,112,2,73歲,260,309,569
泰山區,112,2,74歲,250,311,561
泰山區,112,2,75歲,200,231,431
泰山區,112,2,76歲,176,171,347
泰山區,112,2,77歲,132,144,276
泰山區,112,2,78歲,121,170,291
泰山區,112,2,79歲,144,141,285
泰山區,112,2,80歲,93,131,224
泰山區,112,2,81歲,90,135,225
泰山區,112,2,82歲,83,112,195
泰山區,112,2,83歲,77,111,188
泰山區,112,2,84歲,68,86,154
泰山區,112,2,85歲,58,77,135
泰山區,112,2,86歲,31,47,78
泰山區,112,2,87歲,27,58,85
泰山區,112,2,88歲,27,41,68
泰山區,112,2,89歲,14,33,47
泰山區,112,2,90歲,25,30,55
泰山區,112,2,91歲,24,19,43
泰山區,112,2,92歲,17,16,33
泰山區,112,2,93歲,13,15,28
泰山區,112,2,94歲,11,14,25
泰山區,112,2,95歲,11,9,20
泰山區,112,2,96歲,5,7,12
泰山區,112,2,97歲,2,5,7
泰山區,112,2,98歲,4,4,8
泰山區,112,2,99歲,2,1,3
泰山區,112,2,100歲以上,3,6,9
總計,,,,38013,39156,77169


              
