行政區,年,月,年齡,男,女,合計
泰山區,112,6,0歲,219,178,397
泰山區,112,6,1歲,244,203,447
泰山區,112,6,2歲,266,236,502
泰山區,112,6,3歲,288,267,555
泰山區,112,6,4歲,287,295,582
泰山區,112,6,5歲,298,294,592
泰山區,112,6,6歲,343,346,689
泰山區,112,6,7歲,364,389,753
泰山區,112,6,8歲,398,338,736
泰山區,112,6,9歲,381,339,720
泰山區,112,6,10歲,425,404,829
泰山區,112,6,11歲,426,357,783
泰山區,112,6,12歲,349,336,685
泰山區,112,6,13歲,367,366,733
泰山區,112,6,14歲,410,354,764
泰山區,112,6,15歲,450,386,836
泰山區,112,6,16歲,419,399,818
泰山區,112,6,17歲,435,371,806
泰山區,112,6,18歲,436,383,819
泰山區,112,6,19歲,423,420,843
泰山區,112,6,20歲,409,380,789
泰山區,112,6,21歲,443,380,823
泰山區,112,6,22歲,525,491,1016
泰山區,112,6,23歲,518,412,930
泰山區,112,6,24歲,473,416,889
泰山區,112,6,25歲,504,450,954
泰山區,112,6,26歲,548,517,1065
泰山區,112,6,27歲,555,507,1062
泰山區,112,6,28歲,541,484,1025
泰山區,112,6,29歲,583,500,1083
泰山區,112,6,30歲,540,491,1031
泰山區,112,6,31歲,513,466,979
泰山區,112,6,32歲,573,494,1067
泰山區,112,6,33歲,532,489,1021
泰山區,112,6,34歲,538,509,1047
泰山區,112,6,35歲,479,497,976
泰山區,112,6,36歲,506,506,1012
泰山區,112,6,37歲,477,492,969
泰山區,112,6,38歲,632,628,1260
泰山區,112,6,39歲,572,648,1220
泰山區,112,6,40歲,676,747,1423
泰山區,112,6,41歲,692,757,1449
泰山區,112,6,42歲,756,815,1571
泰山區,112,6,43歲,758,840,1598
泰山區,112,6,44歲,811,789,1600
泰山區,112,6,45歲,786,817,1603
泰山區,112,6,46歲,814,846,1660
泰山區,112,6,47歲,716,739,1455
泰山區,112,6,48歲,679,746,1425
泰山區,112,6,49歲,660,673,1333
泰山區,112,6,50歲,622,633,1255
泰山區,112,6,51歲,620,568,1188
泰山區,112,6,52歲,640,586,1226
泰山區,112,6,53歲,588,536,1124
泰山區,112,6,54歲,492,580,1072
泰山區,112,6,55歲,485,523,1008
泰山區,112,6,56歲,497,539,1036
泰山區,112,6,57歲,528,560,1088
泰山區,112,6,58歲,502,578,1080
泰山區,112,6,59歲,472,615,1087
泰山區,112,6,60歲,491,604,1095
泰山區,112,6,61歲,476,539,1015
泰山區,112,6,62歲,493,552,1045
泰山區,112,6,63歲,422,517,939
泰山區,112,6,64歲,485,574,1059
泰山區,112,6,65歲,387,567,954
泰山區,112,6,66歲,449,532,981
泰山區,112,6,67歲,414,558,972
泰山區,112,6,68歲,445,500,945
泰山區,112,6,69歲,398,477,875
泰山區,112,6,70歲,374,493,867
泰山區,112,6,71歲,366,435,801
泰山區,112,6,72歲,367,363,730
泰山區,112,6,73歲,256,340,596
泰山區,112,6,74歲,269,321,590
泰山區,112,6,75歲,201,241,442
泰山區,112,6,76歲,191,182,373
泰山區,112,6,77歲,136,154,290
泰山區,112,6,78歲,118,170,288
泰山區,112,6,79歲,132,144,276
泰山區,112,6,80歲,119,137,256
泰山區,112,6,81歲,80,126,206
泰山區,112,6,82歲,87,118,205
泰山區,112,6,83歲,73,110,183
泰山區,112,6,84歲,69,93,162
泰山區,112,6,85歲,53,78,131
泰山區,112,6,86歲,38,48,86
泰山區,112,6,87歲,25,53,78
泰山區,112,6,88歲,28,47,75
泰山區,112,6,89歲,15,38,53
泰山區,112,6,90歲,17,22,39
泰山區,112,6,91歲,25,27,52
泰山區,112,6,92歲,18,11,29
泰山區,112,6,93歲,12,13,25
泰山區,112,6,94歲,10,17,27
泰山區,112,6,95歲,11,12,23
泰山區,112,6,96歲,5,6,11
泰山區,112,6,97歲,4,4,8
泰山區,112,6,98歲,4,3,7
泰山區,112,6,99歲,1,3,4
泰山區,112,6,100歲以上,4,5,9
總計,,,,38051,39139,77190


              
