行政區,年,月,年齡,男,女,合計
石門區,112,12,0歲,29,17,46
石門區,112,12,1歲,28,16,44
石門區,112,12,2歲,23,23,46
石門區,112,12,3歲,18,22,40
石門區,112,12,4歲,24,32,56
石門區,112,12,5歲,21,18,39
石門區,112,12,6歲,16,20,36
石門區,112,12,7歲,22,14,36
石門區,112,12,8歲,25,24,49
石門區,112,12,9歲,28,32,60
石門區,112,12,10歲,31,21,52
石門區,112,12,11歲,33,38,71
石門區,112,12,12歲,27,26,53
石門區,112,12,13歲,21,28,49
石門區,112,12,14歲,34,25,59
石門區,112,12,15歲,36,33,69
石門區,112,12,16歲,53,28,81
石門區,112,12,17歲,44,36,80
石門區,112,12,18歲,51,35,86
石門區,112,12,19歲,48,61,109
石門區,112,12,20歲,56,66,122
石門區,112,12,21歲,74,69,143
石門區,112,12,22歲,79,64,143
石門區,112,12,23歲,82,83,165
石門區,112,12,24歲,68,48,116
石門區,112,12,25歲,74,52,126
石門區,112,12,26歲,76,82,158
石門區,112,12,27歲,109,75,184
石門區,112,12,28歲,84,78,162
石門區,112,12,29歲,87,82,169
石門區,112,12,30歲,75,66,141
石門區,112,12,31歲,83,73,156
石門區,112,12,32歲,68,65,133
石門區,112,12,33歲,74,63,137
石門區,112,12,34歲,68,66,134
石門區,112,12,35歲,72,65,137
石門區,112,12,36歲,69,57,126
石門區,112,12,37歲,53,58,111
石門區,112,12,38歲,72,61,133
石門區,112,12,39歲,74,75,149
石門區,112,12,40歲,84,81,165
石門區,112,12,41歲,93,84,177
石門區,112,12,42歲,84,102,186
石門區,112,12,43歲,91,109,200
石門區,112,12,44歲,102,81,183
石門區,112,12,45歲,97,104,201
石門區,112,12,46歲,85,98,183
石門區,112,12,47歲,83,95,178
石門區,112,12,48歲,84,93,177
石門區,112,12,49歲,80,86,166
石門區,112,12,50歲,98,99,197
石門區,112,12,51歲,102,70,172
石門區,112,12,52歲,86,83,169
石門區,112,12,53歲,88,64,152
石門區,112,12,54歲,98,84,182
石門區,112,12,55歲,98,73,171
石門區,112,12,56歲,69,82,151
石門區,112,12,57歲,113,90,203
石門區,112,12,58歲,102,83,185
石門區,112,12,59歲,98,67,165
石門區,112,12,60歲,105,82,187
石門區,112,12,61歲,102,91,193
石門區,112,12,62歲,116,89,205
石門區,112,12,63歲,100,75,175
石門區,112,12,64歲,103,66,169
石門區,112,12,65歲,69,81,150
石門區,112,12,66歲,81,64,145
石門區,112,12,67歲,86,80,166
石門區,112,12,68歲,72,61,133
石門區,112,12,69歲,65,76,141
石門區,112,12,70歲,76,65,141
石門區,112,12,71歲,67,59,126
石門區,112,12,72歲,67,59,126
石門區,112,12,73歲,69,58,127
石門區,112,12,74歲,57,56,113
石門區,112,12,75歲,46,36,82
石門區,112,12,76歲,35,36,71
石門區,112,12,77歲,32,24,56
石門區,112,12,78歲,21,24,45
石門區,112,12,79歲,27,33,60
石門區,112,12,80歲,33,28,61
石門區,112,12,81歲,27,29,56
石門區,112,12,82歲,33,32,65
石門區,112,12,83歲,27,29,56
石門區,112,12,84歲,23,20,43
石門區,112,12,85歲,24,25,49
石門區,112,12,86歲,20,21,41
石門區,112,12,87歲,12,16,28
石門區,112,12,88歲,16,19,35
石門區,112,12,89歲,9,14,23
石門區,112,12,90歲,11,15,26
石門區,112,12,91歲,9,9,18
石門區,112,12,92歲,6,13,19
石門區,112,12,93歲,2,11,13
石門區,112,12,94歲,4,7,11
石門區,112,12,95歲,4,8,12
石門區,112,12,96歲,2,2,4
石門區,112,12,97歲,1,2,3
石門區,112,12,98歲,1,2,3
石門區,112,12,99歲,0,1,1
石門區,112,12,100歲以上,1,4,5
總計,,,,5605,5147,10752


              
