行政區,年,月,年齡,男,女,合計
石門區,112,3,0歲,31,20,51
石門區,112,3,1歲,26,20,46
石門區,112,3,2歲,26,22,48
石門區,112,3,3歲,21,37,58
石門區,112,3,4歲,17,20,37
石門區,112,3,5歲,24,19,43
石門區,112,3,6歲,20,18,38
石門區,112,3,7歲,23,21,44
石門區,112,3,8歲,27,28,55
石門區,112,3,9歲,25,24,49
石門區,112,3,10歲,36,29,65
石門區,112,3,11歲,23,32,55
石門區,112,3,12歲,27,25,52
石門區,112,3,13歲,29,25,54
石門區,112,3,14歲,35,30,65
石門區,112,3,15歲,51,31,82
石門區,112,3,16歲,49,36,85
石門區,112,3,17歲,45,33,78
石門區,112,3,18歲,44,56,100
石門區,112,3,19歲,54,56,110
石門區,112,3,20歲,76,73,149
石門區,112,3,21歲,73,70,143
石門區,112,3,22歲,88,73,161
石門區,112,3,23歲,72,66,138
石門區,112,3,24歲,72,47,119
石門區,112,3,25歲,77,76,153
石門區,112,3,26歲,106,79,185
石門區,112,3,27歲,92,79,171
石門區,112,3,28歲,81,90,171
石門區,112,3,29歲,84,79,163
石門區,112,3,30歲,81,61,142
石門區,112,3,31歲,75,71,146
石門區,112,3,32歲,76,69,145
石門區,112,3,33歲,73,57,130
石門區,112,3,34歲,73,69,142
石門區,112,3,35歲,73,62,135
石門區,112,3,36歲,55,63,118
石門區,112,3,37歲,70,60,130
石門區,112,3,38歲,73,63,136
石門區,112,3,39歲,80,80,160
石門區,112,3,40歲,94,91,185
石門區,112,3,41歲,86,101,187
石門區,112,3,42歲,91,115,206
石門區,112,3,43歲,102,79,181
石門區,112,3,44歲,106,104,210
石門區,112,3,45歲,73,102,175
石門區,112,3,46歲,92,99,191
石門區,112,3,47歲,84,92,176
石門區,112,3,48歲,71,83,154
石門區,112,3,49歲,95,95,190
石門區,112,3,50歲,116,83,199
石門區,112,3,51歲,80,83,163
石門區,112,3,52歲,89,70,159
石門區,112,3,53歲,99,72,171
石門區,112,3,54歲,105,79,184
石門區,112,3,55歲,77,81,158
石門區,112,3,56歲,105,90,195
石門區,112,3,57歲,105,81,186
石門區,112,3,58歲,106,72,178
石門區,112,3,59歲,99,84,183
石門區,112,3,60歲,101,86,187
石門區,112,3,61歲,114,90,204
石門區,112,3,62歲,98,83,181
石門區,112,3,63歲,107,63,170
石門區,112,3,64歲,80,84,164
石門區,112,3,65歲,74,62,136
石門區,112,3,66歲,90,83,173
石門區,112,3,67歲,84,63,147
石門區,112,3,68歲,65,64,129
石門區,112,3,69歲,77,77,154
石門區,112,3,70歲,60,55,115
石門區,112,3,71歲,78,62,140
石門區,112,3,72歲,68,58,126
石門區,112,3,73歲,62,61,123
石門區,112,3,74歲,53,41,94
石門區,112,3,75歲,35,36,71
石門區,112,3,76歲,38,25,63
石門區,112,3,77歲,16,26,42
石門區,112,3,78歲,29,33,62
石門區,112,3,79歲,33,25,58
石門區,112,3,80歲,30,37,67
石門區,112,3,81歲,38,30,68
石門區,112,3,82歲,24,29,53
石門區,112,3,83歲,29,25,54
石門區,112,3,84歲,23,22,45
石門區,112,3,85歲,23,26,49
石門區,112,3,86歲,18,14,32
石門區,112,3,87歲,14,25,39
石門區,112,3,88歲,13,13,26
石門區,112,3,89歲,12,16,28
石門區,112,3,90歲,10,12,22
石門區,112,3,91歲,11,16,27
石門區,112,3,92歲,3,10,13
石門區,112,3,93歲,1,10,11
石門區,112,3,94歲,6,9,15
石門區,112,3,95歲,1,6,7
石門區,112,3,96歲,4,2,6
石門區,112,3,97歲,2,5,7
石門區,112,3,98歲,0,1,1
石門區,112,3,99歲,1,1,2
石門區,112,3,100歲以上,1,7,8
總計,,,,5684,5218,10902


              
