行政區,年,月,年齡,男,女,合計
石門區,112,9,0歲,26,16,42
石門區,112,9,1歲,30,20,50
石門區,112,9,2歲,24,21,45
石門區,112,9,3歲,19,32,51
石門區,112,9,4歲,18,22,40
石門區,112,9,5歲,25,19,44
石門區,112,9,6歲,15,20,35
石門區,112,9,7歲,21,14,35
石門區,112,9,8歲,31,22,53
石門區,112,9,9歲,20,30,50
石門區,112,9,10歲,42,26,68
石門區,112,9,11歲,23,33,56
石門區,112,9,12歲,30,27,57
石門區,112,9,13歲,22,25,47
石門區,112,9,14歲,36,27,63
石門區,112,9,15歲,37,39,76
石門區,112,9,16歲,52,25,77
石門區,112,9,17歲,48,37,85
石門區,112,9,18歲,49,39,88
石門區,112,9,19歲,47,58,105
石門區,112,9,20歲,62,74,136
石門區,112,9,21歲,69,67,136
石門區,112,9,22歲,92,65,157
石門區,112,9,23歲,76,79,155
石門區,112,9,24歲,66,51,117
石門區,112,9,25歲,74,57,131
石門區,112,9,26歲,95,86,181
石門區,112,9,27歲,104,76,180
石門區,112,9,28歲,67,78,145
石門區,112,9,29歲,89,81,170
石門區,112,9,30歲,79,64,143
石門區,112,9,31歲,79,79,158
石門區,112,9,32歲,76,62,138
石門區,112,9,33歲,63,60,123
石門區,112,9,34歲,85,65,150
石門區,112,9,35歲,64,65,129
石門區,112,9,36歲,69,56,125
石門區,112,9,37歲,52,56,108
石門區,112,9,38歲,82,63,145
石門區,112,9,39歲,66,76,142
石門區,112,9,40歲,83,81,164
石門區,112,9,41歲,94,94,188
石門區,112,9,42歲,90,106,196
石門區,112,9,43歲,99,103,202
石門區,112,9,44歲,89,80,169
石門區,112,9,45歲,103,102,205
石門區,112,9,46歲,82,105,187
石門區,112,9,47歲,89,93,182
石門區,112,9,48歲,74,91,165
石門區,112,9,49歲,87,94,181
石門區,112,9,50歲,109,87,196
石門區,112,9,51歲,88,78,166
石門區,112,9,52歲,96,83,179
石門區,112,9,53歲,93,62,155
石門區,112,9,54歲,93,77,170
石門區,112,9,55歲,93,81,174
石門區,112,9,56歲,94,80,174
石門區,112,9,57歲,96,90,186
石門區,112,9,58歲,103,77,180
石門區,112,9,59歲,103,73,176
石門區,112,9,60歲,103,87,190
石門區,112,9,61歲,104,94,198
石門區,112,9,62歲,106,88,194
石門區,112,9,63歲,103,63,166
石門區,112,9,64歲,96,75,171
石門區,112,9,65歲,70,73,143
石門區,112,9,66歲,81,73,154
石門區,112,9,67歲,93,74,167
石門區,112,9,68歲,71,60,131
石門區,112,9,69歲,67,79,146
石門區,112,9,70歲,75,55,130
石門區,112,9,71歲,65,62,127
石門區,112,9,72歲,72,51,123
石門區,112,9,73歲,65,66,131
石門區,112,9,74歲,57,50,107
石門區,112,9,75歲,42,39,81
石門區,112,9,76歲,38,34,72
石門區,112,9,77歲,24,21,45
石門區,112,9,78歲,24,29,53
石門區,112,9,79歲,26,31,57
石門區,112,9,80歲,37,31,68
石門區,112,9,81歲,25,34,59
石門區,112,9,82歲,33,24,57
石門區,112,9,83歲,28,31,59
石門區,112,9,84歲,26,21,47
石門區,112,9,85歲,23,26,49
石門區,112,9,86歲,20,16,36
石門區,112,9,87歲,10,20,30
石門區,112,9,88歲,15,14,29
石門區,112,9,89歲,10,16,26
石門區,112,9,90歲,14,15,29
石門區,112,9,91歲,9,8,17
石門區,112,9,92歲,2,12,14
石門區,112,9,93歲,2,12,14
石門區,112,9,94歲,5,10,15
石門區,112,9,95歲,2,5,7
石門區,112,9,96歲,3,1,4
石門區,112,9,97歲,1,4,5
石門區,112,9,98歲,1,2,3
石門區,112,9,99歲,1,0,1
石門區,112,9,100歲以上,0,4,4
總計,,,,5631,5159,10790


              
