行政區,年,月,年齡,男,女,合計
石門區,112,10,0歲,32,15,47
石門區,112,10,1歲,32,18,50
石門區,112,10,2歲,19,24,43
石門區,112,10,3歲,20,29,49
石門區,112,10,4歲,20,23,43
石門區,112,10,5歲,24,21,45
石門區,112,10,6歲,14,21,35
石門區,112,10,7歲,23,13,36
石門區,112,10,8歲,31,21,52
石門區,112,10,9歲,19,32,51
石門區,112,10,10歲,37,20,57
石門區,112,10,11歲,30,37,67
石門區,112,10,12歲,28,28,56
石門區,112,10,13歲,22,26,48
石門區,112,10,14歲,33,26,59
石門區,112,10,15歲,39,36,75
石門區,112,10,16歲,52,29,81
石門區,112,10,17歲,49,33,82
石門區,112,10,18歲,45,40,85
石門區,112,10,19歲,48,57,105
石門區,112,10,20歲,59,73,132
石門區,112,10,21歲,72,69,141
石門區,112,10,22歲,93,64,157
石門區,112,10,23歲,69,80,149
石門區,112,10,24歲,72,51,123
石門區,112,10,25歲,74,52,126
石門區,112,10,26歲,88,87,175
石門區,112,10,27歲,103,73,176
石門區,112,10,28歲,77,86,163
石門區,112,10,29歲,85,76,161
石門區,112,10,30歲,81,63,144
石門區,112,10,31歲,79,73,152
石門區,112,10,32歲,71,70,141
石門區,112,10,33歲,71,60,131
石門區,112,10,34歲,75,67,142
石門區,112,10,35歲,68,66,134
石門區,112,10,36歲,66,57,123
石門區,112,10,37歲,57,55,112
石門區,112,10,38歲,80,64,144
石門區,112,10,39歲,67,73,140
石門區,112,10,40歲,82,82,164
石門區,112,10,41歲,92,89,181
石門區,112,10,42歲,89,101,190
石門區,112,10,43歲,95,111,206
石門區,112,10,44歲,98,84,182
石門區,112,10,45歲,101,102,203
石門區,112,10,46歲,80,103,183
石門區,112,10,47歲,88,94,182
石門區,112,10,48歲,76,89,165
石門區,112,10,49歲,87,87,174
石門區,112,10,50歲,109,101,210
石門區,112,10,51歲,90,74,164
石門區,112,10,52歲,88,84,172
石門區,112,10,53歲,98,60,158
石門區,112,10,54歲,85,82,167
石門區,112,10,55歲,98,76,174
石門區,112,10,56歲,87,80,167
石門區,112,10,57歲,99,89,188
石門區,112,10,58歲,106,83,189
石門區,112,10,59歲,108,70,178
石門區,112,10,60歲,98,85,183
石門區,112,10,61歲,106,89,195
石門區,112,10,62歲,113,90,203
石門區,112,10,63歲,100,68,168
石門區,112,10,64歲,97,73,170
石門區,112,10,65歲,68,77,145
石門區,112,10,66歲,80,72,152
石門區,112,10,67歲,92,73,165
石門區,112,10,68歲,68,56,124
石門區,112,10,69歲,65,79,144
石門區,112,10,70歲,77,59,136
石門區,112,10,71歲,66,65,131
石門區,112,10,72歲,69,53,122
石門區,112,10,73歲,69,63,132
石門區,112,10,74歲,55,51,106
石門區,112,10,75歲,42,41,83
石門區,112,10,76歲,40,32,72
石門區,112,10,77歲,27,22,49
石門區,112,10,78歲,22,29,51
石門區,112,10,79歲,26,33,59
石門區,112,10,80歲,35,28,63
石門區,112,10,81歲,24,29,53
石門區,112,10,82歲,33,30,63
石門區,112,10,83歲,31,28,59
石門區,112,10,84歲,25,23,48
石門區,112,10,85歲,23,25,48
石門區,112,10,86歲,18,19,37
石門區,112,10,87歲,11,19,30
石門區,112,10,88歲,15,14,29
石門區,112,10,89歲,11,16,27
石門區,112,10,90歲,14,14,28
石門區,112,10,91歲,7,9,16
石門區,112,10,92歲,4,13,17
石門區,112,10,93歲,2,12,14
石門區,112,10,94歲,5,8,13
石門區,112,10,95歲,2,7,9
石門區,112,10,96歲,3,1,4
石門區,112,10,97歲,1,4,5
石門區,112,10,98歲,1,2,3
石門區,112,10,99歲,1,0,1
石門區,112,10,100歲以上,0,4,4
總計,,,,5626,5164,10790


              
