行政區,年,月,年齡,男,女,合計
石門區,112,8,0歲,26,15,41
石門區,112,8,1歲,27,24,51
石門區,112,8,2歲,23,20,43
石門區,112,8,3歲,21,34,55
石門區,112,8,4歲,16,23,39
石門區,112,8,5歲,25,19,44
石門區,112,8,6歲,17,16,33
石門區,112,8,7歲,20,15,35
石門區,112,8,8歲,29,23,52
石門區,112,8,9歲,24,29,53
石門區,112,8,10歲,41,24,65
石門區,112,8,11歲,22,33,55
石門區,112,8,12歲,27,29,56
石門區,112,8,13歲,20,25,45
石門區,112,8,14歲,41,29,70
石門區,112,8,15歲,41,37,78
石門區,112,8,16歲,50,24,74
石門區,112,8,17歲,52,39,91
石門區,112,8,18歲,41,39,80
石門區,112,8,19歲,47,59,106
石門區,112,8,20歲,67,74,141
石門區,112,8,21歲,69,67,136
石門區,112,8,22歲,91,71,162
石門區,112,8,23歲,79,75,154
石門區,112,8,24歲,60,46,106
石門區,112,8,25歲,81,64,145
石門區,112,8,26歲,99,84,183
石門區,112,8,27歲,98,76,174
石門區,112,8,28歲,73,75,148
石門區,112,8,29歲,83,82,165
石門區,112,8,30歲,81,65,146
石門區,112,8,31歲,80,78,158
石門區,112,8,32歲,74,66,140
石門區,112,8,33歲,70,63,133
石門區,112,8,34歲,77,60,137
石門區,112,8,35歲,66,67,133
石門區,112,8,36歲,67,55,122
石門區,112,8,37歲,53,60,113
石門區,112,8,38歲,80,62,142
石門區,112,8,39歲,68,80,148
石門區,112,8,40歲,82,80,162
石門區,112,8,41歲,97,93,190
石門區,112,8,42歲,94,106,200
石門區,112,8,43歲,98,98,196
石門區,112,8,44歲,93,85,178
石門區,112,8,45歲,100,103,203
石門區,112,8,46歲,79,105,184
石門區,112,8,47歲,95,89,184
石門區,112,8,48歲,71,98,169
石門區,112,8,49歲,85,88,173
石門區,112,8,50歲,113,85,198
石門區,112,8,51歲,85,81,166
石門區,112,8,52歲,95,79,174
石門區,112,8,53歲,98,61,159
石門區,112,8,54歲,92,85,177
石門區,112,8,55歲,91,75,166
石門區,112,8,56歲,97,82,179
石門區,112,8,57歲,94,87,181
石門區,112,8,58歲,104,78,182
石門區,112,8,59歲,102,71,173
石門區,112,8,60歲,102,94,196
石門區,112,8,61歲,104,89,193
石門區,112,8,62歲,108,88,196
石門區,112,8,63歲,106,69,175
石門區,112,8,64歲,88,72,160
石門區,112,8,65歲,74,71,145
石門區,112,8,66歲,79,79,158
石門區,112,8,67歲,96,65,161
石門區,112,8,68歲,67,67,134
石門區,112,8,69歲,66,74,140
石門區,112,8,70歲,71,56,127
石門區,112,8,71歲,67,63,130
石門區,112,8,72歲,75,55,130
石門區,112,8,73歲,64,60,124
石門區,112,8,74歲,55,52,107
石門區,112,8,75歲,42,34,76
石門區,112,8,76歲,38,35,73
石門區,112,8,77歲,23,21,44
石門區,112,8,78歲,26,31,57
石門區,112,8,79歲,24,32,56
石門區,112,8,80歲,37,31,68
石門區,112,8,81歲,28,33,61
石門區,112,8,82歲,29,26,55
石門區,112,8,83歲,31,29,60
石門區,112,8,84歲,25,20,45
石門區,112,8,85歲,21,30,51
石門區,112,8,86歲,20,13,33
石門區,112,8,87歲,13,20,33
石門區,112,8,88歲,13,17,30
石門區,112,8,89歲,10,15,25
石門區,112,8,90歲,13,15,28
石門區,112,8,91歲,9,12,21
石門區,112,8,92歲,2,8,10
石門區,112,8,93歲,2,11,13
石門區,112,8,94歲,5,10,15
石門區,112,8,95歲,2,7,9
石門區,112,8,96歲,3,0,3
石門區,112,8,97歲,1,4,5
石門區,112,8,98歲,1,2,3
石門區,112,8,99歲,1,0,1
石門區,112,8,100歲以上,0,4,4
總計,,,,5632,5169,10801


              
