行政區,年,月,年齡,男,女,合計
三芝區,112,1,0歲,43,44,87
三芝區,112,1,1歲,58,50,108
三芝區,112,1,2歲,50,59,109
三芝區,112,1,3歲,66,59,125
三芝區,112,1,4歲,59,56,115
三芝區,112,1,5歲,45,56,101
三芝區,112,1,6歲,67,56,123
三芝區,112,1,7歲,61,63,124
三芝區,112,1,8歲,64,70,134
三芝區,112,1,9歲,72,60,132
三芝區,112,1,10歲,74,67,141
三芝區,112,1,11歲,67,56,123
三芝區,112,1,12歲,60,48,108
三芝區,112,1,13歲,70,63,133
三芝區,112,1,14歲,63,77,140
三芝區,112,1,15歲,71,85,156
三芝區,112,1,16歲,93,84,177
三芝區,112,1,17歲,78,83,161
三芝區,112,1,18歲,115,98,213
三芝區,112,1,19歲,94,102,196
三芝區,112,1,20歲,122,120,242
三芝區,112,1,21歲,138,124,262
三芝區,112,1,22歲,151,149,300
三芝區,112,1,23歲,147,128,275
三芝區,112,1,24歲,152,118,270
三芝區,112,1,25歲,164,150,314
三芝區,112,1,26歲,168,145,313
三芝區,112,1,27歲,160,167,327
三芝區,112,1,28歲,201,161,362
三芝區,112,1,29歲,184,136,320
三芝區,112,1,30歲,181,143,324
三芝區,112,1,31歲,161,132,293
三芝區,112,1,32歲,146,112,258
三芝區,112,1,33歲,119,122,241
三芝區,112,1,34歲,143,130,273
三芝區,112,1,35歲,135,126,261
三芝區,112,1,36歲,125,97,222
三芝區,112,1,37歲,125,109,234
三芝區,112,1,38歲,159,137,296
三芝區,112,1,39歲,144,150,294
三芝區,112,1,40歲,147,142,289
三芝區,112,1,41歲,165,150,315
三芝區,112,1,42歲,163,161,324
三芝區,112,1,43歲,168,176,344
三芝區,112,1,44歲,176,148,324
三芝區,112,1,45歲,174,136,310
三芝區,112,1,46歲,168,141,309
三芝區,112,1,47歲,146,127,273
三芝區,112,1,48歲,165,170,335
三芝區,112,1,49歲,190,166,356
三芝區,112,1,50歲,155,152,307
三芝區,112,1,51歲,180,179,359
三芝區,112,1,52歲,219,212,431
三芝區,112,1,53歲,201,195,396
三芝區,112,1,54歲,226,222,448
三芝區,112,1,55歲,198,159,357
三芝區,112,1,56歲,204,194,398
三芝區,112,1,57歲,192,217,409
三芝區,112,1,58歲,231,198,429
三芝區,112,1,59歲,224,229,453
三芝區,112,1,60歲,237,185,422
三芝區,112,1,61歲,194,187,381
三芝區,112,1,62歲,210,200,410
三芝區,112,1,63歲,200,176,376
三芝區,112,1,64歲,188,173,361
三芝區,112,1,65歲,183,168,351
三芝區,112,1,66歲,176,174,350
三芝區,112,1,67歲,215,159,374
三芝區,112,1,68歲,187,150,337
三芝區,112,1,69歲,142,148,290
三芝區,112,1,70歲,156,140,296
三芝區,112,1,71歲,158,165,323
三芝區,112,1,72歲,121,118,239
三芝區,112,1,73歲,119,114,233
三芝區,112,1,74歲,86,96,182
三芝區,112,1,75歲,81,83,164
三芝區,112,1,76歲,50,48,98
三芝區,112,1,77歲,49,56,105
三芝區,112,1,78歲,57,73,130
三芝區,112,1,79歲,64,82,146
三芝區,112,1,80歲,46,74,120
三芝區,112,1,81歲,66,68,134
三芝區,112,1,82歲,59,63,122
三芝區,112,1,83歲,43,58,101
三芝區,112,1,84歲,34,50,84
三芝區,112,1,85歲,29,47,76
三芝區,112,1,86歲,35,44,79
三芝區,112,1,87歲,30,37,67
三芝區,112,1,88歲,22,35,57
三芝區,112,1,89歲,17,32,49
三芝區,112,1,90歲,12,27,39
三芝區,112,1,91歲,21,26,47
三芝區,112,1,92歲,17,25,42
三芝區,112,1,93歲,16,20,36
三芝區,112,1,94歲,9,20,29
三芝區,112,1,95歲,4,7,11
三芝區,112,1,96歲,3,5,8
三芝區,112,1,97歲,4,4,8
三芝區,112,1,98歲,2,7,9
三芝區,112,1,99歲,1,3,4
三芝區,112,1,100歲以上,3,6,9
總計,,,,11433,10819,22252


              
