行政區,年,月,年齡,男,女,合計
三芝區,112,5,0歲,44,35,79
三芝區,112,5,1歲,53,45,98
三芝區,112,5,2歲,50,48,98
三芝區,112,5,3歲,55,60,115
三芝區,112,5,4歲,65,55,120
三芝區,112,5,5歲,53,58,111
三芝區,112,5,6歲,61,57,118
三芝區,112,5,7歲,66,62,128
三芝區,112,5,8歲,56,72,128
三芝區,112,5,9歲,73,60,133
三芝區,112,5,10歲,78,67,145
三芝區,112,5,11歲,65,56,121
三芝區,112,5,12歲,55,46,101
三芝區,112,5,13歲,80,60,140
三芝區,112,5,14歲,66,63,129
三芝區,112,5,15歲,69,90,159
三芝區,112,5,16歲,81,86,167
三芝區,112,5,17歲,80,84,164
三芝區,112,5,18歲,104,91,195
三芝區,112,5,19歲,105,103,208
三芝區,112,5,20歲,113,117,230
三芝區,112,5,21歲,132,117,249
三芝區,112,5,22歲,146,137,283
三芝區,112,5,23歲,150,131,281
三芝區,112,5,24歲,138,126,264
三芝區,112,5,25歲,170,143,313
三芝區,112,5,26歲,172,147,319
三芝區,112,5,27歲,162,160,322
三芝區,112,5,28歲,188,149,337
三芝區,112,5,29歲,188,157,345
三芝區,112,5,30歲,187,140,327
三芝區,112,5,31歲,162,138,300
三芝區,112,5,32歲,153,107,260
三芝區,112,5,33歲,142,119,261
三芝區,112,5,34歲,122,119,241
三芝區,112,5,35歲,137,130,267
三芝區,112,5,36歲,129,103,232
三芝區,112,5,37歲,112,100,212
三芝區,112,5,38歲,157,136,293
三芝區,112,5,39歲,153,141,294
三芝區,112,5,40歲,139,139,278
三芝區,112,5,41歲,158,149,307
三芝區,112,5,42歲,177,156,333
三芝區,112,5,43歲,158,171,329
三芝區,112,5,44歲,168,165,333
三芝區,112,5,45歲,162,141,303
三芝區,112,5,46歲,184,139,323
三芝區,112,5,47歲,157,124,281
三芝區,112,5,48歲,133,164,297
三芝區,112,5,49歲,189,166,355
三芝區,112,5,50歲,163,147,310
三芝區,112,5,51歲,176,175,351
三芝區,112,5,52歲,201,216,417
三芝區,112,5,53歲,218,183,401
三芝區,112,5,54歲,214,220,434
三芝區,112,5,55歲,208,175,383
三芝區,112,5,56歲,207,200,407
三芝區,112,5,57歲,179,195,374
三芝區,112,5,58歲,230,209,439
三芝區,112,5,59歲,214,223,437
三芝區,112,5,60歲,223,200,423
三芝區,112,5,61歲,215,182,397
三芝區,112,5,62歲,208,196,404
三芝區,112,5,63歲,205,185,390
三芝區,112,5,64歲,203,175,378
三芝區,112,5,65歲,174,162,336
三芝區,112,5,66歲,181,172,353
三芝區,112,5,67歲,208,167,375
三芝區,112,5,68歲,207,149,356
三芝區,112,5,69歲,141,157,298
三芝區,112,5,70歲,145,146,291
三芝區,112,5,71歲,165,151,316
三芝區,112,5,72歲,125,136,261
三芝區,112,5,73歲,125,110,235
三芝區,112,5,74歲,95,123,218
三芝區,112,5,75歲,74,79,153
三芝區,112,5,76歲,73,64,137
三芝區,112,5,77歲,43,43,86
三芝區,112,5,78歲,59,78,137
三芝區,112,5,79歲,49,76,125
三芝區,112,5,80歲,60,76,136
三芝區,112,5,81歲,54,69,123
三芝區,112,5,82歲,62,56,118
三芝區,112,5,83歲,56,59,115
三芝區,112,5,84歲,30,50,80
三芝區,112,5,85歲,31,43,74
三芝區,112,5,86歲,26,39,65
三芝區,112,5,87歲,35,39,74
三芝區,112,5,88歲,22,38,60
三芝區,112,5,89歲,21,29,50
三芝區,112,5,90歲,9,29,38
三芝區,112,5,91歲,22,25,47
三芝區,112,5,92歲,12,19,31
三芝區,112,5,93歲,16,21,37
三芝區,112,5,94歲,15,17,32
三芝區,112,5,95歲,2,9,11
三芝區,112,5,96歲,4,6,10
三芝區,112,5,97歲,3,2,5
三芝區,112,5,98歲,3,7,10
三芝區,112,5,99歲,0,3,3
三芝區,112,5,100歲以上,3,5,8
總計,,,,11411,10764,22175


              
