行政區,年,月,年齡,男,女,合計
三芝區,112,3,0歲,44,39,83
三芝區,112,3,1歲,52,45,97
三芝區,112,3,2歲,54,51,105
三芝區,112,3,3歲,61,61,122
三芝區,112,3,4歲,62,56,118
三芝區,112,3,5歲,53,54,107
三芝區,112,3,6歲,56,62,118
三芝區,112,3,7歲,68,66,134
三芝區,112,3,8歲,59,65,124
三芝區,112,3,9歲,74,59,133
三芝區,112,3,10歲,73,71,144
三芝區,112,3,11歲,64,53,117
三芝區,112,3,12歲,53,51,104
三芝區,112,3,13歲,77,59,136
三芝區,112,3,14歲,67,67,134
三芝區,112,3,15歲,62,86,148
三芝區,112,3,16歲,94,88,182
三芝區,112,3,17歲,81,84,165
三芝區,112,3,18歲,104,96,200
三芝區,112,3,19歲,103,105,208
三芝區,112,3,20歲,118,117,235
三芝區,112,3,21歲,135,115,250
三芝區,112,3,22歲,148,142,290
三芝區,112,3,23歲,145,135,280
三芝區,112,3,24歲,142,122,264
三芝區,112,3,25歲,173,145,318
三芝區,112,3,26歲,169,143,312
三芝區,112,3,27歲,154,164,318
三芝區,112,3,28歲,191,153,344
三芝區,112,3,29歲,195,150,345
三芝區,112,3,30歲,176,140,316
三芝區,112,3,31歲,166,138,304
三芝區,112,3,32歲,150,107,257
三芝區,112,3,33歲,127,123,250
三芝區,112,3,34歲,135,116,251
三芝區,112,3,35歲,137,128,265
三芝區,112,3,36歲,128,110,238
三芝區,112,3,37歲,108,102,210
三芝區,112,3,38歲,169,134,303
三芝區,112,3,39歲,148,155,303
三芝區,112,3,40歲,141,136,277
三芝區,112,3,41歲,154,143,297
三芝區,112,3,42歲,175,169,344
三芝區,112,3,43歲,168,172,340
三芝區,112,3,44歲,176,152,328
三芝區,112,3,45歲,165,138,303
三芝區,112,3,46歲,177,139,316
三芝區,112,3,47歲,148,125,273
三芝區,112,3,48歲,149,169,318
三芝區,112,3,49歲,196,166,362
三芝區,112,3,50歲,146,152,298
三芝區,112,3,51歲,182,173,355
三芝區,112,3,52歲,200,212,412
三芝區,112,3,53歲,221,184,405
三芝區,112,3,54歲,210,225,435
三芝區,112,3,55歲,202,168,370
三芝區,112,3,56歲,209,191,400
三芝區,112,3,57歲,179,207,386
三芝區,112,3,58歲,237,211,448
三芝區,112,3,59歲,213,219,432
三芝區,112,3,60歲,235,197,432
三芝區,112,3,61歲,210,184,394
三芝區,112,3,62歲,200,194,394
三芝區,112,3,63歲,204,184,388
三芝區,112,3,64歲,200,172,372
三芝區,112,3,65歲,180,166,346
三芝區,112,3,66歲,172,171,343
三芝區,112,3,67歲,202,156,358
三芝區,112,3,68歲,198,153,351
三芝區,112,3,69歲,146,162,308
三芝區,112,3,70歲,151,142,293
三芝區,112,3,71歲,157,158,315
三芝區,112,3,72歲,135,125,260
三芝區,112,3,73歲,116,115,231
三芝區,112,3,74歲,93,109,202
三芝區,112,3,75歲,76,82,158
三芝區,112,3,76歲,61,58,119
三芝區,112,3,77歲,54,48,102
三芝區,112,3,78歲,52,75,127
三芝區,112,3,79歲,49,78,127
三芝區,112,3,80歲,57,77,134
三芝區,112,3,81歲,62,65,127
三芝區,112,3,82歲,56,65,121
三芝區,112,3,83歲,53,53,106
三芝區,112,3,84歲,31,55,86
三芝區,112,3,85歲,31,38,69
三芝區,112,3,86歲,34,44,78
三芝區,112,3,87歲,30,34,64
三芝區,112,3,88歲,22,39,61
三芝區,112,3,89歲,18,30,48
三芝區,112,3,90歲,9,28,37
三芝區,112,3,91歲,24,24,48
三芝區,112,3,92歲,15,20,35
三芝區,112,3,93歲,15,22,37
三芝區,112,3,94歲,11,15,26
三芝區,112,3,95歲,3,10,13
三芝區,112,3,96歲,4,4,8
三芝區,112,3,97歲,3,5,8
三芝區,112,3,98歲,3,6,9
三芝區,112,3,99歲,1,2,3
三芝區,112,3,100歲以上,2,6,8
總計,,,,11398,10779,22177


              
