行政區,年,月,年齡,男,女,合計
三芝區,112,8,0歲,45,33,78
三芝區,112,8,1歲,55,44,99
三芝區,112,8,2歲,48,44,92
三芝區,112,8,3歲,51,59,110
三芝區,112,8,4歲,71,51,122
三芝區,112,8,5歲,51,59,110
三芝區,112,8,6歲,55,53,108
三芝區,112,8,7歲,69,65,134
三芝區,112,8,8歲,55,67,122
三芝區,112,8,9歲,77,67,144
三芝區,112,8,10歲,78,61,139
三芝區,112,8,11歲,64,65,129
三芝區,112,8,12歲,59,42,101
三芝區,112,8,13歲,73,55,128
三芝區,112,8,14歲,73,68,141
三芝區,112,8,15歲,70,82,152
三芝區,112,8,16歲,84,89,173
三芝區,112,8,17歲,83,84,167
三芝區,112,8,18歲,95,90,185
三芝區,112,8,19歲,107,95,202
三芝區,112,8,20歲,97,115,212
三芝區,112,8,21歲,131,116,247
三芝區,112,8,22歲,150,141,291
三芝區,112,8,23歲,142,129,271
三芝區,112,8,24歲,143,121,264
三芝區,112,8,25歲,162,127,289
三芝區,112,8,26歲,172,153,325
三芝區,112,8,27歲,162,152,314
三芝區,112,8,28歲,179,155,334
三芝區,112,8,29歲,198,157,355
三芝區,112,8,30歲,179,142,321
三芝區,112,8,31歲,167,134,301
三芝區,112,8,32歲,159,113,272
三芝區,112,8,33歲,141,116,257
三芝區,112,8,34歲,119,116,235
三芝區,112,8,35歲,140,121,261
三芝區,112,8,36歲,129,117,246
三芝區,112,8,37歲,117,99,216
三芝區,112,8,38歲,152,114,266
三芝區,112,8,39歲,155,137,292
三芝區,112,8,40歲,142,143,285
三芝區,112,8,41歲,146,153,299
三芝區,112,8,42歲,173,158,331
三芝區,112,8,43歲,155,162,317
三芝區,112,8,44歲,171,169,340
三芝區,112,8,45歲,167,152,319
三芝區,112,8,46歲,185,134,319
三芝區,112,8,47歲,144,132,276
三芝區,112,8,48歲,153,150,303
三芝區,112,8,49歲,172,162,334
三芝區,112,8,50歲,177,156,333
三芝區,112,8,51歲,169,176,345
三芝區,112,8,52歲,192,199,391
三芝區,112,8,53歲,220,193,413
三芝區,112,8,54歲,218,207,425
三芝區,112,8,55歲,208,196,404
三芝區,112,8,56歲,210,179,389
三芝區,112,8,57歲,173,204,377
三芝區,112,8,58歲,217,196,413
三芝區,112,8,59歲,216,221,437
三芝區,112,8,60歲,229,216,445
三芝區,112,8,61歲,222,184,406
三芝區,112,8,62歲,203,200,403
三芝區,112,8,63歲,205,182,387
三芝區,112,8,64歲,190,172,362
三芝區,112,8,65歲,182,172,354
三芝區,112,8,66歲,182,166,348
三芝區,112,8,67歲,210,177,387
三芝區,112,8,68歲,192,154,346
三芝區,112,8,69歲,164,156,320
三芝區,112,8,70歲,142,153,295
三芝區,112,8,71歲,160,141,301
三芝區,112,8,72歲,144,147,291
三芝區,112,8,73歲,123,106,229
三芝區,112,8,74歲,97,125,222
三芝區,112,8,75歲,78,80,158
三芝區,112,8,76歲,77,70,147
三芝區,112,8,77歲,31,40,71
三芝區,112,8,78歲,59,69,128
三芝區,112,8,79歲,47,77,124
三芝區,112,8,80歲,62,73,135
三芝區,112,8,81歲,57,77,134
三芝區,112,8,82歲,60,60,120
三芝區,112,8,83歲,57,57,114
三芝區,112,8,84歲,32,45,77
三芝區,112,8,85歲,29,52,81
三芝區,112,8,86歲,27,39,66
三芝區,112,8,87歲,35,40,75
三芝區,112,8,88歲,21,39,60
三芝區,112,8,89歲,21,27,48
三芝區,112,8,90歲,9,25,34
三芝區,112,8,91歲,16,21,37
三芝區,112,8,92歲,12,27,39
三芝區,112,8,93歲,17,18,35
三芝區,112,8,94歲,14,19,33
三芝區,112,8,95歲,4,9,13
三芝區,112,8,96歲,3,5,8
三芝區,112,8,97歲,4,3,7
三芝區,112,8,98歲,4,3,7
三芝區,112,8,99歲,0,4,4
三芝區,112,8,100歲以上,3,4,7
總計,,,,11389,10724,22113


              
