行政區,年,月,年齡,男,女,合計
永和區,112,10,0歲,392,391,783
永和區,112,10,1歲,526,491,1017
永和區,112,10,2歲,585,513,1098
永和區,112,10,3歲,565,550,1115
永和區,112,10,4歲,715,606,1321
永和區,112,10,5歲,700,670,1370
永和區,112,10,6歲,829,848,1677
永和區,112,10,7歲,943,841,1784
永和區,112,10,8歲,995,974,1969
永和區,112,10,9歲,1013,920,1933
永和區,112,10,10歲,1056,979,2035
永和區,112,10,11歲,1231,1207,2438
永和區,112,10,12歲,1111,981,2092
永和區,112,10,13歲,893,871,1764
永和區,112,10,14歲,937,904,1841
永和區,112,10,15歲,916,890,1806
永和區,112,10,16歲,930,845,1775
永和區,112,10,17歲,909,830,1739
永和區,112,10,18歲,929,823,1752
永和區,112,10,19歲,944,833,1777
永和區,112,10,20歲,930,902,1832
永和區,112,10,21歲,1042,948,1990
永和區,112,10,22歲,1124,1004,2128
永和區,112,10,23歲,1156,1150,2306
永和區,112,10,24歲,1093,1090,2183
永和區,112,10,25歲,1145,1073,2218
永和區,112,10,26歲,1341,1198,2539
永和區,112,10,27歲,1289,1249,2538
永和區,112,10,28歲,1297,1168,2465
永和區,112,10,29歲,1271,1252,2523
永和區,112,10,30歲,1289,1242,2531
永和區,112,10,31歲,1288,1177,2465
永和區,112,10,32歲,1307,1183,2490
永和區,112,10,33歲,1290,1285,2575
永和區,112,10,34歲,1271,1210,2481
永和區,112,10,35歲,1249,1266,2515
永和區,112,10,36歲,1222,1226,2448
永和區,112,10,37歲,1221,1298,2519
永和區,112,10,38歲,1322,1476,2798
永和區,112,10,39歲,1501,1493,2994
永和區,112,10,40歲,1487,1640,3127
永和區,112,10,41歲,1587,1787,3374
永和區,112,10,42歲,1584,1834,3418
永和區,112,10,43歲,1630,1948,3578
永和區,112,10,44歲,1738,1951,3689
永和區,112,10,45歲,1655,1898,3553
永和區,112,10,46歲,1624,1904,3528
永和區,112,10,47歲,1705,1965,3670
永和區,112,10,48歲,1552,1708,3260
永和區,112,10,49歲,1601,1770,3371
永和區,112,10,50歲,1574,1746,3320
永和區,112,10,51歲,1493,1779,3272
永和區,112,10,52歲,1571,1729,3300
永和區,112,10,53歲,1556,1817,3373
永和區,112,10,54歲,1502,1778,3280
永和區,112,10,55歲,1498,1812,3310
永和區,112,10,56歲,1474,1763,3237
永和區,112,10,57歲,1562,1829,3391
永和區,112,10,58歲,1572,1918,3490
永和區,112,10,59歲,1542,1842,3384
永和區,112,10,60歲,1573,1841,3414
永和區,112,10,61歲,1555,1927,3482
永和區,112,10,62歲,1540,1830,3370
永和區,112,10,63歲,1523,1887,3410
永和區,112,10,64歲,1519,1934,3453
永和區,112,10,65歲,1436,1893,3329
永和區,112,10,66歲,1351,1734,3085
永和區,112,10,67歲,1483,1929,3412
永和區,112,10,68歲,1450,1882,3332
永和區,112,10,69歲,1362,1744,3106
永和區,112,10,70歲,1403,1772,3175
永和區,112,10,71歲,1388,1829,3217
永和區,112,10,72歲,1320,1737,3057
永和區,112,10,73歲,1101,1475,2576
永和區,112,10,74歲,1068,1322,2390
永和區,112,10,75歲,915,1171,2086
永和區,112,10,76歲,777,1021,1798
永和區,112,10,77歲,544,798,1342
永和區,112,10,78歲,529,657,1186
永和區,112,10,79歲,517,753,1270
永和區,112,10,80歲,502,678,1180
永和區,112,10,81歲,410,672,1082
永和區,112,10,82歲,394,635,1029
永和區,112,10,83歲,323,568,891
永和區,112,10,84歲,270,514,784
永和區,112,10,85歲,234,458,692
永和區,112,10,86歲,226,415,641
永和區,112,10,87歲,171,345,516
永和區,112,10,88歲,146,312,458
永和區,112,10,89歲,120,235,355
永和區,112,10,90歲,139,195,334
永和區,112,10,91歲,136,177,313
永和區,112,10,92歲,100,142,242
永和區,112,10,93歲,102,122,224
永和區,112,10,94歲,98,105,203
永和區,112,10,95歲,81,91,172
永和區,112,10,96歲,53,46,99
永和區,112,10,97歲,40,52,92
永和區,112,10,98歲,36,30,66
永和區,112,10,99歲,23,25,48
永和區,112,10,100歲以上,86,53,139
總計,,,,101318,113281,214599


              
