行政區,年,月,年齡,男,女,合計
永和區,112,12,0歲,375,388,763
永和區,112,12,1歲,514,482,996
永和區,112,12,2歲,569,525,1094
永和區,112,12,3歲,579,526,1105
永和區,112,12,4歲,691,625,1316
永和區,112,12,5歲,707,645,1352
永和區,112,12,6歲,801,804,1605
永和區,112,12,7歲,957,856,1813
永和區,112,12,8歲,973,984,1957
永和區,112,12,9歲,1022,941,1963
永和區,112,12,10歲,1014,904,1918
永和區,112,12,11歲,1293,1297,2590
永和區,112,12,12歲,1130,1013,2143
永和區,112,12,13歲,882,844,1726
永和區,112,12,14歲,938,862,1800
永和區,112,12,15歲,898,886,1784
永和區,112,12,16歲,930,898,1828
永和區,112,12,17歲,930,832,1762
永和區,112,12,18歲,881,816,1697
永和區,112,12,19歲,974,820,1794
永和區,112,12,20歲,914,896,1810
永和區,112,12,21歲,1046,942,1988
永和區,112,12,22歲,1041,929,1970
永和區,112,12,23歲,1181,1203,2384
永和區,112,12,24歲,1140,1090,2230
永和區,112,12,25歲,1076,1020,2096
永和區,112,12,26歲,1346,1225,2571
永和區,112,12,27歲,1293,1203,2496
永和區,112,12,28歲,1320,1220,2540
永和區,112,12,29歲,1256,1233,2489
永和區,112,12,30歲,1289,1229,2518
永和區,112,12,31歲,1288,1194,2482
永和區,112,12,32歲,1325,1191,2516
永和區,112,12,33歲,1306,1255,2561
永和區,112,12,34歲,1228,1205,2433
永和區,112,12,35歲,1313,1345,2658
永和區,112,12,36歲,1178,1214,2392
永和區,112,12,37歲,1183,1231,2414
永和區,112,12,38歲,1323,1459,2782
永和區,112,12,39歲,1482,1518,3000
永和區,112,12,40歲,1508,1596,3104
永和區,112,12,41歲,1572,1794,3366
永和區,112,12,42歲,1615,1823,3438
永和區,112,12,43歲,1580,1951,3531
永和區,112,12,44歲,1717,1941,3658
永和區,112,12,45歲,1713,1899,3612
永和區,112,12,46歲,1515,1850,3365
永和區,112,12,47歲,1781,2083,3864
永和區,112,12,48歲,1555,1720,3275
永和區,112,12,49歲,1605,1715,3320
永和區,112,12,50歲,1608,1778,3386
永和區,112,12,51歲,1499,1761,3260
永和區,112,12,52歲,1553,1738,3291
永和區,112,12,53歲,1564,1765,3329
永和區,112,12,54歲,1501,1814,3315
永和區,112,12,55歲,1484,1838,3322
永和區,112,12,56歲,1496,1718,3214
永和區,112,12,57歲,1541,1847,3388
永和區,112,12,58歲,1560,1878,3438
永和區,112,12,59歲,1547,1880,3427
永和區,112,12,60歲,1584,1827,3411
永和區,112,12,61歲,1522,1938,3460
永和區,112,12,62歲,1541,1861,3402
永和區,112,12,63歲,1549,1828,3377
永和區,112,12,64歲,1476,1948,3424
永和區,112,12,65歲,1503,1885,3388
永和區,112,12,66歲,1370,1776,3146
永和區,112,12,67歲,1436,1912,3348
永和區,112,12,68歲,1458,1864,3322
永和區,112,12,69歲,1366,1763,3129
永和區,112,12,70歲,1420,1790,3210
永和區,112,12,71歲,1369,1806,3175
永和區,112,12,72歲,1328,1778,3106
永和區,112,12,73歲,1160,1523,2683
永和區,112,12,74歲,1062,1342,2404
永和區,112,12,75歲,920,1206,2126
永和區,112,12,76歲,851,1062,1913
永和區,112,12,77歲,547,809,1356
永和區,112,12,78歲,553,664,1217
永和區,112,12,79歲,514,761,1275
永和區,112,12,80歲,499,666,1165
永和區,112,12,81歲,440,689,1129
永和區,112,12,82歲,362,649,1011
永和區,112,12,83歲,345,577,922
永和區,112,12,84歲,282,516,798
永和區,112,12,85歲,231,467,698
永和區,112,12,86歲,229,436,665
永和區,112,12,87歲,176,345,521
永和區,112,12,88歲,150,313,463
永和區,112,12,89歲,117,243,360
永和區,112,12,90歲,124,202,326
永和區,112,12,91歲,144,163,307
永和區,112,12,92歲,99,158,257
永和區,112,12,93歲,103,115,218
永和區,112,12,94歲,89,104,193
永和區,112,12,95歲,84,86,170
永和區,112,12,96歲,53,59,112
永和區,112,12,97歲,39,49,88
永和區,112,12,98歲,39,31,70
永和區,112,12,99歲,17,28,45
永和區,112,12,100歲以上,89,53,142
總計,,,,101340,113431,214771


              
