行政區,年,月,年齡,男,女,合計
永和區,112,3,0歲,461,425,886
永和區,112,3,1歲,534,491,1025
永和區,112,3,2歲,590,518,1108
永和區,112,3,3歲,631,593,1224
永和區,112,3,4歲,712,613,1325
永和區,112,3,5歲,735,721,1456
永和區,112,3,6歲,900,863,1763
永和區,112,3,7歲,915,902,1817
永和區,112,3,8歲,1012,947,1959
永和區,112,3,9歲,916,842,1758
永和區,112,3,10歲,1122,1096,2218
永和區,112,3,11歲,1151,1077,2228
永和區,112,3,12歲,1003,966,1969
永和區,112,3,13歲,946,882,1828
永和區,112,3,14歲,957,918,1875
永和區,112,3,15歲,961,879,1840
永和區,112,3,16歲,921,849,1770
永和區,112,3,17歲,864,820,1684
永和區,112,3,18歲,972,822,1794
永和區,112,3,19歲,927,855,1782
永和區,112,3,20歲,1042,971,2013
永和區,112,3,21歲,965,899,1864
永和區,112,3,22歲,1206,1176,2382
永和區,112,3,23歲,1142,1112,2254
永和區,112,3,24歲,1065,1041,2106
永和區,112,3,25歲,1341,1185,2526
永和區,112,3,26歲,1289,1215,2504
永和區,112,3,27歲,1350,1223,2573
永和區,112,3,28歲,1276,1204,2480
永和區,112,3,29歲,1284,1224,2508
永和區,112,3,30歲,1318,1204,2522
永和區,112,3,31歲,1268,1199,2467
永和區,112,3,32歲,1296,1218,2514
永和區,112,3,33歲,1269,1232,2501
永和區,112,3,34歲,1321,1307,2628
永和區,112,3,35歲,1208,1172,2380
永和區,112,3,36歲,1168,1211,2379
永和區,112,3,37歲,1304,1403,2707
永和區,112,3,38歲,1449,1473,2922
永和區,112,3,39歲,1471,1525,2996
永和區,112,3,40歲,1523,1737,3260
永和區,112,3,41歲,1577,1790,3367
永和區,112,3,42歲,1559,1890,3449
永和區,112,3,43歲,1730,1932,3662
永和區,112,3,44歲,1711,1960,3671
永和區,112,3,45歲,1527,1775,3302
永和區,112,3,46歲,1725,2077,3802
永和區,112,3,47歲,1578,1781,3359
永和區,112,3,48歲,1621,1741,3362
永和區,112,3,49歲,1550,1777,3327
永和區,112,3,50歲,1563,1715,3278
永和區,112,3,51歲,1489,1663,3152
永和區,112,3,52歲,1587,1798,3385
永和區,112,3,53歲,1555,1816,3371
永和區,112,3,54歲,1484,1819,3303
永和區,112,3,55歲,1463,1764,3227
永和區,112,3,56歲,1559,1798,3357
永和區,112,3,57歲,1549,1875,3424
永和區,112,3,58歲,1562,1886,3448
永和區,112,3,59歲,1577,1800,3377
永和區,112,3,60歲,1517,1932,3449
永和區,112,3,61歲,1544,1841,3385
永和區,112,3,62歲,1550,1813,3363
永和區,112,3,63歲,1453,1918,3371
永和區,112,3,64歲,1551,1917,3468
永和區,112,3,65歲,1379,1728,3107
永和區,112,3,66歲,1398,1839,3237
永和區,112,3,67歲,1466,1857,3323
永和區,112,3,68歲,1361,1814,3175
永和區,112,3,69歲,1408,1738,3146
永和區,112,3,70歲,1368,1785,3153
永和區,112,3,71歲,1332,1802,3134
永和區,112,3,72歲,1209,1532,2741
永和區,112,3,73歲,1129,1402,2531
永和區,112,3,74歲,940,1280,2220
永和區,112,3,75歲,902,1076,1978
永和區,112,3,76歲,631,876,1507
永和區,112,3,77歲,519,676,1195
永和區,112,3,78歲,538,731,1269
永和區,112,3,79歲,489,690,1179
永和區,112,3,80歲,472,696,1168
永和區,112,3,81歲,394,664,1058
永和區,112,3,82歲,385,602,987
永和區,112,3,83歲,304,560,864
永和區,112,3,84歲,239,500,739
永和區,112,3,85歲,252,460,712
永和區,112,3,86歲,201,379,580
永和區,112,3,87歲,180,332,512
永和區,112,3,88歲,132,276,408
永和區,112,3,89歲,145,242,387
永和區,112,3,90歲,143,188,331
永和區,112,3,91歲,134,185,319
永和區,112,3,92歲,108,135,243
永和區,112,3,93歲,112,117,229
永和區,112,3,94歲,98,114,212
永和區,112,3,95歲,74,79,153
永和區,112,3,96歲,56,51,107
永和區,112,3,97歲,48,48,96
永和區,112,3,98歲,28,29,57
永和區,112,3,99歲,34,23,57
永和區,112,3,100歲以上,87,52,139
總計,,,,101061,112646,213707


              
