行政區,年,月,年齡,男,女,合計
永和區,112,2,0歲,458,431,889
永和區,112,2,1歲,544,489,1033
永和區,112,2,2歲,582,522,1104
永和區,112,2,3歲,659,594,1253
永和區,112,2,4歲,699,607,1306
永和區,112,2,5歲,747,754,1501
永和區,112,2,6歲,874,829,1703
永和區,112,2,7歲,931,911,1842
永和區,112,2,8歲,1000,924,1924
永和區,112,2,9歲,912,839,1751
永和區,112,2,10歲,1135,1125,2260
永和區,112,2,11歲,1149,1067,2216
永和區,112,2,12歲,965,923,1888
永和區,112,2,13歲,978,886,1864
永和區,112,2,14歲,948,919,1867
永和區,112,2,15歲,967,892,1859
永和區,112,2,16歲,926,832,1758
永和區,112,2,17歲,865,837,1702
永和區,112,2,18歲,977,820,1797
永和區,112,2,19歲,917,857,1774
永和區,112,2,20歲,1053,982,2035
永和區,112,2,21歲,979,912,1891
永和區,112,2,22歲,1211,1197,2408
永和區,112,2,23歲,1153,1119,2272
永和區,112,2,24歲,1063,1023,2086
永和區,112,2,25歲,1345,1187,2532
永和區,112,2,26歲,1282,1223,2505
永和區,112,2,27歲,1364,1210,2574
永和區,112,2,28歲,1258,1229,2487
永和區,112,2,29歲,1303,1211,2514
永和區,112,2,30歲,1288,1188,2476
永和區,112,2,31歲,1284,1210,2494
永和區,112,2,32歲,1298,1218,2516
永和區,112,2,33歲,1253,1201,2454
永和區,112,2,34歲,1340,1332,2672
永和區,112,2,35歲,1191,1167,2358
永和區,112,2,36歲,1166,1203,2369
永和區,112,2,37歲,1312,1423,2735
永和區,112,2,38歲,1471,1459,2930
永和區,112,2,39歲,1460,1538,2998
永和區,112,2,40歲,1520,1745,3265
永和區,112,2,41歲,1600,1776,3376
永和區,112,2,42歲,1571,1906,3477
永和區,112,2,43歲,1710,1926,3636
永和區,112,2,44歲,1711,1924,3635
永和區,112,2,45歲,1498,1793,3291
永和區,112,2,46歲,1781,2102,3883
永和區,112,2,47歲,1533,1750,3283
永和區,112,2,48歲,1616,1719,3335
永和區,112,2,49歲,1556,1765,3321
永和區,112,2,50歲,1532,1712,3244
永和區,112,2,51歲,1517,1706,3223
永和區,112,2,52歲,1573,1767,3340
永和區,112,2,53歲,1542,1815,3357
永和區,112,2,54歲,1484,1804,3288
永和區,112,2,55歲,1477,1760,3237
永和區,112,2,56歲,1544,1804,3348
永和區,112,2,57歲,1561,1886,3447
永和區,112,2,58歲,1543,1875,3418
永和區,112,2,59歲,1563,1802,3365
永和區,112,2,60歲,1537,1904,3441
永和區,112,2,61歲,1547,1856,3403
永和區,112,2,62歲,1536,1817,3353
永和區,112,2,63歲,1463,1912,3375
永和區,112,2,64歲,1526,1878,3404
永和區,112,2,65歲,1347,1714,3061
永和區,112,2,66歲,1448,1876,3324
永和區,112,2,67歲,1428,1818,3246
永和區,112,2,68歲,1356,1793,3149
永和區,112,2,69歲,1424,1754,3178
永和區,112,2,70歲,1362,1770,3132
永和區,112,2,71歲,1324,1780,3104
永和區,112,2,72歲,1190,1527,2717
永和區,112,2,73歲,1098,1371,2469
永和區,112,2,74歲,941,1246,2187
永和區,112,2,75歲,868,1051,1919
永和區,112,2,76歲,600,842,1442
永和區,112,2,77歲,518,668,1186
永和區,112,2,78歲,544,742,1286
永和區,112,2,79歲,491,690,1181
永和區,112,2,80歲,464,691,1155
永和區,112,2,81歲,391,650,1041
永和區,112,2,82歲,373,605,978
永和區,112,2,83歲,298,557,855
永和區,112,2,84歲,238,494,732
永和區,112,2,85歲,251,454,705
永和區,112,2,86歲,208,379,587
永和區,112,2,87歲,167,333,500
永和區,112,2,88歲,132,273,405
永和區,112,2,89歲,141,233,374
永和區,112,2,90歲,156,189,345
永和區,112,2,91歲,128,187,315
永和區,112,2,92歲,119,132,251
永和區,112,2,93歲,109,122,231
永和區,112,2,94歲,99,108,207
永和區,112,2,95歲,75,84,159
永和區,112,2,96歲,54,55,109
永和區,112,2,97歲,54,49,103
永和區,112,2,98歲,23,32,55
永和區,112,2,99歲,34,20,54
永和區,112,2,100歲以上,89,54,143
總計,,,,100890,112337,213227


              
