行政區,年,月,年齡,男,女,合計
永和區,112,9,0歲,412,401,813
永和區,112,9,1歲,533,473,1006
永和區,112,9,2歲,579,520,1099
永和區,112,9,3歲,569,558,1127
永和區,112,9,4歲,708,615,1323
永和區,112,9,5歲,706,667,1373
永和區,112,9,6歲,861,867,1728
永和區,112,9,7歲,941,846,1787
永和區,112,9,8歲,995,973,1968
永和區,112,9,9歲,981,912,1893
永和區,112,9,10歲,1090,998,2088
永和區,112,9,11歲,1214,1168,2382
永和區,112,9,12歲,1082,977,2059
永和區,112,9,13歲,893,891,1784
永和區,112,9,14歲,935,916,1851
永和區,112,9,15歲,933,869,1802
永和區,112,9,16歲,938,862,1800
永和區,112,9,17歲,896,797,1693
永和區,112,9,18歲,954,850,1804
永和區,112,9,19歲,929,849,1778
永和區,112,9,20歲,950,902,1852
永和區,112,9,21歲,1027,929,1956
永和區,112,9,22歲,1142,1055,2197
永和區,112,9,23歲,1133,1127,2260
永和區,112,9,24歲,1102,1089,2191
永和區,112,9,25歲,1175,1099,2274
永和區,112,9,26歲,1320,1200,2520
永和區,112,9,27歲,1327,1239,2566
永和區,112,9,28歲,1275,1187,2462
永和區,112,9,29歲,1267,1216,2483
永和區,112,9,30歲,1301,1248,2549
永和區,112,9,31歲,1288,1162,2450
永和區,112,9,32歲,1299,1197,2496
永和區,112,9,33歲,1296,1293,2589
永和區,112,9,34歲,1269,1218,2487
永和區,112,9,35歲,1261,1284,2545
永和區,112,9,36歲,1191,1215,2406
永和區,112,9,37歲,1265,1304,2569
永和區,112,9,38歲,1344,1481,2825
永和區,112,9,39歲,1476,1490,2966
永和區,112,9,40歲,1513,1687,3200
永和區,112,9,41歲,1564,1795,3359
永和區,112,9,42歲,1599,1829,3428
永和區,112,9,43歲,1641,1976,3617
永和區,112,9,44歲,1757,1941,3698
永和區,112,9,45歲,1602,1855,3457
永和區,112,9,46歲,1662,1961,3623
永和區,112,9,47歲,1691,1921,3612
永和區,112,9,48歲,1558,1720,3278
永和區,112,9,49歲,1590,1771,3361
永和區,112,9,50歲,1570,1730,3300
永和區,112,9,51歲,1495,1774,3269
永和區,112,9,52歲,1559,1735,3294
永和區,112,9,53歲,1587,1828,3415
永和區,112,9,54歲,1487,1782,3269
永和區,112,9,55歲,1489,1799,3288
永和區,112,9,56歲,1498,1743,3241
永和區,112,9,57歲,1565,1866,3431
永和區,112,9,58歲,1521,1896,3417
永和區,112,9,59歲,1595,1833,3428
永和區,112,9,60歲,1562,1851,3413
永和區,112,9,61歲,1557,1919,3476
永和區,112,9,62歲,1562,1859,3421
永和區,112,9,63歲,1489,1862,3351
永和區,112,9,64歲,1520,1888,3408
永和區,112,9,65歲,1434,1900,3334
永和區,112,9,66歲,1344,1730,3074
永和區,112,9,67歲,1511,1952,3463
永和區,112,9,68歲,1413,1863,3276
永和區,112,9,69歲,1377,1766,3143
永和區,112,9,70歲,1418,1749,3167
永和區,112,9,71歲,1352,1810,3162
永和區,112,9,72歲,1313,1718,3031
永和區,112,9,73歲,1098,1451,2549
永和區,112,9,74歲,1041,1322,2363
永和區,112,9,75歲,915,1154,2069
永和區,112,9,76歲,754,1016,1770
永和區,112,9,77歲,529,758,1287
永和區,112,9,78歲,539,691,1230
永和區,112,9,79歲,512,729,1241
永和區,112,9,80歲,488,663,1151
永和區,112,9,81歲,425,683,1108
永和區,112,9,82歲,377,612,989
永和區,112,9,83歲,325,586,911
永和區,112,9,84歲,264,495,759
永和區,112,9,85歲,229,472,701
永和區,112,9,86歲,231,404,635
永和區,112,9,87歲,158,339,497
永和區,112,9,88歲,151,312,463
永和區,112,9,89歲,125,232,357
永和區,112,9,90歲,134,189,323
永和區,112,9,91歲,140,183,323
永和區,112,9,92歲,98,136,234
永和區,112,9,93歲,106,119,225
永和區,112,9,94歲,97,103,200
永和區,112,9,95歲,77,89,166
永和區,112,9,96歲,54,48,102
永和區,112,9,97歲,42,52,94
永和區,112,9,98歲,33,29,62
永和區,112,9,99歲,26,27,53
永和區,112,9,100歲以上,87,51,138
總計,,,,101307,113198,214505


              
