行政區,年,月,年齡,男,女,合計
三重區,112,3,0歲,984,910,1894
三重區,112,3,1歲,1151,1111,2262
三重區,112,3,2歲,1232,1188,2420
三重區,112,3,3歲,1325,1231,2556
三重區,112,3,4歲,1340,1294,2634
三重區,112,3,5歲,1407,1379,2786
三重區,112,3,6歲,1576,1532,3108
三重區,112,3,7歲,1649,1426,3075
三重區,112,3,8歲,1628,1523,3151
三重區,112,3,9歲,1450,1409,2859
三重區,112,3,10歲,1636,1581,3217
三重區,112,3,11歲,1439,1337,2776
三重區,112,3,12歲,1163,1131,2294
三重區,112,3,13歲,1367,1318,2685
三重區,112,3,14歲,1458,1314,2772
三重區,112,3,15歲,1518,1377,2895
三重區,112,3,16歲,1596,1418,3014
三重區,112,3,17歲,1535,1472,3007
三重區,112,3,18歲,1764,1544,3308
三重區,112,3,19歲,1743,1531,3274
三重區,112,3,20歲,1934,1727,3661
三重區,112,3,21歲,1989,1803,3792
三重區,112,3,22歲,2394,2204,4598
三重區,112,3,23歲,2353,2077,4430
三重區,112,3,24歲,2167,2023,4190
三重區,112,3,25歲,2414,2272,4686
三重區,112,3,26歲,2578,2296,4874
三重區,112,3,27歲,2598,2506,5104
三重區,112,3,28歲,2672,2391,5063
三重區,112,3,29歲,2678,2478,5156
三重區,112,3,30歲,2773,2483,5256
三重區,112,3,31歲,2786,2592,5378
三重區,112,3,32歲,2875,2667,5542
三重區,112,3,33歲,2752,2531,5283
三重區,112,3,34歲,3050,2856,5906
三重區,112,3,35歲,2746,2547,5293
三重區,112,3,36歲,2594,2521,5115
三重區,112,3,37歲,3017,2878,5895
三重區,112,3,38歲,3142,3070,6212
三重區,112,3,39歲,3249,3235,6484
三重區,112,3,40歲,3421,3446,6867
三重區,112,3,41歲,3469,3519,6988
三重區,112,3,42歲,3520,3431,6951
三重區,112,3,43歲,3541,3532,7073
三重區,112,3,44歲,3475,3499,6974
三重區,112,3,45歲,3250,3333,6583
三重區,112,3,46歲,3552,3484,7036
三重區,112,3,47歲,3109,3085,6194
三重區,112,3,48歲,2863,3050,5913
三重區,112,3,49歲,2842,3008,5850
三重區,112,3,50歲,2754,2902,5656
三重區,112,3,51歲,2816,2947,5763
三重區,112,3,52歲,2886,3052,5938
三重區,112,3,53歲,2864,2976,5840
三重區,112,3,54歲,2780,2995,5775
三重區,112,3,55歲,2617,2866,5483
三重區,112,3,56歲,2631,3014,5645
三重區,112,3,57歲,2633,3066,5699
三重區,112,3,58歲,2644,3256,5900
三重區,112,3,59歲,2775,3301,6076
三重區,112,3,60歲,2781,3229,6010
三重區,112,3,61歲,2773,3280,6053
三重區,112,3,62歲,2689,3203,5892
三重區,112,3,63歲,2706,3340,6046
三重區,112,3,64歲,2817,3283,6100
三重區,112,3,65歲,2500,2930,5430
三重區,112,3,66歲,2558,3021,5579
三重區,112,3,67歲,2565,2876,5441
三重區,112,3,68歲,2446,2927,5373
三重區,112,3,69歲,2268,2724,4992
三重區,112,3,70歲,2136,2638,4774
三重區,112,3,71歲,2145,2536,4681
三重區,112,3,72歲,1799,2142,3941
三重區,112,3,73歲,1567,1990,3557
三重區,112,3,74歲,1321,1657,2978
三重區,112,3,75歲,1121,1362,2483
三重區,112,3,76歲,958,1173,2131
三重區,112,3,77歲,678,832,1510
三重區,112,3,78歲,778,990,1768
三重區,112,3,79歲,834,986,1820
三重區,112,3,80歲,694,911,1605
三重區,112,3,81歲,650,871,1521
三重區,112,3,82歲,612,874,1486
三重區,112,3,83歲,534,810,1344
三重區,112,3,84歲,421,657,1078
三重區,112,3,85歲,370,660,1030
三重區,112,3,86歲,282,502,784
三重區,112,3,87歲,245,485,730
三重區,112,3,88歲,217,376,593
三重區,112,3,89歲,176,283,459
三重區,112,3,90歲,149,248,397
三重區,112,3,91歲,127,196,323
三重區,112,3,92歲,99,155,254
三重區,112,3,93歲,74,105,179
三重區,112,3,94歲,53,88,141
三重區,112,3,95歲,46,59,105
三重區,112,3,96歲,34,52,86
三重區,112,3,97歲,38,35,73
三重區,112,3,98歲,15,34,49
三重區,112,3,99歲,17,8,25
三重區,112,3,100歲以上,38,33,71
總計,,,,186495,194506,381001


              
