行政區,年,月,年齡,男,女,合計
三重區,112,2,0歲,973,904,1877
三重區,112,2,1歲,1154,1122,2276
三重區,112,2,2歲,1243,1190,2433
三重區,112,2,3歲,1352,1231,2583
三重區,112,2,4歲,1324,1286,2610
三重區,112,2,5歲,1436,1396,2832
三重區,112,2,6歲,1537,1527,3064
三重區,112,2,7歲,1691,1436,3127
三重區,112,2,8歲,1597,1531,3128
三重區,112,2,9歲,1448,1363,2811
三重區,112,2,10歲,1665,1614,3279
三重區,112,2,11歲,1410,1336,2746
三重區,112,2,12歲,1176,1128,2304
三重區,112,2,13歲,1380,1342,2722
三重區,112,2,14歲,1460,1297,2757
三重區,112,2,15歲,1508,1386,2894
三重區,112,2,16歲,1600,1427,3027
三重區,112,2,17歲,1541,1456,2997
三重區,112,2,18歲,1767,1546,3313
三重區,112,2,19歲,1749,1549,3298
三重區,112,2,20歲,1936,1725,3661
三重區,112,2,21歲,2004,1813,3817
三重區,112,2,22歲,2447,2237,4684
三重區,112,2,23歲,2320,2088,4408
三重區,112,2,24歲,2127,1982,4109
三重區,112,2,25歲,2442,2316,4758
三重區,112,2,26歲,2604,2273,4877
三重區,112,2,27歲,2607,2515,5122
三重區,112,2,28歲,2660,2355,5015
三重區,112,2,29歲,2679,2529,5208
三重區,112,2,30歲,2781,2485,5266
三重區,112,2,31歲,2770,2558,5328
三重區,112,2,32歲,2906,2695,5601
三重區,112,2,33歲,2723,2491,5214
三重區,112,2,34歲,3087,2917,6004
三重區,112,2,35歲,2713,2521,5234
三重區,112,2,36歲,2600,2523,5123
三重區,112,2,37歲,3011,2872,5883
三重區,112,2,38歲,3127,3077,6204
三重區,112,2,39歲,3267,3287,6554
三重區,112,2,40歲,3427,3407,6834
三重區,112,2,41歲,3461,3569,7030
三重區,112,2,42歲,3537,3413,6950
三重區,112,2,43歲,3541,3545,7086
三重區,112,2,44歲,3479,3492,6971
三重區,112,2,45歲,3187,3312,6499
三重區,112,2,46歲,3601,3519,7120
三重區,112,2,47歲,3065,3044,6109
三重區,112,2,48歲,2833,3039,5872
三重區,112,2,49歲,2858,2976,5834
三重區,112,2,50歲,2768,2902,5670
三重區,112,2,51歲,2799,2974,5773
三重區,112,2,52歲,2926,3080,6006
三重區,112,2,53歲,2798,2934,5732
三重區,112,2,54歲,2793,2992,5785
三重區,112,2,55歲,2619,2874,5493
三重區,112,2,56歲,2622,3031,5653
三重區,112,2,57歲,2653,3083,5736
三重區,112,2,58歲,2666,3256,5922
三重區,112,2,59歲,2789,3291,6080
三重區,112,2,60歲,2737,3180,5917
三重區,112,2,61歲,2775,3312,6087
三重區,112,2,62歲,2682,3199,5881
三重區,112,2,63歲,2702,3350,6052
三重區,112,2,64歲,2797,3207,6004
三重區,112,2,65歲,2465,2939,5404
三重區,112,2,66歲,2642,3064,5706
三重區,112,2,67歲,2535,2854,5389
三重區,112,2,68歲,2422,2928,5350
三重區,112,2,69歲,2272,2729,5001
三重區,112,2,70歲,2109,2569,4678
三重區,112,2,71歲,2143,2579,4722
三重區,112,2,72歲,1790,2104,3894
三重區,112,2,73歲,1511,1923,3434
三重區,112,2,74歲,1282,1616,2898
三重區,112,2,75歲,1140,1352,2492
三重區,112,2,76歲,903,1132,2035
三重區,112,2,77歲,700,837,1537
三重區,112,2,78歲,795,1011,1806
三重區,112,2,79歲,829,976,1805
三重區,112,2,80歲,698,932,1630
三重區,112,2,81歲,655,861,1516
三重區,112,2,82歲,598,857,1455
三重區,112,2,83歲,531,813,1344
三重區,112,2,84歲,408,650,1058
三重區,112,2,85歲,370,665,1035
三重區,112,2,86歲,287,495,782
三重區,112,2,87歲,239,484,723
三重區,112,2,88歲,217,378,595
三重區,112,2,89歲,180,279,459
三重區,112,2,90歲,154,237,391
三重區,112,2,91歲,123,197,320
三重區,112,2,92歲,102,158,260
三重區,112,2,93歲,81,107,188
三重區,112,2,94歲,51,90,141
三重區,112,2,95歲,41,57,98
三重區,112,2,96歲,40,48,88
三重區,112,2,97歲,40,35,75
三重區,112,2,98歲,14,34,48
三重區,112,2,99歲,18,8,26
三重區,112,2,100歲以上,39,33,72
總計,,,,186361,194338,380699


              
