行政區,年,月,年齡,男,女,合計
三重區,112,1,0歲,961,893,1854
三重區,112,1,1歲,1187,1140,2327
三重區,112,1,2歲,1232,1195,2427
三重區,112,1,3歲,1355,1229,2584
三重區,112,1,4歲,1332,1306,2638
三重區,112,1,5歲,1446,1385,2831
三重區,112,1,6歲,1553,1507,3060
三重區,112,1,7歲,1652,1460,3112
三重區,112,1,8歲,1600,1557,3157
三重區,112,1,9歲,1443,1333,2776
三重區,112,1,10歲,1674,1619,3293
三重區,112,1,11歲,1400,1341,2741
三重區,112,1,12歲,1173,1133,2306
三重區,112,1,13歲,1405,1317,2722
三重區,112,1,14歲,1441,1292,2733
三重區,112,1,15歲,1521,1376,2897
三重區,112,1,16歲,1614,1441,3055
三重區,112,1,17歲,1537,1464,3001
三重區,112,1,18歲,1754,1548,3302
三重區,112,1,19歲,1777,1563,3340
三重區,112,1,20歲,1923,1719,3642
三重區,112,1,21歲,2025,1839,3864
三重區,112,1,22歲,2453,2252,4705
三重區,112,1,23歲,2320,2079,4399
三重區,112,1,24歲,2116,1977,4093
三重區,112,1,25歲,2486,2356,4842
三重區,112,1,26歲,2599,2270,4869
三重區,112,1,27歲,2627,2512,5139
三重區,112,1,28歲,2639,2345,4984
三重區,112,1,29歲,2693,2552,5245
三重區,112,1,30歲,2765,2462,5227
三重區,112,1,31歲,2770,2576,5346
三重區,112,1,32歲,2927,2710,5637
三重區,112,1,33歲,2686,2457,5143
三重區,112,1,34歲,3107,2904,6011
三重區,112,1,35歲,2719,2522,5241
三重區,112,1,36歲,2592,2542,5134
三重區,112,1,37歲,3020,2878,5898
三重區,112,1,38歲,3119,3102,6221
三重區,112,1,39歲,3269,3284,6553
三重區,112,1,40歲,3455,3386,6841
三重區,112,1,41歲,3474,3600,7074
三重區,112,1,42歲,3545,3404,6949
三重區,112,1,43歲,3524,3551,7075
三重區,112,1,44歲,3463,3465,6928
三重區,112,1,45歲,3182,3295,6477
三重區,112,1,46歲,3614,3536,7150
三重區,112,1,47歲,3026,3028,6054
三重區,112,1,48歲,2842,3017,5859
三重區,112,1,49歲,2830,2970,5800
三重區,112,1,50歲,2762,2878,5640
三重區,112,1,51歲,2808,3007,5815
三重區,112,1,52歲,2938,3076,6014
三重區,112,1,53歲,2782,2928,5710
三重區,112,1,54歲,2796,3032,5828
三重區,112,1,55歲,2589,2815,5404
三重區,112,1,56歲,2644,3061,5705
三重區,112,1,57歲,2680,3116,5796
三重區,112,1,58歲,2611,3216,5827
三重區,112,1,59歲,2864,3376,6240
三重區,112,1,60歲,2717,3130,5847
三重區,112,1,61歲,2752,3306,6058
三重區,112,1,62歲,2730,3273,6003
三重區,112,1,63歲,2678,3302,5980
三重區,112,1,64歲,2753,3140,5893
三重區,112,1,65歲,2519,2996,5515
三重區,112,1,66歲,2597,3003,5600
三重區,112,1,67歲,2581,2891,5472
三重區,112,1,68歲,2399,2916,5315
三重區,112,1,69歲,2238,2687,4925
三重區,112,1,70歲,2116,2573,4689
三重區,112,1,71歲,2140,2560,4700
三重區,112,1,72歲,1737,2061,3798
三重區,112,1,73歲,1543,1940,3483
三重區,112,1,74歲,1237,1576,2813
三重區,112,1,75歲,1127,1342,2469
三重區,112,1,76歲,870,1072,1942
三重區,112,1,77歲,708,853,1561
三重區,112,1,78歲,823,1030,1853
三重區,112,1,79歲,829,984,1813
三重區,112,1,80歲,682,913,1595
三重區,112,1,81歲,664,875,1539
三重區,112,1,82歲,598,859,1457
三重區,112,1,83歲,518,791,1309
三重區,112,1,84歲,402,657,1059
三重區,112,1,85歲,365,653,1018
三重區,112,1,86歲,285,500,785
三重區,112,1,87歲,249,487,736
三重區,112,1,88歲,211,368,579
三重區,112,1,89歲,169,291,460
三重區,112,1,90歲,162,241,403
三重區,112,1,91歲,121,186,307
三重區,112,1,92歲,105,154,259
三重區,112,1,93歲,76,108,184
三重區,112,1,94歲,55,86,141
三重區,112,1,95歲,46,52,98
三重區,112,1,96歲,39,52,91
三重區,112,1,97歲,36,36,72
三重區,112,1,98歲,17,32,49
三重區,112,1,99歲,16,9,25
三重區,112,1,100歲以上,38,34,72
總計,,,,186289,194213,380502


              
