行政區,年,月,年齡,男,女,合計
三重區,112,12,0歲,913,790,1703
三重區,112,12,1歲,1054,1014,2068
三重區,112,12,2歲,1204,1140,2344
三重區,112,12,3歲,1225,1185,2410
三重區,112,12,4歲,1356,1243,2599
三重區,112,12,5歲,1365,1323,2688
三重區,112,12,6歲,1512,1424,2936
三重區,112,12,7歲,1591,1530,3121
三重區,112,12,8歲,1687,1461,3148
三重區,112,12,9歲,1555,1549,3104
三重區,112,12,10歲,1479,1365,2844
三重區,112,12,11歲,1647,1625,3272
三重區,112,12,12歲,1429,1380,2809
三重區,112,12,13歲,1258,1201,2459
三重區,112,12,14歲,1404,1363,2767
三重區,112,12,15歲,1542,1342,2884
三重區,112,12,16歲,1536,1464,3000
三重區,112,12,17歲,1681,1470,3151
三重區,112,12,18歲,1598,1491,3089
三重區,112,12,19歲,1779,1579,3358
三重區,112,12,20歲,1781,1605,3386
三重區,112,12,21歲,1987,1740,3727
三重區,112,12,22歲,2073,1862,3935
三重區,112,12,23歲,2411,2285,4696
三重區,112,12,24歲,2339,2101,4440
三重區,112,12,25歲,2112,1993,4105
三重區,112,12,26歲,2518,2407,4925
三重區,112,12,27歲,2597,2289,4886
三重區,112,12,28歲,2625,2546,5171
三重區,112,12,29歲,2668,2339,5007
三重區,112,12,30歲,2720,2516,5236
三重區,112,12,31歲,2753,2533,5286
三重區,112,12,32歲,2810,2553,5363
三重區,112,12,33歲,2954,2772,5726
三重區,112,12,34歲,2705,2477,5182
三重區,112,12,35歲,3115,2944,6059
三重區,112,12,36歲,2752,2561,5313
三重區,112,12,37歲,2708,2588,5296
三重區,112,12,38歲,3032,2930,5962
三重區,112,12,39歲,3131,3122,6253
三重區,112,12,40歲,3340,3323,6663
三重區,112,12,41歲,3502,3449,6951
三重區,112,12,42歲,3472,3664,7136
三重區,112,12,43歲,3583,3420,7003
三重區,112,12,44歲,3534,3556,7090
三重區,112,12,45歲,3469,3563,7032
三重區,112,12,46歲,3232,3310,6542
三重區,112,12,47歲,3617,3534,7151
三重區,112,12,48歲,3010,3113,6123
三重區,112,12,49歲,2853,3062,5915
三重區,112,12,50歲,2835,2981,5816
三重區,112,12,51歲,2784,2920,5704
三重區,112,12,52歲,2782,3034,5816
三重區,112,12,53歲,2952,3091,6043
三重區,112,12,54歲,2796,2969,5765
三重區,112,12,55歲,2775,3008,5783
三重區,112,12,56歲,2569,2824,5393
三重區,112,12,57歲,2654,3071,5725
三重區,112,12,58歲,2675,3228,5903
三重區,112,12,59歲,2648,3217,5865
三重區,112,12,60歲,2858,3378,6236
三重區,112,12,61歲,2738,3179,5917
三重區,112,12,62歲,2713,3306,6019
三重區,112,12,63歲,2706,3254,5960
三重區,112,12,64歲,2687,3320,6007
三重區,112,12,65歲,2734,3117,5851
三重區,112,12,66歲,2460,2969,5429
三重區,112,12,67歲,2579,3006,5585
三重區,112,12,68歲,2557,2938,5495
三重區,112,12,69歲,2318,2852,5170
三重區,112,12,70歲,2214,2710,4924
三重區,112,12,71歲,2047,2551,4598
三重區,112,12,72歲,2076,2523,4599
三重區,112,12,73歲,1701,2021,3722
三重區,112,12,74歲,1492,1838,3330
三重區,112,12,75歲,1152,1565,2717
三重區,112,12,76歲,1085,1302,2387
三重區,112,12,77歲,816,1059,1875
三重區,112,12,78歲,704,852,1556
三重區,112,12,79歲,801,1015,1816
三重區,112,12,80歲,777,947,1724
三重區,112,12,81歲,644,900,1544
三重區,112,12,82歲,628,809,1437
三重區,112,12,83歲,553,838,1391
三重區,112,12,84歲,459,743,1202
三重區,112,12,85歲,359,602,961
三重區,112,12,86歲,316,599,915
三重區,112,12,87歲,248,449,697
三重區,112,12,88歲,220,425,645
三重區,112,12,89歲,179,328,507
三重區,112,12,90歲,148,262,410
三重區,112,12,91歲,131,214,345
三重區,112,12,92歲,89,161,250
三重區,112,12,93歲,77,114,191
三重區,112,12,94歲,60,85,145
三重區,112,12,95歲,48,74,122
三重區,112,12,96歲,35,42,77
三重區,112,12,97歲,28,36,64
三重區,112,12,98歲,28,29,57
三重區,112,12,99歲,10,24,34
三重區,112,12,100歲以上,36,34,70
總計,,,,187199,195909,383108


              
