行政區,年,月,年齡,男,女,合計
新莊區,112,4,0歲,1250,1178,2428
新莊區,112,4,1歲,1510,1411,2921
新莊區,112,4,2歲,1590,1555,3145
新莊區,112,4,3歲,1786,1548,3334
新莊區,112,4,4歲,1846,1703,3549
新莊區,112,4,5歲,1901,1810,3711
新莊區,112,4,6歲,2215,2043,4258
新莊區,112,4,7歲,2197,2121,4318
新莊區,112,4,8歲,2272,2207,4479
新莊區,112,4,9歲,2101,1910,4011
新莊區,112,4,10歲,2382,2268,4650
新莊區,112,4,11歲,2095,2131,4226
新莊區,112,4,12歲,1784,1715,3499
新莊區,112,4,13歲,1915,1791,3706
新莊區,112,4,14歲,2060,1813,3873
新莊區,112,4,15歲,2095,1923,4018
新莊區,112,4,16歲,1940,1796,3736
新莊區,112,4,17歲,2033,1856,3889
新莊區,112,4,18歲,2097,1865,3962
新莊區,112,4,19歲,2053,1889,3942
新莊區,112,4,20歲,2219,2027,4246
新莊區,112,4,21歲,2360,2129,4489
新莊區,112,4,22歲,2733,2502,5235
新莊區,112,4,23歲,2610,2463,5073
新莊區,112,4,24歲,2406,2252,4658
新莊區,112,4,25歲,2852,2658,5510
新莊區,112,4,26歲,2959,2813,5772
新莊區,112,4,27歲,2948,2877,5825
新莊區,112,4,28歲,2997,2813,5810
新莊區,112,4,29歲,3134,2918,6052
新莊區,112,4,30歲,3094,2957,6051
新莊區,112,4,31歲,3109,2948,6057
新莊區,112,4,32歲,3254,3157,6411
新莊區,112,4,33歲,3054,2975,6029
新莊區,112,4,34歲,3371,3286,6657
新莊區,112,4,35歲,3076,2971,6047
新莊區,112,4,36歲,2993,2970,5963
新莊區,112,4,37歲,3265,3287,6552
新莊區,112,4,38歲,3570,3667,7237
新莊區,112,4,39歲,3635,3766,7401
新莊區,112,4,40歲,3776,4016,7792
新莊區,112,4,41歲,3952,4136,8088
新莊區,112,4,42歲,4074,4291,8365
新莊區,112,4,43歲,4076,4317,8393
新莊區,112,4,44歲,3954,4213,8167
新莊區,112,4,45歲,3657,3987,7644
新莊區,112,4,46歲,3946,4154,8100
新莊區,112,4,47歲,3353,3579,6932
新莊區,112,4,48歲,3184,3573,6757
新莊區,112,4,49歲,3012,3229,6241
新莊區,112,4,50歲,2887,3038,5925
新莊區,112,4,51歲,2898,3192,6090
新莊區,112,4,52歲,2920,3208,6128
新莊區,112,4,53歲,2882,3260,6142
新莊區,112,4,54歲,2669,3223,5892
新莊區,112,4,55歲,2597,3147,5744
新莊區,112,4,56歲,2602,3230,5832
新莊區,112,4,57歲,2581,3293,5874
新莊區,112,4,58歲,2716,3399,6115
新莊區,112,4,59歲,2764,3459,6223
新莊區,112,4,60歲,2723,3577,6300
新莊區,112,4,61歲,2777,3347,6124
新莊區,112,4,62歲,2689,3246,5935
新莊區,112,4,63歲,2571,3314,5885
新莊區,112,4,64歲,2742,3278,6020
新莊區,112,4,65歲,2345,2884,5229
新莊區,112,4,66歲,2464,3063,5527
新莊區,112,4,67歲,2392,2999,5391
新莊區,112,4,68歲,2435,2888,5323
新莊區,112,4,69歲,2091,2635,4726
新莊區,112,4,70歲,1954,2519,4473
新莊區,112,4,71歲,2019,2406,4425
新莊區,112,4,72歲,1738,1986,3724
新莊區,112,4,73歲,1520,1760,3280
新莊區,112,4,74歲,1434,1641,3075
新莊區,112,4,75歲,1114,1237,2351
新莊區,112,4,76歲,981,1026,2007
新莊區,112,4,77歲,649,700,1349
新莊區,112,4,78歲,780,798,1578
新莊區,112,4,79歲,660,772,1432
新莊區,112,4,80歲,599,686,1285
新莊區,112,4,81歲,513,619,1132
新莊區,112,4,82歲,470,588,1058
新莊區,112,4,83歲,389,530,919
新莊區,112,4,84歲,317,488,805
新莊區,112,4,85歲,255,370,625
新莊區,112,4,86歲,232,324,556
新莊區,112,4,87歲,168,268,436
新莊區,112,4,88歲,147,229,376
新莊區,112,4,89歲,113,189,302
新莊區,112,4,90歲,88,166,254
新莊區,112,4,91歲,89,129,218
新莊區,112,4,92歲,72,106,178
新莊區,112,4,93歲,60,73,133
新莊區,112,4,94歲,53,62,115
新莊區,112,4,95歲,33,51,84
新莊區,112,4,96歲,21,43,64
新莊區,112,4,97歲,17,21,38
新莊區,112,4,98歲,16,22,38
新莊區,112,4,99歲,6,12,18
新莊區,112,4,100歲以上,17,24,41
總計,,,,205014,216989,422003


              
