行政區,年,月,年齡,男,女,合計
新莊區,112,8,0歲,1185,1182,2367
新莊區,112,8,1歲,1497,1347,2844
新莊區,112,8,2歲,1579,1543,3122
新莊區,112,8,3歲,1731,1558,3289
新莊區,112,8,4歲,1818,1680,3498
新莊區,112,8,5歲,1875,1750,3625
新莊區,112,8,6歲,2203,2067,4270
新莊區,112,8,7歲,2188,2100,4288
新莊區,112,8,8歲,2289,2207,4496
新莊區,112,8,9歲,2157,2083,4240
新莊區,112,8,10歲,2328,2103,4431
新莊區,112,8,11歲,2244,2252,4496
新莊區,112,8,12歲,1884,1878,3762
新莊區,112,8,13歲,1906,1698,3604
新莊區,112,8,14歲,1987,1874,3861
新莊區,112,8,15歲,2070,1856,3926
新莊區,112,8,16歲,2014,1834,3848
新莊區,112,8,17歲,2067,1850,3917
新莊區,112,8,18歲,2046,1892,3938
新莊區,112,8,19歲,2076,1855,3931
新莊區,112,8,20歲,2200,1983,4183
新莊區,112,8,21歲,2300,2109,4409
新莊區,112,8,22歲,2610,2423,5033
新莊區,112,8,23歲,2723,2472,5195
新莊區,112,8,24歲,2410,2325,4735
新莊區,112,8,25歲,2685,2528,5213
新莊區,112,8,26歲,2972,2728,5700
新莊區,112,8,27歲,2904,2832,5736
新莊區,112,8,28歲,2991,2878,5869
新莊區,112,8,29歲,3004,2913,5917
新莊區,112,8,30歲,3158,2916,6074
新莊區,112,8,31歲,3136,2966,6102
新莊區,112,8,32歲,3192,3073,6265
新莊區,112,8,33歲,3192,3136,6328
新莊區,112,8,34歲,3224,3139,6363
新莊區,112,8,35歲,3210,3084,6294
新莊區,112,8,36歲,3042,3054,6096
新莊區,112,8,37歲,3162,3176,6338
新莊區,112,8,38歲,3510,3610,7120
新莊區,112,8,39歲,3593,3667,7260
新莊區,112,8,40歲,3723,4022,7745
新莊區,112,8,41歲,3904,4076,7980
新莊區,112,8,42歲,4099,4315,8414
新莊區,112,8,43歲,4070,4271,8341
新莊區,112,8,44歲,4010,4342,8352
新莊區,112,8,45歲,3839,4048,7887
新莊區,112,8,46歲,3808,4144,7952
新莊區,112,8,47歲,3621,3797,7418
新莊區,112,8,48歲,3144,3564,6708
新莊區,112,8,49歲,3122,3333,6455
新莊區,112,8,50歲,2948,3111,6059
新莊區,112,8,51歲,2846,3151,5997
新莊區,112,8,52歲,2922,3174,6096
新莊區,112,8,53歲,2870,3296,6166
新莊區,112,8,54歲,2773,3270,6043
新莊區,112,8,55歲,2685,3116,5801
新莊區,112,8,56歲,2528,3253,5781
新莊區,112,8,57歲,2650,3255,5905
新莊區,112,8,58歲,2667,3429,6096
新莊區,112,8,59歲,2703,3388,6091
新莊區,112,8,60歲,2745,3611,6356
新莊區,112,8,61歲,2809,3356,6165
新莊區,112,8,62歲,2684,3319,6003
新莊區,112,8,63歲,2640,3251,5891
新莊區,112,8,64歲,2638,3223,5861
新莊區,112,8,65歲,2495,3076,5571
新莊區,112,8,66歲,2312,2912,5224
新莊區,112,8,67歲,2460,3097,5557
新莊區,112,8,68歲,2492,3005,5497
新莊區,112,8,69歲,2159,2638,4797
新莊區,112,8,70歲,1982,2534,4516
新莊區,112,8,71歲,1984,2461,4445
新莊區,112,8,72歲,1905,2198,4103
新莊區,112,8,73歲,1508,1801,3309
新莊區,112,8,74歲,1440,1621,3061
新莊區,112,8,75歲,1198,1308,2506
新莊區,112,8,76歲,985,1087,2072
新莊區,112,8,77歲,700,753,1453
新莊區,112,8,78歲,740,756,1496
新莊區,112,8,79歲,707,782,1489
新莊區,112,8,80歲,585,695,1280
新莊區,112,8,81歲,574,637,1211
新莊區,112,8,82歲,463,604,1067
新莊區,112,8,83歲,402,537,939
新莊區,112,8,84歲,310,478,788
新莊區,112,8,85歲,257,394,651
新莊區,112,8,86歲,223,320,543
新莊區,112,8,87歲,189,282,471
新莊區,112,8,88歲,155,226,381
新莊區,112,8,89歲,109,213,322
新莊區,112,8,90歲,92,157,249
新莊區,112,8,91歲,75,129,204
新莊區,112,8,92歲,78,115,193
新莊區,112,8,93歲,55,76,131
新莊區,112,8,94歲,56,54,110
新莊區,112,8,95歲,33,51,84
新莊區,112,8,96歲,21,42,63
新莊區,112,8,97歲,16,23,39
新莊區,112,8,98歲,13,20,33
新莊區,112,8,99歲,11,13,24
新莊區,112,8,100歲以上,16,22,38
總計,,,,205610,217853,423463


              
