行政區,年,月,年齡,男,女,合計
新莊區,112,1,0歲,1249,1190,2439
新莊區,112,1,1歲,1581,1471,3052
新莊區,112,1,2歲,1649,1520,3169
新莊區,112,1,3歲,1744,1625,3369
新莊區,112,1,4歲,1846,1672,3518
新莊區,112,1,5歲,1948,1858,3806
新莊區,112,1,6歲,2131,1976,4107
新莊區,112,1,7歲,2285,2165,4450
新莊區,112,1,8歲,2250,2152,4402
新莊區,112,1,9歲,2045,1890,3935
新莊區,112,1,10歲,2365,2341,4706
新莊區,112,1,11歲,2072,2042,4114
新莊區,112,1,12歲,1716,1570,3286
新莊區,112,1,13歲,1970,1886,3856
新莊區,112,1,14歲,2029,1767,3796
新莊區,112,1,15歲,2061,1915,3976
新莊區,112,1,16歲,2012,1842,3854
新莊區,112,1,17歲,2002,1841,3843
新莊區,112,1,18歲,2092,1849,3941
新莊區,112,1,19歲,2113,1892,4005
新莊區,112,1,20歲,2300,2111,4411
新莊區,112,1,21歲,2359,2173,4532
新莊區,112,1,22歲,2840,2571,5411
新莊區,112,1,23歲,2506,2419,4925
新莊區,112,1,24歲,2410,2232,4642
新莊區,112,1,25歲,2965,2711,5676
新莊區,112,1,26歲,2880,2847,5727
新莊區,112,1,27歲,2979,2880,5859
新莊區,112,1,28歲,2992,2828,5820
新莊區,112,1,29歲,3163,2982,6145
新莊區,112,1,30歲,3066,2918,5984
新莊區,112,1,31歲,3154,2954,6108
新莊區,112,1,32歲,3310,3151,6461
新莊區,112,1,33歲,2975,2863,5838
新莊區,112,1,34歲,3444,3363,6807
新莊區,112,1,35歲,3022,3002,6024
新莊區,112,1,36歲,2922,2894,5816
新莊區,112,1,37歲,3359,3381,6740
新莊區,112,1,38歲,3591,3644,7235
新莊區,112,1,39歲,3601,3798,7399
新莊區,112,1,40歲,3801,4072,7873
新莊區,112,1,41歲,4094,4163,8257
新莊區,112,1,42歲,3924,4248,8172
新莊區,112,1,43歲,4083,4340,8423
新莊區,112,1,44歲,3953,4114,8067
新莊區,112,1,45歲,3566,3956,7522
新莊區,112,1,46歲,3996,4167,8163
新莊區,112,1,47歲,3198,3516,6714
新莊區,112,1,48歲,3179,3496,6675
新莊區,112,1,49歲,3013,3143,6156
新莊區,112,1,50歲,2839,3091,5930
新莊區,112,1,51歲,2914,3222,6136
新莊區,112,1,52歲,2879,3241,6120
新莊區,112,1,53歲,2842,3250,6092
新莊區,112,1,54歲,2734,3209,5943
新莊區,112,1,55歲,2527,3070,5597
新莊區,112,1,56歲,2596,3297,5893
新莊區,112,1,57歲,2663,3382,6045
新莊區,112,1,58歲,2679,3371,6050
新莊區,112,1,59歲,2839,3610,6449
新莊區,112,1,60歲,2687,3434,6121
新莊區,112,1,61歲,2721,3263,5984
新莊區,112,1,62歲,2731,3361,6092
新莊區,112,1,63歲,2596,3263,5859
新莊區,112,1,64歲,2610,3125,5735
新莊區,112,1,65歲,2369,2981,5350
新莊區,112,1,66歲,2463,3074,5537
新莊區,112,1,67歲,2472,2979,5451
新莊區,112,1,68歲,2292,2797,5089
新莊區,112,1,69歲,2083,2562,4645
新莊區,112,1,70歲,1935,2514,4449
新莊區,112,1,71歲,2053,2374,4427
新莊區,112,1,72歲,1662,1948,3610
新莊區,112,1,73歲,1530,1769,3299
新莊區,112,1,74歲,1311,1413,2724
新莊區,112,1,75歲,1084,1212,2296
新莊區,112,1,76歲,898,891,1789
新莊區,112,1,77歲,641,711,1352
新莊區,112,1,78歲,787,803,1590
新莊區,112,1,79歲,665,757,1422
新莊區,112,1,80歲,586,685,1271
新莊區,112,1,81歲,513,620,1133
新莊區,112,1,82歲,455,576,1031
新莊區,112,1,83歲,364,532,896
新莊區,112,1,84歲,298,464,762
新莊區,112,1,85歲,257,349,606
新莊區,112,1,86歲,246,331,577
新莊區,112,1,87歲,158,258,416
新莊區,112,1,88歲,145,224,369
新莊區,112,1,89歲,114,173,287
新莊區,112,1,90歲,97,166,263
新莊區,112,1,91歲,84,135,219
新莊區,112,1,92歲,69,96,165
新莊區,112,1,93歲,66,71,137
新莊區,112,1,94歲,46,62,108
新莊區,112,1,95歲,30,58,88
新莊區,112,1,96歲,20,36,56
新莊區,112,1,97歲,22,26,48
新莊區,112,1,98歲,12,24,36
新莊區,112,1,99歲,8,7,15
新莊區,112,1,100歲以上,17,24,41
總計,,,,204514,216292,420806


              
