行政區,年,月,年齡,男,女,合計
新莊區,112,11,0歲,1091,1162,2253
新莊區,112,11,1歲,1446,1309,2755
新莊區,112,11,2歲,1576,1507,3083
新莊區,112,11,3歲,1678,1520,3198
新莊區,112,11,4歲,1816,1677,3493
新莊區,112,11,5歲,1857,1725,3582
新莊區,112,11,6歲,2089,1987,4076
新莊區,112,11,7歲,2177,2096,4273
新莊區,112,11,8歲,2293,2167,4460
新莊區,112,11,9歲,2273,2176,4449
新莊區,112,11,10歲,2137,1977,4114
新莊區,112,11,11歲,2388,2362,4750
新莊區,112,11,12歲,1994,1987,3981
新莊區,112,11,13歲,1748,1596,3344
新莊區,112,11,14歲,1996,1898,3894
新莊區,112,11,15歲,2057,1823,3880
新莊區,112,11,16歲,2059,1867,3926
新莊區,112,11,17歲,2049,1852,3901
新莊區,112,11,18歲,1999,1880,3879
新莊區,112,11,19歲,2071,1846,3917
新莊區,112,11,20歲,2169,1908,4077
新莊區,112,11,21歲,2290,2162,4452
新莊區,112,11,22歲,2416,2226,4642
新莊區,112,11,23歲,2840,2582,5422
新莊區,112,11,24歲,2504,2401,4905
新莊區,112,11,25歲,2456,2291,4747
新莊區,112,11,26歲,2993,2777,5770
新莊區,112,11,27歲,2876,2820,5696
新莊區,112,11,28歲,2976,2848,5824
新莊區,112,11,29歲,3015,2902,5917
新莊區,112,11,30歲,3103,2984,6087
新莊區,112,11,31歲,3147,2892,6039
新莊區,112,11,32歲,3150,3046,6196
新莊區,112,11,33歲,3290,3223,6513
新莊區,112,11,34歲,3047,2942,5989
新莊區,112,11,35歲,3361,3306,6667
新莊區,112,11,36歲,3044,3049,6093
新莊區,112,11,37歲,3044,3027,6071
新莊區,112,11,38歲,3426,3461,6887
新莊區,112,11,39歲,3609,3744,7353
新莊區,112,11,40歲,3730,3877,7607
新莊區,112,11,41歲,3841,4173,8014
新莊區,112,11,42歲,4138,4186,8324
新莊區,112,11,43歲,3953,4302,8255
新莊區,112,11,44歲,4099,4324,8423
新莊區,112,11,45歲,3905,4172,8077
新莊區,112,11,46歲,3629,4004,7633
新莊區,112,11,47歲,3879,4034,7913
新莊區,112,11,48歲,3192,3568,6760
新莊區,112,11,49歲,3127,3402,6529
新莊區,112,11,50歲,3066,3160,6226
新莊區,112,11,51歲,2787,3148,5935
新莊區,112,11,52歲,2948,3155,6103
新莊區,112,11,53歲,2865,3252,6117
新莊區,112,11,54歲,2811,3334,6145
新莊區,112,11,55歲,2757,3200,5957
新莊區,112,11,56歲,2479,3129,5608
新莊區,112,11,57歲,2633,3209,5842
新莊區,112,11,58歲,2617,3449,6066
新莊區,112,11,59歲,2711,3414,6125
新莊區,112,11,60歲,2807,3572,6379
新莊區,112,11,61歲,2756,3429,6185
新莊區,112,11,62歲,2668,3287,5955
新莊區,112,11,63歲,2685,3301,5986
新莊區,112,11,64歲,2587,3237,5824
新莊區,112,11,65歲,2547,3111,5658
新莊區,112,11,66歲,2338,2912,5250
新莊區,112,11,67歲,2424,3106,5530
新莊區,112,11,68歲,2492,3017,5509
新莊區,112,11,69歲,2200,2676,4876
新莊區,112,11,70歲,2038,2601,4639
新莊區,112,11,71歲,1936,2447,4383
新莊區,112,11,72歲,2005,2290,4295
新莊區,112,11,73歲,1554,1877,3431
新莊區,112,11,74歲,1480,1682,3162
新莊區,112,11,75歲,1236,1353,2589
新莊區,112,11,76歲,1022,1116,2138
新莊區,112,11,77歲,827,863,1690
新莊區,112,11,78歲,636,731,1367
新莊區,112,11,79歲,722,775,1497
新莊區,112,11,80歲,619,702,1321
新莊區,112,11,81歲,567,648,1215
新莊區,112,11,82歲,459,609,1068
新莊區,112,11,83歲,433,544,977
新莊區,112,11,84歲,319,488,807
新莊區,112,11,85歲,259,417,676
新莊區,112,11,86歲,230,334,564
新莊區,112,11,87歲,196,298,494
新莊區,112,11,88歲,140,222,362
新莊區,112,11,89歲,128,213,341
新莊區,112,11,90歲,87,152,239
新莊區,112,11,91歲,85,145,230
新莊區,112,11,92歲,74,113,187
新莊區,112,11,93歲,56,82,138
新莊區,112,11,94歲,49,64,113
新莊區,112,11,95歲,33,44,77
新莊區,112,11,96歲,25,46,71
新莊區,112,11,97歲,13,32,45
新莊區,112,11,98歲,16,18,34
新莊區,112,11,99歲,10,14,24
新莊區,112,11,100歲以上,15,22,37
總計,,,,205490,218087,423577


              
