行政區,年,月,年齡,男,女,合計
新莊區,112,12,0歲,1084,1132,2216
新莊區,112,12,1歲,1409,1308,2717
新莊區,112,12,2歲,1579,1493,3072
新莊區,112,12,3歲,1666,1514,3180
新莊區,112,12,4歲,1791,1671,3462
新莊區,112,12,5歲,1885,1730,3615
新莊區,112,12,6歲,2016,1983,3999
新莊區,112,12,7歲,2193,2056,4249
新莊區,112,12,8歲,2310,2167,4477
新莊區,112,12,9歲,2282,2200,4482
新莊區,112,12,10歲,2105,1955,4060
新莊區,112,12,11歲,2417,2392,4809
新莊區,112,12,12歲,2006,2020,4026
新莊區,112,12,13歲,1738,1582,3320
新莊區,112,12,14歲,1992,1902,3894
新莊區,112,12,15歲,2038,1805,3843
新莊區,112,12,16歲,2060,1869,3929
新莊區,112,12,17歲,2055,1864,3919
新莊區,112,12,18歲,2002,1860,3862
新莊區,112,12,19歲,2072,1849,3921
新莊區,112,12,20歲,2168,1911,4079
新莊區,112,12,21歲,2271,2138,4409
新莊區,112,12,22歲,2356,2206,4562
新莊區,112,12,23歲,2873,2608,5481
新莊區,112,12,24歲,2503,2407,4910
新莊區,112,12,25歲,2443,2254,4697
新莊區,112,12,26歲,2994,2752,5746
新莊區,112,12,27歲,2884,2815,5699
新莊區,112,12,28歲,2950,2840,5790
新莊區,112,12,29歲,2982,2901,5883
新莊區,112,12,30歲,3151,2991,6142
新莊區,112,12,31歲,3117,2921,6038
新莊區,112,12,32歲,3149,3005,6154
新莊區,112,12,33歲,3314,3225,6539
新莊區,112,12,34歲,3004,2936,5940
新莊區,112,12,35歲,3438,3355,6793
新莊區,112,12,36歲,3044,3058,6102
新莊區,112,12,37歲,2983,2964,5947
新莊區,112,12,38歲,3425,3427,6852
新莊區,112,12,39歲,3598,3737,7335
新莊區,112,12,40歲,3687,3848,7535
新莊區,112,12,41歲,3836,4168,8004
新莊區,112,12,42歲,4117,4165,8282
新莊區,112,12,43歲,3980,4317,8297
新莊區,112,12,44歲,4059,4338,8397
新莊區,112,12,45歲,3982,4150,8132
新莊區,112,12,46歲,3599,3982,7581
新莊區,112,12,47歲,3917,4149,8066
新莊區,112,12,48歲,3219,3550,6769
新莊區,112,12,49歲,3155,3411,6566
新莊區,112,12,50歲,3006,3171,6177
新莊區,112,12,51歲,2850,3124,5974
新莊區,112,12,52歲,2915,3192,6107
新莊區,112,12,53歲,2881,3247,6128
新莊區,112,12,54歲,2834,3282,6116
新莊區,112,12,55歲,2735,3209,5944
新莊區,112,12,56歲,2472,3050,5522
新莊區,112,12,57歲,2618,3323,5941
新莊區,112,12,58歲,2635,3404,6039
新莊區,112,12,59歲,2702,3404,6106
新莊區,112,12,60歲,2823,3608,6431
新莊區,112,12,61歲,2715,3426,6141
新莊區,112,12,62歲,2705,3313,6018
新莊區,112,12,63歲,2668,3245,5913
新莊區,112,12,64歲,2568,3282,5850
新莊區,112,12,65歲,2576,3101,5677
新莊區,112,12,66歲,2353,2957,5310
新莊區,112,12,67歲,2432,3109,5541
新莊區,112,12,68歲,2485,2950,5435
新莊區,112,12,69歲,2219,2750,4969
新莊區,112,12,70歲,2033,2590,4623
新莊區,112,12,71歲,1927,2449,4376
新莊區,112,12,72歲,2012,2327,4339
新莊區,112,12,73歲,1591,1916,3507
新莊區,112,12,74歲,1480,1697,3177
新莊區,112,12,75歲,1256,1356,2612
新莊區,112,12,76歲,1035,1151,2186
新莊區,112,12,77歲,851,877,1728
新莊區,112,12,78歲,628,736,1364
新莊區,112,12,79歲,740,774,1514
新莊區,112,12,80歲,622,720,1342
新莊區,112,12,81歲,566,644,1210
新莊區,112,12,82歲,463,608,1071
新莊區,112,12,83歲,421,547,968
新莊區,112,12,84歲,321,507,828
新莊區,112,12,85歲,266,414,680
新莊區,112,12,86歲,232,333,565
新莊區,112,12,87歲,201,298,499
新莊區,112,12,88歲,134,224,358
新莊區,112,12,89歲,124,207,331
新莊區,112,12,90歲,90,156,246
新莊區,112,12,91歲,85,151,236
新莊區,112,12,92歲,71,111,182
新莊區,112,12,93歲,58,83,141
新莊區,112,12,94歲,52,61,113
新莊區,112,12,95歲,34,52,86
新莊區,112,12,96歲,22,46,68
新莊區,112,12,97歲,13,32,45
新莊區,112,12,98歲,16,18,34
新莊區,112,12,99歲,11,14,25
新莊區,112,12,100歲以上,13,22,35
總計,,,,205458,218149,423607


              
