行政區,年,月,年齡,男,女,合計
平溪區,112,6,0歲,2,3,5
平溪區,112,6,1歲,6,3,9
平溪區,112,6,2歲,1,3,4
平溪區,112,6,3歲,7,3,10
平溪區,112,6,4歲,5,2,7
平溪區,112,6,5歲,3,7,10
平溪區,112,6,6歲,6,12,18
平溪區,112,6,7歲,3,10,13
平溪區,112,6,8歲,4,8,12
平溪區,112,6,9歲,8,5,13
平溪區,112,6,10歲,9,7,16
平溪區,112,6,11歲,7,4,11
平溪區,112,6,12歲,4,1,5
平溪區,112,6,13歲,6,4,10
平溪區,112,6,14歲,7,10,17
平溪區,112,6,15歲,8,10,18
平溪區,112,6,16歲,16,6,22
平溪區,112,6,17歲,14,15,29
平溪區,112,6,18歲,8,17,25
平溪區,112,6,19歲,14,21,35
平溪區,112,6,20歲,8,12,20
平溪區,112,6,21歲,21,13,34
平溪區,112,6,22歲,15,24,39
平溪區,112,6,23歲,19,18,37
平溪區,112,6,24歲,12,18,30
平溪區,112,6,25歲,16,11,27
平溪區,112,6,26歲,11,11,22
平溪區,112,6,27歲,24,13,37
平溪區,112,6,28歲,19,22,41
平溪區,112,6,29歲,14,19,33
平溪區,112,6,30歲,16,14,30
平溪區,112,6,31歲,27,10,37
平溪區,112,6,32歲,22,8,30
平溪區,112,6,33歲,18,21,39
平溪區,112,6,34歲,26,15,41
平溪區,112,6,35歲,20,14,34
平溪區,112,6,36歲,16,13,29
平溪區,112,6,37歲,20,15,35
平溪區,112,6,38歲,20,13,33
平溪區,112,6,39歲,15,18,33
平溪區,112,6,40歲,34,23,57
平溪區,112,6,41歲,24,16,40
平溪區,112,6,42歲,36,20,56
平溪區,112,6,43歲,26,21,47
平溪區,112,6,44歲,17,17,34
平溪區,112,6,45歲,37,26,63
平溪區,112,6,46歲,45,23,68
平溪區,112,6,47歲,31,30,61
平溪區,112,6,48歲,38,22,60
平溪區,112,6,49歲,29,21,50
平溪區,112,6,50歲,40,22,62
平溪區,112,6,51歲,45,26,71
平溪區,112,6,52歲,54,24,78
平溪區,112,6,53歲,63,37,100
平溪區,112,6,54歲,56,19,75
平溪區,112,6,55歲,51,32,83
平溪區,112,6,56歲,63,29,92
平溪區,112,6,57歲,61,29,90
平溪區,112,6,58歲,65,40,105
平溪區,112,6,59歲,72,27,99
平溪區,112,6,60歲,63,26,89
平溪區,112,6,61歲,77,30,107
平溪區,112,6,62歲,64,34,98
平溪區,112,6,63歲,64,46,110
平溪區,112,6,64歲,60,19,79
平溪區,112,6,65歲,51,31,82
平溪區,112,6,66歲,49,29,78
平溪區,112,6,67歲,45,24,69
平溪區,112,6,68歲,48,29,77
平溪區,112,6,69歲,37,33,70
平溪區,112,6,70歲,50,30,80
平溪區,112,6,71歲,26,38,64
平溪區,112,6,72歲,24,18,42
平溪區,112,6,73歲,22,28,50
平溪區,112,6,74歲,29,35,64
平溪區,112,6,75歲,29,16,45
平溪區,112,6,76歲,19,24,43
平溪區,112,6,77歲,9,14,23
平溪區,112,6,78歲,15,23,38
平溪區,112,6,79歲,17,21,38
平溪區,112,6,80歲,21,29,50
平溪區,112,6,81歲,25,28,53
平溪區,112,6,82歲,21,41,62
平溪區,112,6,83歲,20,48,68
平溪區,112,6,84歲,8,28,36
平溪區,112,6,85歲,18,30,48
平溪區,112,6,86歲,15,31,46
平溪區,112,6,87歲,9,16,25
平溪區,112,6,88歲,10,14,24
平溪區,112,6,89歲,2,13,15
平溪區,112,6,90歲,5,10,15
平溪區,112,6,91歲,3,12,15
平溪區,112,6,92歲,1,11,12
平溪區,112,6,93歲,1,6,7
平溪區,112,6,94歲,3,3,6
平溪區,112,6,95歲,3,7,10
平溪區,112,6,96歲,1,6,7
平溪區,112,6,97歲,0,3,3
平溪區,112,6,98歲,0,0,0
平溪區,112,6,99歲,0,4,4
平溪區,112,6,100歲以上,0,2,2
總計,,,,2348,1847,4195


              
