行政區,年,月,年齡,男,女,合計
平溪區,112,3,0歲,3,4,7
平溪區,112,3,1歲,5,4,9
平溪區,112,3,2歲,3,3,6
平溪區,112,3,3歲,5,4,9
平溪區,112,3,4歲,5,3,8
平溪區,112,3,5歲,6,5,11
平溪區,112,3,6歲,5,13,18
平溪區,112,3,7歲,2,12,14
平溪區,112,3,8歲,5,6,11
平溪區,112,3,9歲,9,4,13
平溪區,112,3,10歲,7,9,16
平溪區,112,3,11歲,8,4,12
平溪區,112,3,12歲,5,0,5
平溪區,112,3,13歲,7,8,15
平溪區,112,3,14歲,6,7,13
平溪區,112,3,15歲,10,10,20
平溪區,112,3,16歲,16,11,27
平溪區,112,3,17歲,13,10,23
平溪區,112,3,18歲,8,20,28
平溪區,112,3,19歲,13,20,33
平溪區,112,3,20歲,13,12,25
平溪區,112,3,21歲,14,15,29
平溪區,112,3,22歲,23,25,48
平溪區,112,3,23歲,14,19,33
平溪區,112,3,24歲,12,11,23
平溪區,112,3,25歲,17,12,29
平溪區,112,3,26歲,18,13,31
平溪區,112,3,27歲,20,16,36
平溪區,112,3,28歲,17,20,37
平溪區,112,3,29歲,19,20,39
平溪區,112,3,30歲,12,10,22
平溪區,112,3,31歲,30,10,40
平溪區,112,3,32歲,22,14,36
平溪區,112,3,33歲,19,20,39
平溪區,112,3,34歲,23,14,37
平溪區,112,3,35歲,20,14,34
平溪區,112,3,36歲,14,10,24
平溪區,112,3,37歲,31,16,47
平溪區,112,3,38歲,14,19,33
平溪區,112,3,39歲,24,17,41
平溪區,112,3,40歲,26,22,48
平溪區,112,3,41歲,28,16,44
平溪區,112,3,42歲,31,21,52
平溪區,112,3,43歲,25,17,42
平溪區,112,3,44歲,22,18,40
平溪區,112,3,45歲,38,26,64
平溪區,112,3,46歲,45,29,74
平溪區,112,3,47歲,33,25,58
平溪區,112,3,48歲,40,20,60
平溪區,112,3,49歲,28,23,51
平溪區,112,3,50歲,40,30,70
平溪區,112,3,51歲,46,21,67
平溪區,112,3,52歲,57,32,89
平溪區,112,3,53歲,67,30,97
平溪區,112,3,54歲,45,17,62
平溪區,112,3,55歲,53,29,82
平溪區,112,3,56歲,64,35,99
平溪區,112,3,57歲,68,28,96
平溪區,112,3,58歲,60,33,93
平溪區,112,3,59歲,74,32,106
平溪區,112,3,60歲,61,32,93
平溪區,112,3,61歲,84,30,114
平溪區,112,3,62歲,56,35,91
平溪區,112,3,63歲,74,38,112
平溪區,112,3,64歲,51,22,73
平溪區,112,3,65歲,51,31,82
平溪區,112,3,66歲,51,25,76
平溪區,112,3,67歲,46,27,73
平溪區,112,3,68歲,44,35,79
平溪區,112,3,69歲,43,34,77
平溪區,112,3,70歲,44,27,71
平溪區,112,3,71歲,26,36,62
平溪區,112,3,72歲,25,22,47
平溪區,112,3,73歲,26,30,56
平溪區,112,3,74歲,23,27,50
平溪區,112,3,75歲,30,17,47
平溪區,112,3,76歲,13,23,36
平溪區,112,3,77歲,10,17,27
平溪區,112,3,78歲,14,21,35
平溪區,112,3,79歲,18,23,41
平溪區,112,3,80歲,23,30,53
平溪區,112,3,81歲,21,32,53
平溪區,112,3,82歲,26,43,69
平溪區,112,3,83歲,18,43,61
平溪區,112,3,84歲,7,30,37
平溪區,112,3,85歲,23,30,53
平溪區,112,3,86歲,13,29,42
平溪區,112,3,87歲,6,17,23
平溪區,112,3,88歲,11,13,24
平溪區,112,3,89歲,2,12,14
平溪區,112,3,90歲,4,14,18
平溪區,112,3,91歲,4,10,14
平溪區,112,3,92歲,1,10,11
平溪區,112,3,93歲,1,7,8
平溪區,112,3,94歲,4,2,6
平溪區,112,3,95歲,2,6,8
平溪區,112,3,96歲,1,6,7
平溪區,112,3,97歲,0,3,3
平溪區,112,3,98歲,0,0,0
平溪區,112,3,99歲,0,4,4
平溪區,112,3,100歲以上,0,2,2
總計,,,,2364,1863,4227


              
