行政區,年,月,年齡,男,女,合計
平溪區,112,4,0歲,3,4,7
平溪區,112,4,1歲,4,4,8
平溪區,112,4,2歲,1,2,3
平溪區,112,4,3歲,7,4,11
平溪區,112,4,4歲,5,4,9
平溪區,112,4,5歲,4,5,9
平溪區,112,4,6歲,6,13,19
平溪區,112,4,7歲,2,9,11
平溪區,112,4,8歲,4,8,12
平溪區,112,4,9歲,9,5,14
平溪區,112,4,10歲,8,8,16
平溪區,112,4,11歲,7,4,11
平溪區,112,4,12歲,6,1,7
平溪區,112,4,13歲,7,6,13
平溪區,112,4,14歲,5,9,14
平溪區,112,4,15歲,11,9,20
平溪區,112,4,16歲,14,12,26
平溪區,112,4,17歲,15,10,25
平溪區,112,4,18歲,7,20,27
平溪區,112,4,19歲,15,20,35
平溪區,112,4,20歲,10,11,21
平溪區,112,4,21歲,18,15,33
平溪區,112,4,22歲,20,24,44
平溪區,112,4,23歲,17,21,38
平溪區,112,4,24歲,10,11,21
平溪區,112,4,25歲,18,12,30
平溪區,112,4,26歲,16,12,28
平溪區,112,4,27歲,22,17,39
平溪區,112,4,28歲,17,19,36
平溪區,112,4,29歲,18,19,37
平溪區,112,4,30歲,13,12,25
平溪區,112,4,31歲,29,10,39
平溪區,112,4,32歲,23,11,34
平溪區,112,4,33歲,19,19,38
平溪區,112,4,34歲,23,17,40
平溪區,112,4,35歲,20,14,34
平溪區,112,4,36歲,15,9,24
平溪區,112,4,37歲,30,16,46
平溪區,112,4,38歲,11,14,25
平溪區,112,4,39歲,22,20,42
平溪區,112,4,40歲,28,21,49
平溪區,112,4,41歲,24,16,40
平溪區,112,4,42歲,37,20,57
平溪區,112,4,43歲,26,20,46
平溪區,112,4,44歲,19,18,37
平溪區,112,4,45歲,37,27,64
平溪區,112,4,46歲,46,26,72
平溪區,112,4,47歲,32,27,59
平溪區,112,4,48歲,39,21,60
平溪區,112,4,49歲,27,19,46
平溪區,112,4,50歲,42,30,72
平溪區,112,4,51歲,47,23,70
平溪區,112,4,52歲,53,30,83
平溪區,112,4,53歲,64,31,95
平溪區,112,4,54歲,51,19,70
平溪區,112,4,55歲,52,31,83
平溪區,112,4,56歲,64,32,96
平溪區,112,4,57歲,62,27,89
平溪區,112,4,58歲,66,36,102
平溪區,112,4,59歲,73,33,106
平溪區,112,4,60歲,64,28,92
平溪區,112,4,61歲,81,30,111
平溪區,112,4,62歲,57,34,91
平溪區,112,4,63歲,67,41,108
平溪區,112,4,64歲,58,22,80
平溪區,112,4,65歲,53,30,83
平溪區,112,4,66歲,50,25,75
平溪區,112,4,67歲,41,25,66
平溪區,112,4,68歲,48,33,81
平溪區,112,4,69歲,39,35,74
平溪區,112,4,70歲,49,26,75
平溪區,112,4,71歲,25,40,65
平溪區,112,4,72歲,24,17,41
平溪區,112,4,73歲,25,28,53
平溪區,112,4,74歲,28,32,60
平溪區,112,4,75歲,23,17,40
平溪區,112,4,76歲,18,25,43
平溪區,112,4,77歲,12,15,27
平溪區,112,4,78歲,12,22,34
平溪區,112,4,79歲,19,22,41
平溪區,112,4,80歲,21,28,49
平溪區,112,4,81歲,22,30,52
平溪區,112,4,82歲,25,40,65
平溪區,112,4,83歲,20,47,67
平溪區,112,4,84歲,8,28,36
平溪區,112,4,85歲,21,31,52
平溪區,112,4,86歲,12,32,44
平溪區,112,4,87歲,9,16,25
平溪區,112,4,88歲,11,13,24
平溪區,112,4,89歲,2,11,13
平溪區,112,4,90歲,4,16,20
平溪區,112,4,91歲,4,8,12
平溪區,112,4,92歲,1,12,13
平溪區,112,4,93歲,1,7,8
平溪區,112,4,94歲,4,2,6
平溪區,112,4,95歲,2,6,8
平溪區,112,4,96歲,1,6,7
平溪區,112,4,97歲,0,3,3
平溪區,112,4,98歲,0,0,0
平溪區,112,4,99歲,0,4,4
平溪區,112,4,100歲以上,0,2,2
總計,,,,2361,1856,4217


              
