行政區,年,月,年齡,男,女,合計
八里區,112,11,0歲,130,114,244
八里區,112,11,1歲,138,129,267
八里區,112,11,2歲,171,118,289
八里區,112,11,3歲,156,149,305
八里區,112,11,4歲,179,154,333
八里區,112,11,5歲,171,147,318
八里區,112,11,6歲,183,165,348
八里區,112,11,7歲,163,147,310
八里區,112,11,8歲,182,153,335
八里區,112,11,9歲,148,154,302
八里區,112,11,10歲,139,144,283
八里區,112,11,11歲,149,149,298
八里區,112,11,12歲,143,118,261
八里區,112,11,13歲,134,124,258
八里區,112,11,14歲,169,132,301
八里區,112,11,15歲,159,166,325
八里區,112,11,16歲,170,145,315
八里區,112,11,17歲,190,160,350
八里區,112,11,18歲,190,181,371
八里區,112,11,19歲,210,204,414
八里區,112,11,20歲,237,214,451
八里區,112,11,21歲,222,228,450
八里區,112,11,22歲,296,268,564
八里區,112,11,23歲,309,302,611
八里區,112,11,24歲,287,258,545
八里區,112,11,25歲,316,257,573
八里區,112,11,26歲,296,305,601
八里區,112,11,27歲,339,313,652
八里區,112,11,28歲,338,329,667
八里區,112,11,29歲,336,325,661
八里區,112,11,30歲,349,315,664
八里區,112,11,31歲,316,300,616
八里區,112,11,32歲,321,283,604
八里區,112,11,33歲,320,282,602
八里區,112,11,34歲,296,289,585
八里區,112,11,35歲,301,290,591
八里區,112,11,36歲,300,259,559
八里區,112,11,37歲,264,269,533
八里區,112,11,38歲,315,301,616
八里區,112,11,39歲,325,321,646
八里區,112,11,40歲,322,334,656
八里區,112,11,41歲,334,351,685
八里區,112,11,42歲,340,352,692
八里區,112,11,43歲,329,367,696
八里區,112,11,44歲,339,363,702
八里區,112,11,45歲,318,338,656
八里區,112,11,46歲,323,347,670
八里區,112,11,47歲,342,366,708
八里區,112,11,48歲,327,340,667
八里區,112,11,49歲,305,330,635
八里區,112,11,50歲,307,321,628
八里區,112,11,51歲,323,355,678
八里區,112,11,52歲,334,354,688
八里區,112,11,53歲,333,390,723
八里區,112,11,54歲,338,363,701
八里區,112,11,55歲,352,389,741
八里區,112,11,56歲,341,345,686
八里區,112,11,57歲,367,373,740
八里區,112,11,58歲,342,404,746
八里區,112,11,59歲,377,384,761
八里區,112,11,60歲,375,366,741
八里區,112,11,61歲,350,350,700
八里區,112,11,62歲,335,321,656
八里區,112,11,63歲,345,346,691
八里區,112,11,64歲,309,323,632
八里區,112,11,65歲,269,301,570
八里區,112,11,66歲,269,268,537
八里區,112,11,67歲,283,291,574
八里區,112,11,68歲,241,295,536
八里區,112,11,69歲,223,263,486
八里區,112,11,70歲,205,209,414
八里區,112,11,71歲,208,229,437
八里區,112,11,72歲,172,213,385
八里區,112,11,73歲,142,173,315
八里區,112,11,74歲,148,143,291
八里區,112,11,75歲,111,125,236
八里區,112,11,76歲,92,120,212
八里區,112,11,77歲,69,84,153
八里區,112,11,78歲,69,73,142
八里區,112,11,79歲,64,84,148
八里區,112,11,80歲,67,90,157
八里區,112,11,81歲,48,78,126
八里區,112,11,82歲,48,82,130
八里區,112,11,83歲,47,71,118
八里區,112,11,84歲,51,54,105
八里區,112,11,85歲,35,52,87
八里區,112,11,86歲,27,52,79
八里區,112,11,87歲,28,59,87
八里區,112,11,88歲,23,52,75
八里區,112,11,89歲,18,32,50
八里區,112,11,90歲,18,18,36
八里區,112,11,91歲,18,18,36
八里區,112,11,92歲,25,21,46
八里區,112,11,93歲,13,12,25
八里區,112,11,94歲,4,7,11
八里區,112,11,95歲,6,10,16
八里區,112,11,96歲,4,4,8
八里區,112,11,97歲,2,8,10
八里區,112,11,98歲,3,2,5
八里區,112,11,99歲,1,2,3
八里區,112,11,100歲以上,3,8,11
總計,,,,20818,21136,41954


              
