行政區,年,月,年齡,男,女,合計
八里區,112,2,0歲,128,125,253
八里區,112,2,1歲,145,122,267
八里區,112,2,2歲,158,134,292
八里區,112,2,3歲,167,161,328
八里區,112,2,4歲,171,130,301
八里區,112,2,5歲,179,159,338
八里區,112,2,6歲,151,156,307
八里區,112,2,7歲,177,141,318
八里區,112,2,8歲,165,163,328
八里區,112,2,9歲,128,133,261
八里區,112,2,10歲,177,175,352
八里區,112,2,11歲,124,103,227
八里區,112,2,12歲,108,104,212
八里區,112,2,13歲,141,119,260
八里區,112,2,14歲,167,141,308
八里區,112,2,15歲,163,155,318
八里區,112,2,16歲,191,154,345
八里區,112,2,17歲,170,166,336
八里區,112,2,18歲,196,188,384
八里區,112,2,19歲,224,212,436
八里區,112,2,20歲,229,233,462
八里區,112,2,21歲,264,240,504
八里區,112,2,22歲,295,294,589
八里區,112,2,23歲,312,253,565
八里區,112,2,24歲,276,257,533
八里區,112,2,25歲,292,299,591
八里區,112,2,26歲,328,293,621
八里區,112,2,27歲,337,323,660
八里區,112,2,28歲,345,335,680
八里區,112,2,29歲,334,282,616
八里區,112,2,30歲,316,309,625
八里區,112,2,31歲,312,288,600
八里區,112,2,32歲,314,281,595
八里區,112,2,33歲,284,261,545
八里區,112,2,34歲,317,308,625
八里區,112,2,35歲,290,257,547
八里區,112,2,36歲,258,241,499
八里區,112,2,37歲,295,287,582
八里區,112,2,38歲,305,317,622
八里區,112,2,39歲,330,325,655
八里區,112,2,40歲,304,333,637
八里區,112,2,41歲,338,352,690
八里區,112,2,42歲,319,333,652
八里區,112,2,43歲,338,370,708
八里區,112,2,44歲,303,327,630
八里區,112,2,45歲,320,330,650
八里區,112,2,46歲,347,343,690
八里區,112,2,47歲,319,333,652
八里區,112,2,48歲,299,318,617
八里區,112,2,49歲,298,307,605
八里區,112,2,50歲,309,342,651
八里區,112,2,51歲,332,330,662
八里區,112,2,52歲,318,376,694
八里區,112,2,53歲,341,368,709
八里區,112,2,54歲,343,377,720
八里區,112,2,55歲,319,364,683
八里區,112,2,56歲,364,336,700
八里區,112,2,57歲,340,406,746
八里區,112,2,58歲,369,356,725
八里區,112,2,59歲,378,371,749
八里區,112,2,60歲,350,361,711
八里區,112,2,61歲,355,314,669
八里區,112,2,62歲,321,345,666
八里區,112,2,63歲,305,310,615
八里區,112,2,64歲,294,302,596
八里區,112,2,65歲,267,268,535
八里區,112,2,66歲,279,290,569
八里區,112,2,67歲,249,282,531
八里區,112,2,68歲,226,270,496
八里區,112,2,69歲,219,217,436
八里區,112,2,70歲,202,227,429
八里區,112,2,71歲,186,226,412
八里區,112,2,72歲,145,175,320
八里區,112,2,73歲,151,152,303
八里區,112,2,74歲,113,132,245
八里區,112,2,75歲,93,114,207
八里區,112,2,76歲,77,107,184
八里區,112,2,77歲,57,62,119
八里區,112,2,78歲,78,86,164
八里區,112,2,79歲,68,97,165
八里區,112,2,80歲,59,80,139
八里區,112,2,81歲,51,86,137
八里區,112,2,82歲,50,76,126
八里區,112,2,83歲,59,61,120
八里區,112,2,84歲,37,61,98
八里區,112,2,85歲,33,58,91
八里區,112,2,86歲,31,61,92
八里區,112,2,87歲,32,56,88
八里區,112,2,88歲,21,32,53
八里區,112,2,89歲,19,25,44
八里區,112,2,90歲,21,20,41
八里區,112,2,91歲,25,21,46
八里區,112,2,92歲,18,20,38
八里區,112,2,93歲,8,8,16
八里區,112,2,94歲,6,11,17
八里區,112,2,95歲,4,10,14
八里區,112,2,96歲,4,8,12
八里區,112,2,97歲,2,4,6
八里區,112,2,98歲,5,1,6
八里區,112,2,99歲,2,2,4
八里區,112,2,100歲以上,4,11,15
總計,,,,20387,20645,41032


              
