行政區,年,月,年齡,男,女,合計
樹林區,112,7,0歲,470,458,928
樹林區,112,7,1歲,604,542,1146
樹林區,112,7,2歲,614,617,1231
樹林區,112,7,3歲,692,650,1342
樹林區,112,7,4歲,755,690,1445
樹林區,112,7,5歲,784,689,1473
樹林區,112,7,6歲,883,755,1638
樹林區,112,7,7歲,858,833,1691
樹林區,112,7,8歲,898,815,1713
樹林區,112,7,9歲,826,795,1621
樹林區,112,7,10歲,1000,886,1886
樹林區,112,7,11歲,859,817,1676
樹林區,112,7,12歲,747,675,1422
樹林區,112,7,13歲,747,701,1448
樹林區,112,7,14歲,862,734,1596
樹林區,112,7,15歲,972,787,1759
樹林區,112,7,16歲,900,802,1702
樹林區,112,7,17歲,920,808,1728
樹林區,112,7,18歲,913,888,1801
樹林區,112,7,19歲,976,830,1806
樹林區,112,7,20歲,958,964,1922
樹林區,112,7,21歲,1018,961,1979
樹林區,112,7,22歲,1226,1102,2328
樹林區,112,7,23歲,1212,1110,2322
樹林區,112,7,24歲,1157,1098,2255
樹林區,112,7,25歲,1283,1061,2344
樹林區,112,7,26歲,1403,1265,2668
樹林區,112,7,27歲,1303,1184,2487
樹林區,112,7,28歲,1300,1229,2529
樹林區,112,7,29歲,1377,1252,2629
樹林區,112,7,30歲,1410,1251,2661
樹林區,112,7,31歲,1394,1272,2666
樹林區,112,7,32歲,1359,1234,2593
樹林區,112,7,33歲,1364,1223,2587
樹林區,112,7,34歲,1342,1227,2569
樹林區,112,7,35歲,1355,1187,2542
樹林區,112,7,36歲,1221,1277,2498
樹林區,112,7,37歲,1262,1228,2490
樹林區,112,7,38歲,1427,1385,2812
樹林區,112,7,39歲,1430,1498,2928
樹林區,112,7,40歲,1649,1634,3283
樹林區,112,7,41歲,1642,1715,3357
樹林區,112,7,42歲,1689,1703,3392
樹林區,112,7,43歲,1742,1654,3396
樹林區,112,7,44歲,1710,1722,3432
樹林區,112,7,45歲,1610,1591,3201
樹林區,112,7,46歲,1633,1709,3342
樹林區,112,7,47歲,1457,1481,2938
樹林區,112,7,48歲,1385,1407,2792
樹林區,112,7,49歲,1348,1347,2695
樹林區,112,7,50歲,1259,1432,2691
樹林區,112,7,51歲,1243,1390,2633
樹林區,112,7,52歲,1241,1355,2596
樹林區,112,7,53歲,1265,1410,2675
樹林區,112,7,54歲,1287,1323,2610
樹林區,112,7,55歲,1240,1368,2608
樹林區,112,7,56歲,1144,1422,2566
樹林區,112,7,57歲,1236,1470,2706
樹林區,112,7,58歲,1313,1404,2717
樹林區,112,7,59歲,1301,1448,2749
樹林區,112,7,60歲,1306,1485,2791
樹林區,112,7,61歲,1299,1479,2778
樹林區,112,7,62歲,1296,1442,2738
樹林區,112,7,63歲,1200,1396,2596
樹林區,112,7,64歲,1260,1393,2653
樹林區,112,7,65歲,1108,1324,2432
樹林區,112,7,66歲,1137,1323,2460
樹林區,112,7,67歲,1081,1306,2387
樹林區,112,7,68歲,1068,1198,2266
樹林區,112,7,69歲,951,1121,2072
樹林區,112,7,70歲,931,1027,1958
樹林區,112,7,71歲,897,964,1861
樹林區,112,7,72歲,841,884,1725
樹林區,112,7,73歲,652,628,1280
樹林區,112,7,74歲,549,640,1189
樹林區,112,7,75歲,454,490,944
樹林區,112,7,76歲,409,414,823
樹林區,112,7,77歲,269,322,591
樹林區,112,7,78歲,312,342,654
樹林區,112,7,79歲,311,360,671
樹林區,112,7,80歲,273,331,604
樹林區,112,7,81歲,260,310,570
樹林區,112,7,82歲,233,315,548
樹林區,112,7,83歲,207,269,476
樹林區,112,7,84歲,174,221,395
樹林區,112,7,85歲,149,214,363
樹林區,112,7,86歲,131,164,295
樹林區,112,7,87歲,113,157,270
樹林區,112,7,88歲,66,122,188
樹林區,112,7,89歲,59,87,146
樹林區,112,7,90歲,67,83,150
樹林區,112,7,91歲,54,62,116
樹林區,112,7,92歲,45,67,112
樹林區,112,7,93歲,33,39,72
樹林區,112,7,94歲,22,34,56
樹林區,112,7,95歲,17,28,45
樹林區,112,7,96歲,16,21,37
樹林區,112,7,97歲,9,16,25
樹林區,112,7,98歲,8,9,17
樹林區,112,7,99歲,3,5,8
樹林區,112,7,100歲以上,5,8,13
總計,,,,89750,90865,180615


              
