行政區,年,月,年齡,男,女,合計
樹林區,112,11,0歲,469,423,892
樹林區,112,11,1歲,541,527,1068
樹林區,112,11,2歲,660,625,1285
樹林區,112,11,3歲,637,655,1292
樹林區,112,11,4歲,754,676,1430
樹林區,112,11,5歲,773,701,1474
樹林區,112,11,6歲,837,741,1578
樹林區,112,11,7歲,918,794,1712
樹林區,112,11,8歲,857,849,1706
樹林區,112,11,9歲,915,793,1708
樹林區,112,11,10歲,841,785,1626
樹林區,112,11,11歲,949,914,1863
樹林區,112,11,12歲,835,746,1581
樹林區,112,11,13歲,706,665,1371
樹林區,112,11,14歲,848,743,1591
樹林區,112,11,15歲,925,747,1672
樹林區,112,11,16歲,941,819,1760
樹林區,112,11,17歲,931,813,1744
樹林區,112,11,18歲,881,840,1721
樹林區,112,11,19歲,960,856,1816
樹林區,112,11,20歲,970,899,1869
樹林區,112,11,21歲,1016,966,1982
樹林區,112,11,22歲,1076,1018,2094
樹林區,112,11,23歲,1280,1156,2436
樹林區,112,11,24歲,1185,1117,2302
樹林區,112,11,25歲,1165,1010,2175
樹林區,112,11,26歲,1385,1229,2614
樹林區,112,11,27歲,1345,1194,2539
樹林區,112,11,28歲,1264,1244,2508
樹林區,112,11,29歲,1318,1223,2541
樹林區,112,11,30歲,1430,1271,2701
樹林區,112,11,31歲,1403,1257,2660
樹林區,112,11,32歲,1350,1240,2590
樹林區,112,11,33歲,1390,1270,2660
樹林區,112,11,34歲,1302,1173,2475
樹林區,112,11,35歲,1401,1250,2651
樹林區,112,11,36歲,1296,1256,2552
樹林區,112,11,37歲,1221,1208,2429
樹林區,112,11,38歲,1326,1322,2648
樹林區,112,11,39歲,1442,1442,2884
樹林區,112,11,40歲,1634,1567,3201
樹林區,112,11,41歲,1586,1688,3274
樹林區,112,11,42歲,1678,1754,3432
樹林區,112,11,43歲,1713,1653,3366
樹林區,112,11,44歲,1769,1708,3477
樹林區,112,11,45歲,1650,1705,3355
樹林區,112,11,46歲,1590,1525,3115
樹林區,112,11,47歲,1593,1678,3271
樹林區,112,11,48歲,1349,1415,2764
樹林區,112,11,49歲,1366,1360,2726
樹林區,112,11,50歲,1254,1431,2685
樹林區,112,11,51歲,1270,1385,2655
樹林區,112,11,52歲,1236,1363,2599
樹林區,112,11,53歲,1270,1373,2643
樹林區,112,11,54歲,1282,1385,2667
樹林區,112,11,55歲,1266,1381,2647
樹林區,112,11,56歲,1151,1376,2527
樹林區,112,11,57歲,1177,1455,2632
樹林區,112,11,58歲,1301,1442,2743
樹林區,112,11,59歲,1272,1388,2660
樹林區,112,11,60歲,1356,1506,2862
樹林區,112,11,61歲,1303,1482,2785
樹林區,112,11,62歲,1265,1452,2717
樹林區,112,11,63歲,1238,1370,2608
樹林區,112,11,64歲,1218,1403,2621
樹林區,112,11,65歲,1187,1358,2545
樹林區,112,11,66歲,1083,1302,2385
樹林區,112,11,67歲,1113,1347,2460
樹林區,112,11,68歲,1093,1234,2327
樹林區,112,11,69歲,997,1139,2136
樹林區,112,11,70歲,903,1072,1975
樹林區,112,11,71歲,924,989,1913
樹林區,112,11,72歲,860,928,1788
樹林區,112,11,73歲,680,692,1372
樹林區,112,11,74歲,605,646,1251
樹林區,112,11,75歲,463,531,994
樹林區,112,11,76歲,422,419,841
樹林區,112,11,77歲,293,390,683
樹林區,112,11,78歲,308,302,610
樹林區,112,11,79歲,311,340,651
樹林區,112,11,80歲,266,352,618
樹林區,112,11,81歲,260,306,566
樹林區,112,11,82歲,232,298,530
樹林區,112,11,83歲,225,282,507
樹林區,112,11,84歲,186,241,427
樹林區,112,11,85歲,136,205,341
樹林區,112,11,86歲,140,163,303
樹林區,112,11,87歲,125,164,289
樹林區,112,11,88歲,81,120,201
樹林區,112,11,89歲,61,105,166
樹林區,112,11,90歲,55,72,127
樹林區,112,11,91歲,54,72,126
樹林區,112,11,92歲,49,63,112
樹林區,112,11,93歲,35,47,82
樹林區,112,11,94歲,26,29,55
樹林區,112,11,95歲,18,27,45
樹林區,112,11,96歲,13,29,42
樹林區,112,11,97歲,11,15,26
樹林區,112,11,98歲,7,10,17
樹林區,112,11,99歲,3,6,9
樹林區,112,11,100歲以上,6,9,15
總計,,,,89761,91006,180767


              
