行政區,年,月,年齡,男,女,合計
樹林區,112,5,0歲,486,458,944
樹林區,112,5,1歲,614,580,1194
樹林區,112,5,2歲,605,609,1214
樹林區,112,5,3歲,725,679,1404
樹林區,112,5,4歲,757,688,1445
樹林區,112,5,5歲,796,679,1475
樹林區,112,5,6歲,892,786,1678
樹林區,112,5,7歲,825,855,1680
樹林區,112,5,8歲,902,775,1677
樹林區,112,5,9歲,822,785,1607
樹林區,112,5,10歲,991,899,1890
樹林區,112,5,11歲,814,815,1629
樹林區,112,5,12歲,745,634,1379
樹林區,112,5,13歲,760,699,1459
樹林區,112,5,14歲,864,732,1596
樹林區,112,5,15歲,946,785,1731
樹林區,112,5,16歲,909,801,1710
樹林區,112,5,17歲,935,808,1743
樹林區,112,5,18歲,919,865,1784
樹林區,112,5,19歲,964,844,1808
樹林區,112,5,20歲,965,969,1934
樹林區,112,5,21歲,1014,963,1977
樹林區,112,5,22歲,1266,1133,2399
樹林區,112,5,23歲,1187,1109,2296
樹林區,112,5,24歲,1152,1068,2220
樹林區,112,5,25歲,1352,1111,2463
樹林區,112,5,26歲,1364,1252,2616
樹林區,112,5,27歲,1307,1229,2536
樹林區,112,5,28歲,1308,1198,2506
樹林區,112,5,29歲,1380,1253,2633
樹林區,112,5,30歲,1436,1243,2679
樹林區,112,5,31歲,1346,1294,2640
樹林區,112,5,32歲,1369,1234,2603
樹林區,112,5,33歲,1359,1210,2569
樹林區,112,5,34歲,1371,1252,2623
樹林區,112,5,35歲,1316,1202,2518
樹林區,112,5,36歲,1226,1221,2447
樹林區,112,5,37歲,1277,1273,2550
樹林區,112,5,38歲,1458,1383,2841
樹林區,112,5,39歲,1466,1524,2990
樹林區,112,5,40歲,1636,1644,3280
樹林區,112,5,41歲,1626,1739,3365
樹林區,112,5,42歲,1706,1704,3410
樹林區,112,5,43歲,1745,1633,3378
樹林區,112,5,44歲,1726,1740,3466
樹林區,112,5,45歲,1536,1596,3132
樹林區,112,5,46歲,1683,1672,3355
樹林區,112,5,47歲,1391,1475,2866
樹林區,112,5,48歲,1377,1382,2759
樹林區,112,5,49歲,1331,1368,2699
樹林區,112,5,50歲,1272,1394,2666
樹林區,112,5,51歲,1220,1374,2594
樹林區,112,5,52歲,1259,1368,2627
樹林區,112,5,53歲,1279,1413,2692
樹林區,112,5,54歲,1271,1317,2588
樹林區,112,5,55歲,1217,1367,2584
樹林區,112,5,56歲,1142,1421,2563
樹林區,112,5,57歲,1281,1458,2739
樹林區,112,5,58歲,1271,1412,2683
樹林區,112,5,59歲,1327,1440,2767
樹林區,112,5,60歲,1289,1508,2797
樹林區,112,5,61歲,1323,1473,2796
樹林區,112,5,62歲,1272,1407,2679
樹林區,112,5,63歲,1211,1383,2594
樹林區,112,5,64歲,1270,1408,2678
樹林區,112,5,65歲,1058,1292,2350
樹林區,112,5,66歲,1148,1304,2452
樹林區,112,5,67歲,1105,1321,2426
樹林區,112,5,68歲,1013,1178,2191
樹林區,112,5,69歲,970,1116,2086
樹林區,112,5,70歲,934,1018,1952
樹林區,112,5,71歲,903,954,1857
樹林區,112,5,72歲,777,840,1617
樹林區,112,5,73歲,649,647,1296
樹林區,112,5,74歲,555,617,1172
樹林區,112,5,75歲,451,483,934
樹林區,112,5,76歲,391,410,801
樹林區,112,5,77歲,255,313,568
樹林區,112,5,78歲,331,353,684
樹林區,112,5,79歲,295,358,653
樹林區,112,5,80歲,295,328,623
樹林區,112,5,81歲,244,316,560
樹林區,112,5,82歲,227,306,533
樹林區,112,5,83歲,223,260,483
樹林區,112,5,84歲,161,241,402
樹林區,112,5,85歲,151,199,350
樹林區,112,5,86歲,131,165,296
樹林區,112,5,87歲,99,147,246
樹林區,112,5,88歲,79,126,205
樹林區,112,5,89歲,61,92,153
樹林區,112,5,90歲,61,81,142
樹林區,112,5,91歲,51,63,114
樹林區,112,5,92歲,45,70,115
樹林區,112,5,93歲,31,38,69
樹林區,112,5,94歲,24,32,56
樹林區,112,5,95歲,16,32,48
樹林區,112,5,96歲,16,22,38
樹林區,112,5,97歲,8,10,18
樹林區,112,5,98歲,7,10,17
樹林區,112,5,99歲,5,6,11
樹林區,112,5,100歲以上,4,6,10
總計,,,,89625,90747,180372


              
