行政區,年,月,年齡,男,女,合計
樹林區,112,4,0歲,482,465,947
樹林區,112,4,1歲,625,584,1209
樹林區,112,4,2歲,616,608,1224
樹林區,112,4,3歲,736,695,1431
樹林區,112,4,4歲,767,682,1449
樹林區,112,4,5歲,815,700,1515
樹林區,112,4,6歲,877,775,1652
樹林區,112,4,7歲,827,837,1664
樹林區,112,4,8歲,907,792,1699
樹林區,112,4,9歲,825,788,1613
樹林區,112,4,10歲,1013,907,1920
樹林區,112,4,11歲,811,795,1606
樹林區,112,4,12歲,716,618,1334
樹林區,112,4,13歲,777,707,1484
樹林區,112,4,14歲,864,737,1601
樹林區,112,4,15歲,938,804,1742
樹林區,112,4,16歲,914,791,1705
樹林區,112,4,17歲,915,818,1733
樹林區,112,4,18歲,948,859,1807
樹林區,112,4,19歲,946,846,1792
樹林區,112,4,20歲,969,972,1941
樹林區,112,4,21歲,1044,960,2004
樹林區,112,4,22歲,1263,1146,2409
樹林區,112,4,23歲,1187,1100,2287
樹林區,112,4,24歲,1145,1050,2195
樹林區,112,4,25歲,1363,1152,2515
樹林區,112,4,26歲,1370,1256,2626
樹林區,112,4,27歲,1292,1202,2494
樹林區,112,4,28歲,1309,1221,2530
樹林區,112,4,29歲,1405,1243,2648
樹林區,112,4,30歲,1401,1237,2638
樹林區,112,4,31歲,1372,1284,2656
樹林區,112,4,32歲,1394,1263,2657
樹林區,112,4,33歲,1336,1179,2515
樹林區,112,4,34歲,1380,1272,2652
樹林區,112,4,35歲,1315,1204,2519
樹林區,112,4,36歲,1209,1210,2419
樹林區,112,4,37歲,1305,1299,2604
樹林區,112,4,38歲,1445,1387,2832
樹林區,112,4,39歲,1510,1558,3068
樹林區,112,4,40歲,1606,1659,3265
樹林區,112,4,41歲,1675,1728,3403
樹林區,112,4,42歲,1667,1705,3372
樹林區,112,4,43歲,1754,1622,3376
樹林區,112,4,44歲,1729,1751,3480
樹林區,112,4,45歲,1519,1564,3083
樹林區,112,4,46歲,1674,1671,3345
樹林區,112,4,47歲,1373,1462,2835
樹林區,112,4,48歲,1393,1362,2755
樹林區,112,4,49歲,1311,1373,2684
樹林區,112,4,50歲,1273,1401,2674
樹林區,112,4,51歲,1208,1379,2587
樹林區,112,4,52歲,1268,1365,2633
樹林區,112,4,53歲,1291,1399,2690
樹林區,112,4,54歲,1255,1339,2594
樹林區,112,4,55歲,1208,1375,2583
樹林區,112,4,56歲,1159,1419,2578
樹林區,112,4,57歲,1281,1443,2724
樹林區,112,4,58歲,1279,1405,2684
樹林區,112,4,59歲,1322,1461,2783
樹林區,112,4,60歲,1310,1522,2832
樹林區,112,4,61歲,1309,1453,2762
樹林區,112,4,62歲,1257,1406,2663
樹林區,112,4,63歲,1226,1354,2580
樹林區,112,4,64歲,1257,1454,2711
樹林區,112,4,65歲,1037,1269,2306
樹林區,112,4,66歲,1171,1330,2501
樹林區,112,4,67歲,1070,1290,2360
樹林區,112,4,68歲,1032,1164,2196
樹林區,112,4,69歲,954,1103,2057
樹林區,112,4,70歲,963,1035,1998
樹林區,112,4,71歲,901,955,1856
樹林區,112,4,72歲,754,796,1550
樹林區,112,4,73歲,634,642,1276
樹林區,112,4,74歲,573,628,1201
樹林區,112,4,75歲,443,477,920
樹林區,112,4,76歲,382,403,785
樹林區,112,4,77歲,260,308,568
樹林區,112,4,78歲,327,356,683
樹林區,112,4,79歲,299,343,642
樹林區,112,4,80歲,286,332,618
樹林區,112,4,81歲,248,312,560
樹林區,112,4,82歲,223,307,530
樹林區,112,4,83歲,221,263,484
樹林區,112,4,84歲,163,241,404
樹林區,112,4,85歲,160,194,354
樹林區,112,4,86歲,125,166,291
樹林區,112,4,87歲,96,144,240
樹林區,112,4,88歲,77,120,197
樹林區,112,4,89歲,62,96,158
樹林區,112,4,90歲,62,82,144
樹林區,112,4,91歲,54,62,116
樹林區,112,4,92歲,45,70,115
樹林區,112,4,93歲,32,38,70
樹林區,112,4,94歲,20,32,52
樹林區,112,4,95歲,15,32,47
樹林區,112,4,96歲,16,22,38
樹林區,112,4,97歲,8,12,20
樹林區,112,4,98歲,7,9,16
樹林區,112,4,99歲,5,6,11
樹林區,112,4,100歲以上,4,8,12
總計,,,,89666,90722,180388


              
