行政區,年,月,男,女,合計,年紀
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,36762,39458,76220,49歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,22028,20320,42348,4歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,35266,37283,72549,50歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,34383,37916,72299,51歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,35066,38391,73457,52歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,34472,39317,73789,53歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,32888,39008,71896,54歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,31800,37642,69442,55歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,30667,38681,69348,56歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,31423,39365,70788,57歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,32099,40853,72952,58歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,32882,41431,74313,59歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,22718,21275,43993,5歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,32890,42735,75625,60歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,33418,40434,73852,61歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,32234,39391,71625,62歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,31360,39374,70734,63歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,31874,38858,70732,64歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,29323,36043,65366,65歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,28709,36045,64754,66歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,29147,36484,65631,67歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,29245,35226,64471,68歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,25816,31725,57541,69歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,25867,24318,50185,6歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,23690,30422,54112,70歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,23904,29179,53083,71歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,22152,25514,47666,72歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,18405,21695,40100,73歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,16946,19156,36102,74歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,14049,15463,29512,75歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,11802,12477,24279,76歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,8415,9154,17569,77歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,8848,9170,18018,78歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,8288,9344,17632,79歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,26549,25448,51997,7歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,7118,8315,15433,80歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,6525,7549,14074,81歲
