行政區,年,月,男,女,合計,年紀
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,879,717,1596,4歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2038,2180,4218,50歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2333,2456,4789,51歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2327,2535,4862,52歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2501,2479,4980,53歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2335,2802,5137,54歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2448,3141,5589,55歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2494,2809,5303,56歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2650,3087,5737,57歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2659,2727,5386,58歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2879,2983,5862,59歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,921,729,1650,5歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2778,2793,5571,60歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2752,2676,5428,61歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2461,2502,4963,62歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2365,2522,4887,63歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,2378,2701,5079,64歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,1862,2252,4114,65歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,1969,2093,4062,66歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,1963,2119,4082,67歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,1829,2140,3969,68歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,1724,1839,3563,69歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,1038,899,1937,6歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,1578,1907,3485,70歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,1521,1719,3240,71歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,1190,1662,2852,72歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,1292,1438,2730,73歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,1075,1232,2307,74歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,735,1038,1773,75歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,708,834,1542,76歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,449,593,1042,77歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,521,660,1181,78歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,517,496,1013,79歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,987,984,1971,7歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,602,669,1271,80歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,550,672,1222,81歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,443,758,1201,82歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,418,688,1106,83歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,323,562,885,84歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,244,474,718,85歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,288,399,687,86歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,155,307,462,87歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,169,244,413,88歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,93,198,291,89歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,961,872,1833,8歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,73,149,222,90歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,73,144,217,91歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,148,102,250,92歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,100,89,189,93歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,97,112,209,94歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,28,66,94,95歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,36,24,60,96歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,76,31,107,97歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,26,76,102,98歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,10,53,63,99歲
深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區深坑區,1344.0,78.0,832,727,1559,9歲
