行政區,年,月,男,女,合計,年紀
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,739,654,1393,4歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2082,2212,4294,50歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2168,2227,4395,51歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2325,2054,4379,52歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2138,2232,4370,53歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2585,2250,4835,54歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2132,2219,4351,55歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2394,2053,4447,56歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2183,2259,4442,57歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2148,2197,4345,58歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2447,2359,4806,59歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,653,674,1327,5歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2479,2278,4757,60歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2525,2329,4854,61歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2240,2123,4363,62歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2082,2273,4355,63歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,1918,2017,3935,64歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2228,2017,4245,65歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2148,2086,4234,66歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,2310,1899,4209,67歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,1892,1769,3661,68歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,1813,1913,3726,69歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,458,528,986,6歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,1827,1657,3484,70歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,1583,1927,3510,71歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,1460,1439,2899,72歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,1270,1342,2612,73歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,1182,1222,2404,74歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,971,825,1796,75歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,825,866,1691,76歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,618,578,1196,77歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,614,811,1425,78歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,645,886,1531,79歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,699,632,1331,7歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,538,882,1420,80歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,637,752,1389,81歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,729,907,1636,82歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,578,853,1431,83歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,485,703,1188,84歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,377,576,953,85歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,424,420,844,86歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,433,374,807,87歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,287,359,646,88歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,198,326,524,89歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,782,682,1464,8歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,147,293,440,90歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,102,248,350,91歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,125,236,361,92歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,128,198,326,93歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,86,160,246,94歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,58,101,159,95歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,37,95,132,96歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,43,30,73,97歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,27,24,51,98歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,9,20,29,99歲
萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區萬里區,1344.0,78.0,659,629,1288,9歲
