行政區,年,月,男,女,合計,年紀
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3046,2794,5840,39歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1271,1159,2430,3歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3240,3370,6610,40歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3150,3365,6515,41歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3230,3364,6594,42歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3293,3278,6571,43歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3226,3392,6618,44歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3151,3121,6272,45歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3355,3180,6535,46歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3502,3029,6531,47歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3233,3552,6785,48歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3020,3084,6104,49歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1247,1250,2497,4歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3763,3225,6988,50歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3604,3613,7217,51歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3858,3829,7687,52歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,4602,3786,8388,53歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,4538,3741,8279,54歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,4399,3920,8319,55歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,4698,3935,8633,56歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,4741,4321,9062,57歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,4687,3851,8538,58歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,4922,3880,8802,59歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1225,1129,2354,5歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,4752,3859,8611,60歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,4293,3907,8200,61歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,4111,3758,7869,62歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,4159,3801,7960,63歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,4069,3880,7949,64歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3631,3159,6790,65歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3803,3176,6979,66歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,3432,3194,6626,67歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,2923,3350,6273,68歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,2745,2787,5532,69歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1509,1163,2672,6歲
