行政區,年,月,男,女,合計,年紀
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,609,477,1086,50歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,752,537,1289,51歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,792,505,1297,52歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,794,648,1442,53歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,711,607,1318,54歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,915,545,1460,55歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,904,521,1425,56歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,889,687,1576,57歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,991,556,1547,58歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,1103,655,1758,59歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,142,174,316,5歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,987,723,1710,60歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,808,548,1356,61歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,729,524,1253,62歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,969,604,1573,63歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,927,593,1520,64歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,838,604,1442,65歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,770,569,1339,66歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,828,656,1484,67歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,602,623,1225,68歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,687,545,1232,69歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,123,199,322,6歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,618,554,1172,70歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,706,525,1231,71歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,588,621,1209,72歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,564,486,1050,73歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,513,430,943,74歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,364,380,744,75歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,348,379,727,76歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,326,342,668,77歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,405,370,775,78歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,394,332,726,79歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,127,159,286,7歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,322,378,700,80歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,329,382,711,81歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,270,316,586,82歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,275,430,705,83歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,278,322,600,84歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,250,261,511,85歲
