行政區,年,月,男,女,合計,年紀
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,1229,925,2154,59歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,274,236,510,5歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,1179,1020,2199,60歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,1312,1080,2392,61歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,1275,1044,2319,62歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,1240,803,2043,63歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,1051,922,1973,64歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,877,848,1725,65歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,1003,920,1923,66歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,1057,808,1865,67歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,815,774,1589,68歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,856,896,1752,69歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,209,218,427,6歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,813,703,1516,70歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,852,755,1607,71歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,860,652,1512,72歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,730,733,1463,73歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,674,572,1246,74歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,474,436,910,75歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,451,374,825,76歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,265,279,544,77歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,318,370,688,78歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,339,344,683,79歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,272,207,479,7歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,418,395,813,80歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,359,378,737,81歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,357,336,693,82歲
