行政區,年,月,男,女,合計,年紀
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,214,391,605,88歲
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,170,442,612,89歲
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,249,188,437,8歲
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,123,268,391,90歲
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,125,215,340,91歲
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,72,163,235,92歲
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,43,168,211,93歲
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,61,84,145,94歲
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,43,56,99,95歲
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,34,71,105,96歲
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,6,51,57,97歲
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,10,30,40,98歲
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,4,16,20,99歲
雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區雙溪區,1344.0,78.0,219,209,428,9歲
