行政區,年,月,男,女,合計,年紀
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,10906,10874,21780,49歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,6534,5868,12402,4歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,10572,11072,21644,50歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,10257,10863,21120,51歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,10636,11725,22361,52歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,10729,11796,22525,53歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,10340,11673,22013,54歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,10615,10921,21536,55歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,10889,11225,22114,56歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,10889,11557,22446,57歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,11234,11340,22574,58歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,11461,11146,22607,59歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,6538,6065,12603,5歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,10221,11289,21510,60歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,10229,10897,21126,61歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,9724,10014,19738,62歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,9697,10118,19815,63歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,9489,9750,19239,64歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,8163,8706,16869,65歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,8255,8823,17078,66歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,8338,8193,16531,67歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,7347,8226,15573,68歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,6779,6931,13710,69歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,6904,6336,13240,6歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,6619,6821,13440,70歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,6511,7285,13796,71歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,5342,6359,11701,72歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,4179,4879,9058,73歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,3951,4667,8618,74歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,3333,3887,7220,75歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,2450,3162,5612,76歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,2020,2433,4453,77歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,2286,2813,5099,78歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,2372,3025,5397,79歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,7673,6800,14473,7歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,2038,2844,4882,80歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,2075,2608,4683,81歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,2013,2248,4261,82歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,1643,2465,4108,83歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,1471,2173,3644,84歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,1363,1926,3289,85歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,1126,1715,2841,86歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,902,1560,2462,87歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,846,1335,2181,88歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,578,1052,1630,89歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,7592,6799,14391,8歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,600,814,1414,90歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,547,677,1224,91歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,510,581,1091,92歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,435,467,902,93歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,272,338,610,94歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,257,251,508,95歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,193,270,463,96歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,135,177,312,97歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,140,107,247,98歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,52,100,152,99歲
三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區三峽區,1344.0,78.0,6607,6395,13002,9歲
