行政區,年,月,男,女,合計,年紀
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,9660,11442,21102,57歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,10192,11533,21725,58歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,10205,11546,21751,59歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,9745,9294,19039,5歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,9474,11120,20594,60歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,9275,10141,19416,61歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,9138,10114,19252,62歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,8736,10167,18903,63歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,8786,9836,18622,64歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,7678,8785,16463,65歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,7457,8415,15872,66歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,7230,8643,15873,67歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,7139,8188,15327,68歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,6495,8123,14618,69歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,10151,9900,20051,6歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,6373,7445,13818,70歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,6321,7033,13354,71歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,5340,6784,12124,72歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,4637,5830,10467,73歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,4271,5004,9275,74歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,3547,4303,7850,75歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,2889,3528,6417,76歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,2106,2648,4754,77歲
