行政區,年,月,男,女,合計,年紀
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1101,1073,2174,44歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1011,1006,2017,45歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1044,1216,2260,46歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1175,1166,2341,47歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1293,1295,2588,48歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1276,1421,2697,49歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,221,192,413,4歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1406,1463,2869,50歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1334,1325,2659,51歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1408,1519,2927,52歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1556,1240,2796,53歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1573,1381,2954,54歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1523,1243,2766,55歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1650,1143,2793,56歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1586,1249,2835,57歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1696,1296,2992,58歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1631,1278,2909,59歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,217,163,380,5歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1408,1223,2631,60歲
