行政區,年,月,男,女,合計,年紀
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,16113,16394,32507,49歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,9118,8278,17396,4歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,15176,16952,32128,50歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,14825,16608,31433,51歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,15009,16276,31285,52歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,15306,16750,32056,53歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,15315,16254,31569,54歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,14767,16366,31133,55歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,13848,16981,30829,56歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,14833,17459,32292,57歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,15545,16992,32537,58歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,15648,17120,32768,59歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,9535,8322,17857,5歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,15851,18111,33962,60歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,15594,17647,33241,61歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,15268,17104,32372,62歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,14756,16589,31345,63歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,14829,16750,31579,64歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,13254,15822,29076,65歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,13482,15859,29341,66歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,13193,15757,28950,67歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,12624,14236,26860,68歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,11617,13379,24996,69歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,10463,9149,19612,6歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,11226,12443,23669,70歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,10846,11612,22458,71歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,9724,10211,19935,72歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,7767,7957,15724,73歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,6759,7473,14232,74歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,5526,5996,11522,75歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,4641,4845,9486,76歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,3348,4029,7377,77歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,3779,4013,7792,78歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,3642,4209,7851,79歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,10406,9953,20359,7歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,3333,4013,7346,80歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,3047,3737,6784,81歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,2754,3697,6451,82歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,2610,3223,5833,83歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,2045,2810,4855,84歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,1781,2415,4196,85歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,1594,1951,3545,86歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,1297,1854,3151,87歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,906,1446,2352,88歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,728,1148,1876,89歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,10664,9853,20517,8歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,767,930,1697,90歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,616,811,1427,91歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,556,765,1321,92歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,403,515,918,93歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,270,387,657,94歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,213,349,562,95歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,174,277,451,96歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,113,165,278,97歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,85,109,194,98歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,45,67,112,99歲
樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區樹林區,1344.0,78.0,10176,9327,19503,9歲
