行政區,年,月,男,女,合計,年紀
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,670,660,1330,6歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,1722,1800,3522,70歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,1915,1779,3694,71歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,1639,1700,3339,72歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,1445,1335,2780,73歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,1193,1384,2577,74歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,948,993,1941,75歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,842,795,1637,76歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,507,566,1073,77歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,678,833,1511,78歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,616,926,1542,79歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,794,764,1558,7歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,690,903,1593,80歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,678,845,1523,81歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,731,742,1473,82歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,654,692,1346,83歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,401,605,1006,84歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,357,541,898,85歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,351,485,836,86歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,385,454,839,87歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,278,457,735,88歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,230,345,575,89歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,725,813,1538,8歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,124,330,454,90歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,212,286,498,91歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,160,285,445,92歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,195,238,433,93歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,159,210,369,94歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,40,132,172,95歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,42,57,99,96歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,34,42,76,97歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,38,55,93,98歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,3,39,42,99歲
三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區三芝區,1344.0,78.0,855,758,1613,9歲
