行政區,年,月,男,女,合計,年紀
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,20616,26268,46884,57歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,21451,26967,48418,58歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,22199,27102,49301,59歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,11856,11414,23270,5歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,22387,27456,49843,60歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,22275,26529,48804,61歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,20922,25589,46511,62歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,20786,25145,45931,63歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,20710,25174,45884,64歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,19448,23024,42472,65歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,18507,21605,40112,66歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,18771,21716,40487,67歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,17672,20214,37886,68歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,16550,18736,35286,69歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,12242,11716,23958,6歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,14727,16834,31561,70歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,13596,16194,29790,71歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,12491,14214,26705,72歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,10341,10801,21142,73歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,9099,9776,18875,74歲
