行政區,年,月,男,女,合計,年紀
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,9344,9147,18491,39歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,3902,3794,7696,3歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,9700,10129,19829,40歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,10539,10433,20972,41歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,9977,10059,20036,42歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,9859,9682,19541,43歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,9892,9417,19309,44歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,9580,9361,18941,45歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,9632,9065,18697,46歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,8735,8898,17633,47歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7910,8282,16192,48歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7576,7616,15192,49歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,4022,4134,8156,4歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7110,7529,14639,50歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7211,7646,14857,51歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7750,8068,15818,52歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7432,8146,15578,53歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7825,8430,16255,54歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7592,7745,15337,55歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7608,7702,15310,56歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7266,8191,15457,57歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7581,8423,16004,58歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7280,8766,16046,59歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,4458,4313,8771,5歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7917,9050,16967,60歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7446,8219,15665,61歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7782,8510,16292,62歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7221,8411,15632,63歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,7178,8068,15246,64歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,6502,7466,13968,65歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,5853,7652,13505,66歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,6388,6901,13289,67歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,6162,6395,12557,68歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,4982,5838,10820,69歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,5083,5000,10083,6歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,4852,5822,10674,70歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,4859,5379,10238,71歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,4526,4533,9059,72歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,3572,3706,7278,73歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,3512,3484,6996,74歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,2652,2849,5501,75歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,2085,2265,4350,76歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,1497,1660,3157,77歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,1477,2065,3542,78歲
