行政區,年,月,年齡,男,女,合計
金山區,112,8,0歲,47,54,101
金山區,112,8,1歲,58,42,100
金山區,112,8,2歲,55,41,96
金山區,112,8,3歲,46,40,86
金山區,112,8,4歲,51,45,96
金山區,112,8,5歲,66,55,121
金山區,112,8,6歲,37,64,101
金山區,112,8,7歲,55,57,112
金山區,112,8,8歲,64,44,108
金山區,112,8,9歲,63,53,116
金山區,112,8,10歲,62,53,115
金山區,112,8,11歲,64,63,127
金山區,112,8,12歲,39,38,77
金山區,112,8,13歲,62,51,113
金山區,112,8,14歲,61,66,127
金山區,112,8,15歲,73,69,142
金山區,112,8,16歲,75,87,162
金山區,112,8,17歲,84,74,158
金山區,112,8,18歲,93,74,167
金山區,112,8,19歲,104,92,196
金山區,112,8,20歲,109,117,226
金山區,112,8,21歲,108,120,228
金山區,112,8,22歲,118,127,245
金山區,112,8,23歲,159,99,258
金山區,112,8,24歲,140,124,264
金山區,112,8,25歲,139,152,291
金山區,112,8,26歲,138,151,289
金山區,112,8,27歲,154,138,292
金山區,112,8,28歲,149,167,316
金山區,112,8,29歲,140,158,298
金山區,112,8,30歲,148,155,303
金山區,112,8,31歲,128,150,278
金山區,112,8,32歲,139,129,268
金山區,112,8,33歲,134,134,268
金山區,112,8,34歲,118,130,248
金山區,112,8,35歲,114,123,237
金山區,112,8,36歲,121,112,233
金山區,112,8,37歲,112,117,229
金山區,112,8,38歲,122,167,289
金山區,112,8,39歲,117,160,277
金山區,112,8,40歲,146,180,326
金山區,112,8,41歲,177,189,366
金山區,112,8,42歲,148,169,317
金山區,112,8,43歲,152,179,331
金山區,112,8,44歲,175,207,382
金山區,112,8,45歲,182,191,373
金山區,112,8,46歲,184,187,371
金山區,112,8,47歲,153,180,333
金山區,112,8,48歲,157,194,351
金山區,112,8,49歲,176,177,353
金山區,112,8,50歲,184,142,326
金山區,112,8,51歲,148,167,315
金山區,112,8,52歲,193,166,359
金山區,112,8,53歲,202,189,391
金山區,112,8,54歲,197,180,377
金山區,112,8,55歲,186,181,367
金山區,112,8,56歲,194,193,387
金山區,112,8,57歲,181,174,355
金山區,112,8,58歲,203,175,378
金山區,112,8,59歲,184,164,348
金山區,112,8,60歲,176,172,348
金山區,112,8,61歲,176,166,342
金山區,112,8,62歲,164,162,326
金山區,112,8,63歲,153,147,300
金山區,112,8,64歲,162,159,321
金山區,112,8,65歲,145,158,303
金山區,112,8,66歲,139,137,276
金山區,112,8,67歲,138,144,282
金山區,112,8,68歲,116,117,233
金山區,112,8,69歲,121,125,246
金山區,112,8,70歲,110,120,230
金山區,112,8,71歲,112,115,227
金山區,112,8,72歲,108,120,228
金山區,112,8,73歲,86,101,187
金山區,112,8,74歲,80,107,187
金山區,112,8,75歲,59,60,119
金山區,112,8,76歲,67,63,130
金山區,112,8,77歲,35,34,69
金山區,112,8,78歲,50,62,112
金山區,112,8,79歲,62,71,133
金山區,112,8,80歲,46,46,92
金山區,112,8,81歲,70,54,124
金山區,112,8,82歲,49,56,105
金山區,112,8,83歲,42,59,101
金山區,112,8,84歲,35,49,84
金山區,112,8,85歲,36,35,71
金山區,112,8,86歲,31,39,70
金山區,112,8,87歲,21,40,61
金山區,112,8,88歲,30,33,63
金山區,112,8,89歲,18,27,45
金山區,112,8,90歲,10,28,38
金山區,112,8,91歲,12,19,31
金山區,112,8,92歲,10,20,30
金山區,112,8,93歲,9,20,29
金山區,112,8,94歲,4,9,13
金山區,112,8,95歲,4,5,9
金山區,112,8,96歲,3,4,7
金山區,112,8,97歲,2,6,8
金山區,112,8,98歲,2,1,3
金山區,112,8,99歲,2,5,7
金山區,112,8,100歲以上,2,3,5
總計,,,,10085,10374,20459


              
