行政區,年,月,年齡,男,女,合計
金山區,112,6,0歲,47,56,103
金山區,112,6,1歲,61,46,107
金山區,112,6,2歲,49,37,86
金山區,112,6,3歲,51,39,90
金山區,112,6,4歲,54,45,99
金山區,112,6,5歲,64,62,126
金山區,112,6,6歲,36,57,93
金山區,112,6,7歲,66,59,125
金山區,112,6,8歲,62,44,106
金山區,112,6,9歲,59,49,108
金山區,112,6,10歲,71,61,132
金山區,112,6,11歲,54,58,112
金山區,112,6,12歲,44,44,88
金山區,112,6,13歲,59,48,107
金山區,112,6,14歲,64,66,130
金山區,112,6,15歲,68,66,134
金山區,112,6,16歲,79,87,166
金山區,112,6,17歲,81,77,158
金山區,112,6,18歲,95,72,167
金山區,112,6,19歲,105,99,204
金山區,112,6,20歲,106,110,216
金山區,112,6,21歲,111,119,230
金山區,112,6,22歲,128,133,261
金山區,112,6,23歲,158,93,251
金山區,112,6,24歲,130,133,263
金山區,112,6,25歲,147,154,301
金山區,112,6,26歲,137,155,292
金山區,112,6,27歲,156,138,294
金山區,112,6,28歲,141,174,315
金山區,112,6,29歲,134,143,277
金山區,112,6,30歲,160,164,324
金山區,112,6,31歲,129,145,274
金山區,112,6,32歲,139,127,266
金山區,112,6,33歲,131,134,265
金山區,112,6,34歲,118,130,248
金山區,112,6,35歲,108,125,233
金山區,112,6,36歲,120,102,222
金山區,112,6,37歲,112,135,247
金山區,112,6,38歲,127,168,295
金山區,112,6,39歲,131,160,291
金山區,112,6,40歲,142,192,334
金山區,112,6,41歲,177,187,364
金山區,112,6,42歲,147,164,311
金山區,112,6,43歲,158,181,339
金山區,112,6,44歲,178,209,387
金山區,112,6,45歲,174,194,368
金山區,112,6,46歲,191,178,369
金山區,112,6,47歲,148,177,325
金山區,112,6,48歲,162,201,363
金山區,112,6,49歲,173,164,337
金山區,112,6,50歲,181,154,335
金山區,112,6,51歲,154,170,324
金山區,112,6,52歲,195,164,359
金山區,112,6,53歲,202,181,383
金山區,112,6,54歲,194,181,375
金山區,112,6,55歲,190,188,378
金山區,112,6,56歲,181,190,371
金山區,112,6,57歲,181,183,364
金山區,112,6,58歲,199,168,367
金山區,112,6,59歲,185,166,351
金山區,112,6,60歲,186,177,363
金山區,112,6,61歲,174,152,326
金山區,112,6,62歲,155,157,312
金山區,112,6,63歲,158,154,312
金山區,112,6,64歲,163,172,335
金山區,112,6,65歲,142,155,297
金山區,112,6,66歲,152,145,297
金山區,112,6,67歲,125,126,251
金山區,112,6,68歲,113,115,228
金山區,112,6,69歲,124,129,253
金山區,112,6,70歲,100,116,216
金山區,112,6,71歲,118,116,234
金山區,112,6,72歲,106,117,223
金山區,112,6,73歲,85,98,183
金山區,112,6,74歲,76,98,174
金山區,112,6,75歲,62,69,131
金山區,112,6,76歲,69,54,123
金山區,112,6,77歲,29,43,72
金山區,112,6,78歲,63,62,125
金山區,112,6,79歲,57,69,126
金山區,112,6,80歲,49,51,100
金山區,112,6,81歲,60,53,113
金山區,112,6,82歲,54,56,110
金山區,112,6,83歲,42,59,101
金山區,112,6,84歲,36,50,86
金山區,112,6,85歲,35,36,71
金山區,112,6,86歲,30,40,70
金山區,112,6,87歲,27,36,63
金山區,112,6,88歲,27,34,61
金山區,112,6,89歲,19,25,44
金山區,112,6,90歲,10,28,38
金山區,112,6,91歲,10,24,34
金山區,112,6,92歲,12,16,28
金山區,112,6,93歲,8,19,27
金山區,112,6,94歲,6,11,17
金山區,112,6,95歲,3,4,7
金山區,112,6,96歲,4,5,9
金山區,112,6,97歲,2,6,8
金山區,112,6,98歲,2,2,4
金山區,112,6,99歲,2,6,8
金山區,112,6,100歲以上,2,2,4
總計,,,,10101,10393,20494


              
