行政區,年,月,年齡,男,女,合計
金山區,112,5,0歲,53,53,106
金山區,112,5,1歲,55,44,99
金山區,112,5,2歲,53,44,97
金山區,112,5,3歲,46,34,80
金山區,112,5,4歲,56,51,107
金山區,112,5,5歲,61,60,121
金山區,112,5,6歲,43,56,99
金山區,112,5,7歲,60,53,113
金山區,112,5,8歲,64,49,113
金山區,112,5,9歲,62,45,107
金山區,112,5,10歲,69,61,130
金山區,112,5,11歲,52,59,111
金山區,112,5,12歲,42,42,84
金山區,112,5,13歲,64,53,117
金山區,112,5,14歲,60,67,127
金山區,112,5,15歲,71,68,139
金山區,112,5,16歲,84,80,164
金山區,112,5,17歲,74,76,150
金山區,112,5,18歲,99,83,182
金山區,112,5,19歲,109,103,212
金山區,112,5,20歲,104,98,202
金山區,112,5,21歲,112,124,236
金山區,112,5,22歲,128,132,260
金山區,112,5,23歲,161,90,251
金山區,112,5,24歲,130,145,275
金山區,112,5,25歲,146,154,300
金山區,112,5,26歲,139,145,284
金山區,112,5,27歲,154,146,300
金山區,112,5,28歲,142,168,310
金山區,112,5,29歲,135,150,285
金山區,112,5,30歲,155,162,317
金山區,112,5,31歲,130,136,266
金山區,112,5,32歲,140,129,269
金山區,112,5,33歲,131,134,265
金山區,112,5,34歲,119,130,249
金山區,112,5,35歲,110,124,234
金山區,112,5,36歲,114,108,222
金山區,112,5,37歲,116,128,244
金山區,112,5,38歲,127,169,296
金山區,112,5,39歲,129,163,292
金山區,112,5,40歲,145,195,340
金山區,112,5,41歲,177,187,364
金山區,112,5,42歲,146,167,313
金山區,112,5,43歲,162,176,338
金山區,112,5,44歲,177,215,392
金山區,112,5,45歲,168,198,366
金山區,112,5,46歲,200,167,367
金山區,112,5,47歲,140,177,317
金山區,112,5,48歲,162,198,360
金山區,112,5,49歲,175,166,341
金山區,112,5,50歲,177,154,331
金山區,112,5,51歲,165,171,336
金山區,112,5,52歲,190,168,358
金山區,112,5,53歲,205,181,386
金山區,112,5,54歲,187,190,377
金山區,112,5,55歲,191,187,378
金山區,112,5,56歲,185,183,368
金山區,112,5,57歲,176,186,362
金山區,112,5,58歲,201,168,369
金山區,112,5,59歲,181,167,348
金山區,112,5,60歲,187,178,365
金山區,112,5,61歲,166,147,313
金山區,112,5,62歲,160,154,314
金山區,112,5,63歲,165,159,324
金山區,112,5,64歲,151,172,323
金山區,112,5,65歲,148,155,303
金山區,112,5,66歲,149,145,294
金山區,112,5,67歲,127,120,247
金山區,112,5,68歲,115,121,236
金山區,112,5,69歲,122,125,247
金山區,112,5,70歲,101,113,214
金山區,112,5,71歲,114,122,236
金山區,112,5,72歲,105,109,214
金山區,112,5,73歲,81,101,182
金山區,112,5,74歲,80,98,178
金山區,112,5,75歲,64,68,132
金山區,112,5,76歲,71,57,128
金山區,112,5,77歲,27,41,68
金山區,112,5,78歲,59,63,122
金山區,112,5,79歲,57,68,125
金山區,112,5,80歲,52,50,102
金山區,112,5,81歲,60,58,118
金山區,112,5,82歲,52,56,108
金山區,112,5,83歲,45,57,102
金山區,112,5,84歲,36,51,87
金山區,112,5,85歲,34,34,68
金山區,112,5,86歲,29,40,69
金山區,112,5,87歲,30,40,70
金山區,112,5,88歲,24,32,56
金山區,112,5,89歲,18,24,42
金山區,112,5,90歲,10,30,40
金山區,112,5,91歲,11,22,33
金山區,112,5,92歲,14,22,36
金山區,112,5,93歲,6,15,21
金山區,112,5,94歲,7,15,22
金山區,112,5,95歲,4,3,7
金山區,112,5,96歲,4,8,12
金山區,112,5,97歲,3,4,7
金山區,112,5,98歲,1,3,4
金山區,112,5,99歲,2,5,7
金山區,112,5,100歲以上,2,2,4
總計,,,,10102,10404,20506


              
