行政區,年,月,年齡,男,女,合計
淡水區,112,11,0歲,463,434,897
淡水區,112,11,1歲,566,553,1119
淡水區,112,11,2歲,671,621,1292
淡水區,112,11,3歲,612,612,1224
淡水區,112,11,4歲,684,597,1281
淡水區,112,11,5歲,738,677,1415
淡水區,112,11,6歲,750,740,1490
淡水區,112,11,7歲,848,750,1598
淡水區,112,11,8歲,792,840,1632
淡水區,112,11,9歲,775,732,1507
淡水區,112,11,10歲,778,723,1501
淡水區,112,11,11歲,857,792,1649
淡水區,112,11,12歲,767,666,1433
淡水區,112,11,13歲,642,594,1236
淡水區,112,11,14歲,732,696,1428
淡水區,112,11,15歲,730,715,1445
淡水區,112,11,16歲,802,676,1478
淡水區,112,11,17歲,846,753,1599
淡水區,112,11,18歲,791,758,1549
淡水區,112,11,19歲,898,761,1659
淡水區,112,11,20歲,884,831,1715
淡水區,112,11,21歲,1020,904,1924
淡水區,112,11,22歲,1069,925,1994
淡水區,112,11,23歲,1225,1111,2336
淡水區,112,11,24歲,1086,1028,2114
淡水區,112,11,25歲,1095,1017,2112
淡水區,112,11,26歲,1310,1245,2555
淡水區,112,11,27歲,1301,1241,2542
淡水區,112,11,28歲,1346,1259,2605
淡水區,112,11,29歲,1375,1307,2682
淡水區,112,11,30歲,1372,1300,2672
淡水區,112,11,31歲,1380,1247,2627
淡水區,112,11,32歲,1354,1224,2578
淡水區,112,11,33歲,1359,1353,2712
淡水區,112,11,34歲,1268,1260,2528
淡水區,112,11,35歲,1306,1306,2612
淡水區,112,11,36歲,1215,1263,2478
淡水區,112,11,37歲,1162,1304,2466
淡水區,112,11,38歲,1342,1370,2712
淡水區,112,11,39歲,1412,1474,2886
淡水區,112,11,40歲,1553,1529,3082
淡水區,112,11,41歲,1581,1687,3268
淡水區,112,11,42歲,1688,1790,3478
淡水區,112,11,43歲,1609,1709,3318
淡水區,112,11,44歲,1637,1774,3411
淡水區,112,11,45歲,1526,1676,3202
淡水區,112,11,46歲,1505,1710,3215
淡水區,112,11,47歲,1676,1859,3535
淡水區,112,11,48歲,1365,1700,3065
淡水區,112,11,49歲,1441,1769,3210
淡水區,112,11,50歲,1403,1743,3146
淡水區,112,11,51歲,1392,1787,3179
淡水區,112,11,52歲,1444,1803,3247
淡水區,112,11,53歲,1530,1889,3419
淡水區,112,11,54歲,1519,1907,3426
淡水區,112,11,55歲,1452,1851,3303
淡水區,112,11,56歲,1456,1815,3271
淡水區,112,11,57歲,1422,1858,3280
淡水區,112,11,58歲,1432,1766,3198
淡水區,112,11,59歲,1536,1821,3357
淡水區,112,11,60歲,1479,1819,3298
淡水區,112,11,61歲,1413,1747,3160
淡水區,112,11,62歲,1399,1690,3089
淡水區,112,11,63歲,1292,1706,2998
淡水區,112,11,64歲,1295,1689,2984
淡水區,112,11,65歲,1290,1574,2864
淡水區,112,11,66歲,1246,1496,2742
淡水區,112,11,67歲,1243,1544,2787
淡水區,112,11,68歲,1223,1514,2737
淡水區,112,11,69歲,1075,1383,2458
淡水區,112,11,70歲,1099,1284,2383
淡水區,112,11,71歲,1095,1330,2425
淡水區,112,11,72歲,1013,1231,2244
淡水區,112,11,73歲,830,1034,1864
淡水區,112,11,74歲,761,921,1682
淡水區,112,11,75歲,622,791,1413
淡水區,112,11,76歲,505,673,1178
淡水區,112,11,77歲,386,468,854
淡水區,112,11,78歲,326,384,710
淡水區,112,11,79歲,386,482,868
淡水區,112,11,80歲,352,499,851
淡水區,112,11,81歲,306,446,752
淡水區,112,11,82歲,294,391,685
淡水區,112,11,83歲,273,351,624
淡水區,112,11,84歲,200,357,557
淡水區,112,11,85歲,197,284,481
淡水區,112,11,86歲,153,221,374
淡水區,112,11,87歲,124,190,314
淡水區,112,11,88歲,115,195,310
淡水區,112,11,89歲,116,142,258
淡水區,112,11,90歲,79,127,206
淡水區,112,11,91歲,80,108,188
淡水區,112,11,92歲,72,102,174
淡水區,112,11,93歲,61,92,153
淡水區,112,11,94歲,56,66,122
淡水區,112,11,95歲,44,58,102
淡水區,112,11,96歲,27,46,73
淡水區,112,11,97歲,12,47,59
淡水區,112,11,98歲,24,12,36
淡水區,112,11,99歲,10,14,24
淡水區,112,11,100歲以上,22,30,52
總計,,,,92385,101640,194025


              
