行政區,年,月,年齡,男,女,合計
淡水區,112,2,0歲,500,479,979
淡水區,112,2,1歲,621,602,1223
淡水區,112,2,2歲,620,578,1198
淡水區,112,2,3歲,657,618,1275
淡水區,112,2,4歲,715,613,1328
淡水區,112,2,5歲,687,719,1406
淡水區,112,2,6歲,822,746,1568
淡水區,112,2,7歲,808,797,1605
淡水區,112,2,8歲,775,739,1514
淡水區,112,2,9歲,726,720,1446
淡水區,112,2,10歲,864,771,1635
淡水區,112,2,11歲,774,707,1481
淡水區,112,2,12歲,630,556,1186
淡水區,112,2,13歲,685,664,1349
淡水區,112,2,14歲,709,658,1367
淡水區,112,2,15歲,757,676,1433
淡水區,112,2,16歲,816,750,1566
淡水區,112,2,17歲,786,696,1482
淡水區,112,2,18歲,855,737,1592
淡水區,112,2,19歲,833,784,1617
淡水區,112,2,20歲,979,886,1865
淡水區,112,2,21歲,992,855,1847
淡水區,112,2,22歲,1228,1103,2331
淡水區,112,2,23歲,1069,1011,2080
淡水區,112,2,24歲,1074,996,2070
淡水區,112,2,25歲,1215,1166,2381
淡水區,112,2,26歲,1279,1203,2482
淡水區,112,2,27歲,1328,1240,2568
淡水區,112,2,28歲,1328,1248,2576
淡水區,112,2,29歲,1347,1285,2632
淡水區,112,2,30歲,1328,1195,2523
淡水區,112,2,31歲,1360,1179,2539
淡水區,112,2,32歲,1348,1275,2623
淡水區,112,2,33歲,1242,1237,2479
淡水區,112,2,34歲,1316,1322,2638
淡水區,112,2,35歲,1153,1245,2398
淡水區,112,2,36歲,1146,1172,2318
淡水區,112,2,37歲,1270,1324,2594
淡水區,112,2,38歲,1349,1482,2831
淡水區,112,2,39歲,1489,1398,2887
淡水區,112,2,40歲,1542,1631,3173
淡水區,112,2,41歲,1596,1724,3320
淡水區,112,2,42歲,1600,1629,3229
淡水區,112,2,43歲,1566,1747,3313
淡水區,112,2,44歲,1546,1623,3169
淡水區,112,2,45歲,1440,1611,3051
淡水區,112,2,46歲,1642,1854,3496
淡水區,112,2,47歲,1349,1650,2999
淡水區,112,2,48歲,1416,1698,3114
淡水區,112,2,49歲,1360,1729,3089
淡水區,112,2,50歲,1337,1718,3055
淡水區,112,2,51歲,1416,1774,3190
淡水區,112,2,52歲,1469,1762,3231
淡水區,112,2,53歲,1530,1890,3420
淡水區,112,2,54歲,1398,1810,3208
淡水區,112,2,55歲,1434,1816,3250
淡水區,112,2,56歲,1398,1794,3192
淡水區,112,2,57歲,1394,1728,3122
淡水區,112,2,58歲,1523,1784,3307
淡水區,112,2,59歲,1391,1815,3206
淡水區,112,2,60歲,1420,1714,3134
淡水區,112,2,61歲,1412,1698,3110
淡水區,112,2,62歲,1279,1640,2919
淡水區,112,2,63歲,1252,1661,2913
淡水區,112,2,64歲,1301,1598,2899
淡水區,112,2,65歲,1225,1484,2709
淡水區,112,2,66歲,1267,1474,2741
淡水區,112,2,67歲,1169,1503,2672
淡水區,112,2,68歲,1074,1375,2449
淡水區,112,2,69歲,1065,1282,2347
淡水區,112,2,70歲,1098,1247,2345
淡水區,112,2,71歲,1050,1270,2320
淡水區,112,2,72歲,855,1063,1918
淡水區,112,2,73歲,761,914,1675
淡水區,112,2,74歲,650,836,1486
淡水區,112,2,75歲,536,689,1225
淡水區,112,2,76歲,401,512,913
淡水區,112,2,77歲,326,369,695
淡水區,112,2,78歲,389,463,852
淡水區,112,2,79歲,368,484,852
淡水區,112,2,80歲,344,459,803
淡水區,112,2,81歲,288,403,691
淡水區,112,2,82歲,293,358,651
淡水區,112,2,83歲,224,348,572
淡水區,112,2,84歲,199,311,510
淡水區,112,2,85歲,182,252,434
淡水區,112,2,86歲,131,193,324
淡水區,112,2,87歲,127,216,343
淡水區,112,2,88歲,139,173,312
淡水區,112,2,89歲,83,131,214
淡水區,112,2,90歲,93,122,215
淡水區,112,2,91歲,89,122,211
淡水區,112,2,92歲,73,106,179
淡水區,112,2,93歲,68,69,137
淡水區,112,2,94歲,56,80,136
淡水區,112,2,95歲,40,53,93
淡水區,112,2,96歲,17,52,69
淡水區,112,2,97歲,23,22,45
淡水區,112,2,98歲,18,24,42
淡水區,112,2,99歲,9,9,18
淡水區,112,2,100歲以上,20,32,52
總計,,,,90241,99030,189271


              
